elapsed_time_sec,ss1,ss2,ss3,ss4
3e-06,1.316761,1.5123596,0.25825852,0.32779542
0.010073901,1.3144873,1.515199,0.25991926,0.34974644
0.02006489,1.3146853,1.5153601,0.25992078,0.3564016
0.030061234,1.3134125,1.514872,0.25937328,0.35863724
0.04006254,1.313941,1.5149432,0.259857,0.35974705
0.05006205,1.3129278,1.5141828,0.25979912,0.35996607
0.06006241,1.3132817,1.5146806,0.25957724,0.35987422
0.07006332,1.3126756,1.5133348,0.25931033,0.35984695
0.08006269,1.3122044,1.5131066,0.25938225,0.36018556
0.09006277,1.3119075,1.5133314,0.25950795,0.35950598
0.10005976,1.3123056,1.5130528,0.25899085,0.35977
0.11006215,1.311328,1.5128663,0.259705,0.35952783
0.12006276,1.3110651,1.5133355,0.25935152,0.35961777
0.13006246,1.3107058,1.511892,0.25871512,0.35915637
0.1400628,1.3107663,1.511462,0.25979286,0.36008453
0.15006271,1.3101919,1.5120907,0.2595635,0.35934067
0.16006288,1.3095845,1.5111986,0.2600368,0.35962367
0.17006165,1.3101084,1.5115007,0.2594777,0.35981077
0.18006274,1.3094369,1.5117903,0.25997218,0.35979354
0.1900625,1.3096339,1.5099784,0.25959662,0.3599466
0.20006247,1.3091551,1.5102197,0.26008043,0.35978147
0.21006255,1.3089198,1.5101739,0.2596213,0.36005217
0.22006112,1.3088506,1.5096095,0.25971416,0.35931763
0.23006256,1.3083664,1.5098578,0.25975806,0.3596615
0.24006228,1.3075844,1.5088542,0.25946304,0.35955903
0.25006256,1.3082994,1.5091045,0.26015192,0.35955834
0.26006228,1.3081998,1.5085819,0.25973147,0.36008447
0.27006224,1.3083097,1.5086671,0.2595464,0.35998946
0.2800624,1.3065689,1.5079504,0.25956818,0.35982543
0.2900613,1.3066883,1.5075101,0.25981697,0.3597128
0.30006227,1.3061075,1.5080385,0.2597038,0.35981527
0.31006262,1.3069834,1.5072225,0.26011524,0.359392
0.32006237,1.3063004,1.506591,0.25930792,0.3594509
0.33006257,1.3050832,1.5062852,0.25957277,0.35959777
0.34006113,1.3050592,1.5064864,0.25967154,0.3590591
0.35006198,1.305321,1.5061942,0.25949815,0.35982177
0.3600623,1.30508,1.506364,0.2595279,0.36013165
0.37006247,1.3041453,1.5060185,0.2593188,0.35980868
0.38006192,1.3044909,1.5059031,0.25971645,0.35934994
0.39006242,1.3042088,1.5055715,0.2598495,0.3594728
0.4000622,1.3044081,1.5053221,0.2593443,0.36041853
0.41007236,1.3035058,1.5044055,0.2596239,0.35980013
0.42006522,1.3032231,1.5053402,0.25952038,0.36003378
0.43006274,1.3028511,1.504724,0.25862595,0.35957706
0.44006366,1.3037592,1.5045434,0.25895965,0.35988274
0.4500637,1.3022307,1.5039097,0.2594783,0.3592765
0.4600625,1.3027265,1.5038323,0.25940338,0.36008355
0.47006327,1.3024552,1.5029988,0.25904793,0.35945138
0.48006278,1.3014562,1.5022197,0.25970352,0.36057687
0.4900635,1.3022543,1.5022062,0.25936824,0.3596445
0.5000625,1.3022608,1.5028946,0.25902787,0.35989308
0.51006293,1.3007162,1.5022298,0.2591575,0.35955378
0.5200654,1.3010631,1.5017687,0.25934163,0.35938838
0.5300609,1.3003415,1.5026485,0.2580608,0.3597856
0.5400628,1.3002416,1.5009594,0.25938654,0.36012077
0.550063,1.2998526,1.5010556,0.25994316,0.3596952
0.5600629,1.2997472,1.5011642,0.258894,0.36002657
0.5700818,1.300234,1.5015821,0.25958756,0.35978183
0.58007187,1.2998538,1.500069,0.25852904,0.35982892
0.59006435,1.3001335,1.5007341,0.25939426,0.35921472
0.60006315,1.2986773,1.4999018,0.25893992,0.35987306
0.61006325,1.299249,1.4998809,0.25933588,0.36010328
0.62006253,1.2980579,1.4996301,0.25956476,0.359773
0.63014704,1.2984061,1.4997762,0.25833175,0.35953858
0.6400606,1.2977505,1.4995726,0.25862822,0.3589314
0.650062,1.297477,1.4986778,0.25967333,0.36013514
0.6600627,1.2974519,1.498273,0.25917697,0.359439
0.6700631,1.2969004,1.4982902,0.25881734,0.35959163
0.68006164,1.2963184,1.4979758,0.25989643,0.35970113
