elapsed_time_sec,ch0_voltage,ch1_voltage,ch2_voltage,ch3_voltage
0.83007556,-0.0027479874,-0.001361086,-0.008849241,0.02402759
0.8400785,-0.0037477107,-0.0044366564,-0.0055676303,0.026637783
0.8500765,-0.0043215244,-0.0062039774,-0.007925063,0.025537029
0.8636521,-0.0056002275,-0.0067511788,-0.007636371,0.028378693
0.8700777,-0.004114952,-0.0070843534,-0.0069370167,0.027223542
0.8800696,-0.0035236827,-0.0052977554,-0.006803824,0.025915058
0.89007866,-0.0023344806,-0.0053221085,-0.0059893266,0.028370177
0.9000771,-0.0045550405,-0.0077521177,-0.007300414,0.027505163
0.9100852,-0.004704189,-0.00883565,-0.008524095,0.026607504
0.9200813,-0.0044087544,-0.007692825,-0.007962499,0.028014148
0.9300678,-0.0031687873,-0.006066361,-0.0069027636,0.026975574
0.94007605,-0.0036196986,-0.0059484853,-0.0059753936,0.027991155
0.9500794,-0.0042592273,-0.007045407,-0.007001041,0.025822813
0.9600793,-0.005142196,-0.008862875,-0.008089799,0.026458923
0.9700849,-0.0049783103,-0.007477358,-0.007609959,0.026971623
0.9800808,-0.0029046726,-0.0060244314,-0.0076788208,0.025899587
0.9900765,-0.0025644226,-0.005676387,-0.0054037324,0.02844196
1.0000786,-0.003856361,-0.0079969885,-0.006713081,0.027374608
1.010082,-0.0054910807,-0.007912042,-0.008514144,0.02670492
1.0200899,-0.004946905,-0.007298356,-0.00709977,0.02848758
1.030081,-0.0030648117,-0.0066668345,-0.007818401,0.026744802
1.0400751,-0.0037899597,-0.0056944005,-0.006205574,0.02795695
1.050078,-0.004504571,-0.00949634,-0.0094553325,0.025373582
1.0600935,-0.0060965456,-0.009295633,-0.009215961,0.025914822
1.0700799,-0.0050505544,-0.008554433,-0.0078347325,0.027398879
1.0800669,-0.003413223,-0.0075740647,-0.008095644,0.026624426
1.0900867,-0.004269636,-0.0061839884,-0.0060519404,0.027518671
1.101636,-0.0060746996,-0.011186827,-0.011169747,0.01875269
1.1100881,-0.0018856843,-0.008883446,-0.009165008,0.021170964
1.1200905,-0.0032341832,-0.0072737187,-0.005796817,0.026623445
1.1300694,-0.0026895131,-0.007327346,-0.009472294,0.02584837
1.1400746,-0.002587321,-0.0061937226,-0.005974849,0.028643316
1.1500787,-0.0045071617,-0.007607996,-0.008084396,0.027755842
1.160085,-0.005313888,-0.008290886,-0.0078533515,0.026409058
1.1700866,-0.004519001,-0.008423523,-0.005693525,0.028344227
1.1800681,-0.0030292075,-0.007313709,-0.0082462495,0.027238812
1.1900831,-0.0032059622,-0.0058215847,-0.0054565314,0.027929686
1.200079,-0.0046750717,-0.007720502,-0.008450182,0.027463127
1.2100852,-0.005509636,-0.008487985,-0.008769663,0.026391955
1.2200865,-0.0046669315,-0.007594193,-0.007406791,0.027911508
1.2300699,-0.0030592028,-0.006956249,-0.0077654477,0.026750904
1.2400856,-0.0021685816,-0.006193264,-0.0056948024,0.027623216
1.2506855,-0.0048386594,-0.007202979,-0.008626984,0.023902345
1.2600784,-0.005444493,-0.007427906,-0.008551866,0.025000969
1.2700888,-0.0036463703,-0.0066331844,-0.0072704307,0.027739296
1.280069,-0.0025112329,-0.0064027435,-0.0070470036,0.026209144
1.2900755,-0.003500072,-0.006224924,-0.006098651,0.02807001
1.3000757,-0.004599537,-0.007663291,-0.0080549475,0.0274295
1.3100835,-0.005154331,-0.007250785,-0.008338126,0.026570743
1.3200866,-0.0061951894,-0.0072267745,-0.0068418505,0.027546061
1.3300779,-0.0023894776,-0.005782163,-0.007936653,0.026722588
1.3400781,-0.0028590292,-0.0058284234,-0.005460934,0.028700102
1.3500777,-0.0043050363,-0.0075173476,-0.007892987,0.025653226
1.3600805,-0.0049832305,-0.008766562,-0.007827284,0.027009211
1.3700826,-0.004476362,-0.0075175017,-0.0073207696,0.027637279
1.3800691,-0.0031530564,-0.0069897072,-0.0077786595,0.02671574
1.3900719,-0.0026327397,-0.0057859,-0.00537641,0.029004052
1.4003211,-0.004627521,-0.006916368,-0.0075068446,0.027352845
1.4100828,-0.0053895507,-0.0087720165,-0.0084452145,0.026700294
1.4200792,-0.004323559,-0.0077422652,-0.0068968497,0.028796474
1.4300684,-0.0031795602,-0.008103959,-0.0068782917,0.027434643
1.4400759,-0.003280229,-0.0062174373,-0.005536568,0.028642701
1.4500754,-0.004675353,-0.0080694575,-0.008979514,0.02668332
1.4600831,-0.0049551134,-0.008476974,-0.008835958,0.026666818
1.4700893,-0.00472639,-0.0075297668,-0.007489777,0.028509887
1.4800779,-0.0033598654,-0.007249921,-0.007157631,0.02714729
1.4900815,-0.0028907987,-0.005554972,-0.005955842,0.028546967
1.5011605,0.0042861216,-0.012774165,-0.010945339,0.019734608
1.5100853,-0.0007603641,-0.0074902647,-0.007723731,0.021925835
1.5200877,-0.0028627787,-0.006989958,-0.0076841195,0.025649171
1.530079,-0.0033158425,-0.0068949456,-0.0072990186,0.026571594
1.5400742,-0.0034628145,-0.0058880216,-0.005789141,0.028468844
1.5500748,-0.0045983065,-0.00833556,-0.0066625886,0.025801428
1.5600891,-0.006393518,-0.0078053544,-0.008173992,0.025523534
1.5700864,-0.0041027693,-0.007345303,-0.0055800495,0.029094074
1.580069,-0.0039799046,-0.008281459,-0.007685799,0.026457412
1.5900754,-0.0030328033,-0.005669231,-0.005242614,0.027870763
1.6000736,-0.004870772,-0.007814604,-0.008533958,0.024127297
1.6100817,-0.00427814,-0.008298053,-0.00911041,0.025868574
1.62008,-0.0047317715,-0.00568578,-0.005383637,0.028953193
1.6300682,-0.003861033,-0.008190941,-0.0077482644,0.027175676
1.6400737,-0.0028838676,-0.006043995,-0.0064429343,0.028821014
1.6500714,-0.0046515316,-0.00828504,0.0069053397,0.015343787
1.660084,-0.0027353342,-0.0050988235,0.0027933447,0.02023735
1.6700876,-0.0044068526,-0.0056885104,-0.0032550711,0.025093721
1.68007,-0.004383859,-0.009300674,-0.0071237423,0.026148435
1.6900758,-0.0030289118,-0.005658101,-0.0052078734,0.028439071
1.7000741,-0.004178988,-0.008267088,-0.007487977,0.024769217
1.7100804,-0.005082418,-0.007860345,-0.008315334,0.026694546
1.7200842,-0.004230876,-0.005702879,-0.0057735755,0.028723711
1.7300698,-0.004648693,-0.008380341,-0.0067108814,0.028000522
1.7400743,-0.002565229,-0.0055243047,-0.0056092027,0.028505238
1.7500763,-0.003969955,-0.008348466,-0.008593062,0.025863713
1.7600812,-0.0052753417,-0.007859136,-0.008710607,0.025862731
1.770084,-0.004674253,-0.0059258705,-0.005338585,0.028871806
1.7800686,-0.0049486817,-0.007877587,-0.008237802,0.02751964
1.7900735,-0.0027076807,-0.0059309895,-0.0060874596,0.028476048
1.8000753,-0.005493789,-0.008372639,-0.009534356,0.02568569
1.8100839,-0.0051392014,-0.00851709,-0.008611667,0.026345
1.820085,-0.0038770714,-0.005733527,-0.0054302267,0.028050294
1.8300698,-0.004708719,-0.007652173,-0.006854802,0.027023902
1.8400738,-0.0022541676,-0.0046099597,-0.00558976,0.028881397
1.8500776,-0.005140183,-0.007988094,-0.0017656204,0.019011727
1.8600872,-0.0054383166,-0.008215128,-0.005451124,0.023208266
1.8700886,-0.0041060336,-0.0066846,-0.004533881,0.02712659
1.8800703,-0.0044554886,-0.0073131644,-0.0066813496,0.02714814
1.8900826,-0.0030255527,-0.0051386477,-0.0052024587,0.027979316
1.900078,-0.0046709883,-0.007898477,-0.0066689635,0.025102949
1.9100908,-0.0055252393,-0.009398441,-0.00791682,0.025724124
1.9200886,-0.004135996,-0.008416059,-0.008400588,0.027374372
1.9300841,-0.005137335,-0.0069044903,-0.006820253,0.02676104
1.9400795,-0.003365661,-0.005720457,-0.006033811,0.02846351
1.9500765,-0.0048361495,-0.008153201,-0.0081082145,0.024811441
1.960091,-0.004974265,-0.0089769,-0.008030887,0.026023459
1.9700892,-0.004180762,-0.0076393634,-0.0068984465,0.027826985
1.9800867,-0.0050615543,-0.007510975,-0.0068176035,0.026981987
1.9900814,-0.0026818488,-0.006306631,-0.005443923,0.029039016
2.0004573,-0.005571155,0.0012081267,-0.009112691,0.019413743
2.0100923,-0.0048700976,-0.0044583958,-0.007757478,0.022361677
2.0201368,-0.0019261828,-0.004541687,-0.0056874813,0.02731509
2.0300925,0.0030138528,-0.0064915703,-0.006792067,0.022173
2.0400813,-0.0007955045,-0.0053580417,-0.006313595,0.027029684
2.0501888,-0.002494532,-0.006196502,-0.007914598,0.026023448
2.0600774,-0.004218575,-0.007951511,-0.008800297,0.026159666
2.070081,-0.0022502171,-0.004906953,-0.0058865547,0.028431468
2.0800788,-0.005365209,-0.008205347,-0.007293755,0.026286414
2.0900755,-0.0022461957,-0.0052070124,-0.005394244,0.028494464
2.1000755,-0.0047718678,-0.0070237736,-0.009564349,0.025073403
2.110082,-0.004966435,-0.0077817226,-0.008307941,0.025965432
2.1200814,-0.0032220834,-0.00572792,-0.005628581,0.028490761
2.1300855,-0.0046029193,-0.008158187,-0.00723173,0.026261376
2.1400733,-0.0022933295,-0.005610139,-0.005434984,0.028497975
2.1500762,-0.0045465697,-0.007847698,-0.009169504,0.024978213
2.1600797,-0.005415418,-0.008427473,-0.008388562,0.025972517
2.1700861,-0.004125372,-0.0053711585,-0.005864863,0.028531307
2.1800869,-0.0051460546,-0.0076697846,-0.0064883293,0.026637914
2.1900728,-0.0030250205,-0.005903788,-0.0054857344,0.02820536
2.200072,-0.004424521,-0.009390419,-0.009705821,0.02461368
2.2100902,-0.004673165,-0.007615185,-0.008403522,0.026347943
2.2200875,-0.004368351,-0.006216704,-0.0055891923,0.028844507
2.2301078,-0.0045055766,-0.008092947,-0.006995754,0.02721079
2.2400742,-0.003282003,-0.0059158998,-0.005300842,0.02786338
2.2500956,-0.0043609464,-0.007833836,-0.010194522,0.024686055
2.2600796,-0.0050135334,-0.008121583,-0.008011016,0.02603064
2.2700844,-0.0037065854,-0.005402715,-0.0052851136,0.029091151
2.2800832,-0.0045528263,-0.0074599828,-0.007821771,0.026022999
2.2900724,-0.0026394958,-0.005721888,-0.00535086,0.028590705
2.3001087,-0.0058026486,-0.008708277,-0.010239858,0.02462299
2.3100846,-0.0054035075,-0.007916134,-0.00818815,0.025749411
2.32008,-0.0032488995,-0.005849049,-0.005842721,0.029355716
2.3300846,-0.004835714,-0.0075032255,-0.007044969,0.027346244
2.3400745,-0.0024211523,-0.0058323625,-0.006476963,0.028626747
2.3501432,-0.0047490993,0.0095748,-0.010969019,0.011319459
2.3600786,-0.0054859826,0.0029148776,-0.0075161885,0.016905209
2.3700778,-0.0026918054,-0.001591941,-0.005656776,0.025239784
2.3800836,-0.004781117,-0.0066881482,-0.0073369737,0.025712874
2.3900728,-0.0027780442,-0.005144621,-0.0056490526,0.028109068
2.4004755,-0.006609077,-0.009637539,-0.010881043,0.025023265
2.4100814,-0.005213991,-0.008161608,-0.008967078,0.026290601
2.4200764,-0.0030703566,-0.004983337,-0.004324529,0.0278991
2.4301043,-0.0039283447,-0.007553354,-0.0071264133,0.026746137
2.4400764,-0.0031301696,-0.0054448787,-0.005935167,0.028248245
2.4501169,-0.0056467224,-0.010151956,-0.008998365,0.023175193
2.4600852,-0.005408428,-0.008098436,-0.007842163,0.026297143
2.470092,-0.0027712316,-0.0059182295,-0.0054209656,0.02897861
2.480085,-0.0038818852,-0.00793331,-0.007695474,0.026734984
2.4900773,-0.0029564903,-0.005777692,-0.005524234,0.028225215
2.500124,-0.0043195966,-0.009777711,-0.010207131,0.025341302
2.5100777,-0.005816345,-0.007663208,-0.007691524,0.026634732
2.5200734,-0.00288998,-0.0057192505,-0.005788635,0.028327774
2.530076,-0.0043541216,-0.007310482,-0.007590867,0.026496263
2.5400732,-0.0031514242,-0.006001864,-0.0059963167,0.02810818
2.5502098,-0.0049701254,-0.009637596,-0.009452496,0.024747904
2.5600903,-0.005156496,-0.008291702,-0.008054826,0.026531428
2.5700853,-0.0029780169,-0.005852006,-0.006537592,0.028383117
2.580077,-0.0033930305,-0.0066861613,-0.008083897,0.026659807
2.5900795,-0.00270659,-0.0059390347,-0.0061747273,0.028738305
2.6001513,-0.0052962056,-0.010528017,-0.010080954,0.024717022
2.6100867,-0.0048315628,-0.008211308,-0.008667284,0.029416915
2.620086,-0.001796103,-0.005286637,-0.0063433796,0.027948812
2.6300876,-0.0037995283,-0.007581703,-0.0075104404,0.026810162
2.6400807,-0.0030787424,-0.0053865346,-0.0060547106,0.028004402
2.650111,-0.0016669316,-0.0055824504,-0.0068964595,0.025950529
2.660087,-0.0030470889,-0.0049340953,-0.0075080628,0.025572985
2.6700869,-0.0035405469,-0.0058021187,-0.005319802,0.027182607
2.6800807,-0.0045771445,-0.006358413,-0.007106365,0.027230402
2.690073,-0.003862393,-0.005778425,-0.006420982,0.028752644
2.7001405,-0.006003967,-0.010874254,-0.0107147675,0.024515036
2.7100809,-0.0051471163,-0.007361401,-0.00858651,0.026729105
2.720078,-0.0014874873,-0.005421628,-0.0056433966,0.02877548
2.7300768,-0.0041965875,-0.0072769574,-0.007654077,0.027526785
2.740074,-0.0031175967,-0.005734343,-0.005895662,0.029188354
2.7501092,-0.005939354,-0.009889838,-0.009194527,0.024838373
2.760084,-0.0056095268,-0.007797998,-0.0076739974,0.026923768
2.7700849,-0.002632858,-0.0055557312,-0.0056652213,0.028386002
2.7800841,-0.0045562233,-0.008244059,-0.0073122657,0.027759613
2.7900746,-0.0026799801,-0.0060519334,-0.005121178,0.028580356
2.800094,-0.0059432336,-0.0102147,-0.01065912,0.024353115
2.8100836,-0.005553321,-0.008919724,-0.004896734,0.026524507
2.8201263,-0.002942841,-0.0056077735,-0.005573026,0.02624167
2.830086,-0.0041221785,-0.008106183,-0.007760965,0.026471697
2.8400745,-0.0020126558,-0.0060574785,-0.005968876,0.02862212
2.8500843,-0.007076987,-0.010129173,-0.009882907,0.024496157
2.8600826,-0.0050261654,-0.008942043,-0.0055961115,0.02757095
2.8700786,-0.0034042196,-0.0055772224,-0.0053517963,0.028750582
2.8800797,-0.0046919,-0.007626412,-0.00839102,0.027569411
2.8900726,-0.0029788685,-0.0057277195,-0.0052698296,0.028675688
2.9000885,-0.0052309874,-0.009818162,-0.010291546,0.024405984
2.910098,-0.004953493,-0.008030012,-0.007292998,0.02789678
2.9200878,-0.0037490828,-0.005052577,-0.005898572,0.0287406
2.930083,-0.004402852,-0.007148983,-0.0074012936,0.02686898
2.9400744,-0.0025190392,-0.005289168,-0.0053786454,0.028314244
2.9500797,0.0015908623,-0.010298063,-0.010292255,0.020734826
2.9600863,-0.0028519207,-0.008089541,-0.0071094427,0.026327327
2.9700873,-0.0032322672,-0.0069555985,-0.005460657,0.027481826
2.9800925,-0.0038005572,-0.0075629437,-0.00833019,0.026777813
2.9900749,-0.0029192115,-0.005959012,-0.005887617,0.028804954
3.0000854,-0.0068670698,-0.009506653,-0.010166029,0.02577912
3.0100842,-0.005411728,-0.009391983,-0.0065251375,0.02823961
3.0200815,-0.002898605,-0.0057033068,-0.0056310743,0.02914809
3.0300846,-0.0038624876,-0.00740263,-0.006974665,0.027561152
3.0400705,-0.0027030325,-0.0050052777,-0.0041072993,0.027672576
3.0500836,-0.005987375,-0.010744538,-0.010490879,0.02357554
3.0600884,-0.005992097,-0.009186734,-0.005475515,0.02843317
3.070091,-0.00400783,-0.00522641,-0.0054897442,0.028421048
3.0800817,-0.003966182,-0.007851341,-0.007794887,0.027561368
3.0900736,-0.002272134,-0.0050039645,-0.005730771,0.028873011
3.1001718,-0.0065365867,-0.01033604,-0.010316089,0.024691379
3.1100912,-0.004596225,-0.008741868,-0.0038850906,0.022814779
3.1200824,-0.0036429046,-0.0057097673,-0.004871446,0.027472861
3.1300814,-0.0076017864,-0.008979594,-0.0077545517,0.026652912
3.140075,-0.0034192055,-0.005219609,-0.005552358,0.028812632
3.150078,-0.0070236437,-0.009196599,-0.01139916,0.02402099
3.1600783,-0.005710285,-0.007994718,-0.008057464,0.027120734
3.1700811,-0.0037979789,-0.0052634287,-0.0061708004,0.02816688
3.1800795,-0.0040507745,-0.0073629715,-0.0081632165,0.027254675
3.190073,-0.002847852,-0.0056308946,-0.005284108,0.028702065
3.2000782,-0.006761904,-0.0104491515,-0.010032292,0.024429448
3.2100847,-0.00546189,-0.007098277,-0.0061195623,0.026087873
3.2200818,-0.002936052,-0.0051418766,-0.005504056,0.028846541
3.2300916,-0.005026319,-0.007207081,-0.0076789604,0.02710239
3.2400732,-0.0027451986,-0.0060981303,-0.0050077047,0.028192475
3.251393,-0.0067837285,-0.010780212,-0.009806583,0.025655886
3.2600863,-0.005798873,-0.0057825767,-0.006057987,0.0269124
3.2700822,-0.002760551,-0.0056155683,-0.0055655837,0.028489603
3.280083,-0.0049485867,-0.008747723,-0.0074537946,0.026513955
3.2900712,-0.0030422537,-0.005560983,-0.0055386163,0.028650103
3.3000798,-0.0051068547,-0.010110403,-0.010202021,0.024824642
3.310084,-0.0052520647,-0.008553228,-0.0074013527,0.027683822
3.3200817,-0.0028060053,-0.0066239825,-0.0058911936,0.028386535
3.3300993,-0.0048698373,-0.0075986995,-0.0071586133,0.02718431
3.340081,-0.0021864653,-0.005383341,-0.0053706975,0.028261457
3.3501348,-0.00048558073,-0.010316822,-0.010266057,0.021732654
3.360086,-0.003808657,-0.008331088,-0.007603572,0.026366478
3.3700902,-0.003091339,-0.0055054985,-0.0049223765,0.027440015
3.3800979,-0.003675547,-0.008448266,-0.007711182,0.027266514
3.3900735,-0.003102637,-0.0050775926,-0.006413282,0.028218592
3.4000843,-0.0060093156,-0.010527925,-0.010604368,0.025001278
3.4100893,-0.0052221757,-0.0076027326,-0.0074208686,0.027064817
3.4200745,-0.002803616,-0.0057745553,-0.005747569,0.027959658
3.4300878,-0.004273267,-0.008167697,-0.0067803697,0.026747154
3.4400709,-0.0033164101,-0.006205042,-0.005242368,0.028276442
3.450091,-0.006074404,-0.009475096,-0.009357907,0.02438077
3.4600818,-0.004999056,-0.0071159713,-0.006245741,0.027457898
3.470054,-0.0023743615,-0.0055941246,-0.0074931835,0.028636798
3.4800918,-0.004715946,-0.0071613076,-0.0077423006,0.026656315
3.490082,-0.0035982996,-0.005974802,-0.0058650756,0.027520126
3.5000966,-0.00669806,-0.0104491515,-0.009551977,0.024839617
3.5100944,-0.005390828,-0.0017486712,-0.008441323,0.02520939
3.5200772,-0.003645767,-0.0043882215,-0.005724715,0.027477985
3.530097,-0.004464511,-0.0073662004,-0.006407983,0.026325861
3.5400782,-0.002997237,-0.0063510113,-0.0057582944,0.028417856
3.550702,-0.004349237,-0.010100408,-0.010102346,0.025256922
3.5600913,-0.0047330842,-0.008583269,-0.009100664,0.026705971
3.5700798,-0.0031362965,-0.0060461946,-0.0056857876,0.029154869
3.5800834,-0.004418891,-0.008189462,-0.007660062,0.027246725
3.5900776,-0.0025603278,-0.005672732,-0.0058687893,0.02842119
3.6000822,-0.0062403125,-0.010684843,-0.010382761,0.024781208
3.6100852,-0.004855561,-0.005651004,-0.007293755,0.026448006
3.6200767,-0.0035124558,-0.0062895776,-0.0062016356,0.028364724
3.6300848,-0.0044303876,-0.007425188,-0.0077802916,0.027259476
3.6400745,-0.0029095693,-0.005453279,-0.005753362,0.0287133
3.6517992,-0.0064092227,-0.01086536,-0.0100583965,0.025828833
3.6600833,-0.0050261538,-0.008084536,-0.008192978,0.026132086
3.6700857,-0.0030914359,-0.005704809,-0.0061225668,0.027918201
3.6800911,-0.005011783,-0.008034175,-0.007317162,0.027188675
3.6900744,-0.0025688105,-0.0063100727,-0.005542981,0.028775267
3.70009,-0.0068145283,-0.0110524045,-0.0103836255,0.026026912
3.7100966,-0.0049547018,-0.007786939,-0.008496619,0.025711205
3.7200801,-0.003014231,-0.00645889,-0.007158244,0.028077181
3.7300794,-0.0044335574,-0.007569674,-0.007764324,0.026961131
3.740074,-0.0032120794,-0.0062816953,-0.0054814056,0.028856926
3.7500856,-0.008046464,-0.010179274,-0.012226561,0.024513628
3.7600815,-0.0024427262,-0.0058811023,-0.007590621,0.02642118
3.770076,-0.0028208965,-0.005281078,-0.005388439,0.028257411
3.7800796,-0.004358143,-0.007130792,-0.00727295,0.027179118
3.7900739,-0.0027637659,-0.0059712417,-0.005939354,0.029018281
3.80008,-0.0066928463,-0.00990156,-0.010886295,0.025756825
3.81008,-0.0038652176,-0.0070383693,-0.0074905106,0.02781116
3.8200738,-0.0037910359,-0.00628786,-0.0060829083,0.02788286
3.8300817,-0.0056070522,-0.008449189,-0.008009692,0.026447095
3.8400712,-0.0030563998,-0.0056406194,-0.006513783,0.027822396
3.850089,-0.007618357,-0.010666404,-0.010614173,0.024791867
3.8600798,-0.0056323516,-0.009213193,-0.008341343,0.025917059
3.8700783,-0.002484171,-0.006461182,-0.006456347,0.028328106
3.8800807,-0.005287867,-0.008748113,-0.007717983,0.026098184
3.890073,-0.0037023274,-0.00535855,-0.0063961437,0.027757166
3.9000857,-0.007343231,-0.010365221,-0.010320181,0.024693932
3.9100964,-0.005358706,-0.0051355017,-0.0023431953,0.024367556
3.9200826,-0.0029758525,-0.0061744195,-0.0047926493,0.027415354
3.930095,-0.0049611363,-0.0072978237,-0.007487033,0.02638455
3.940078,-0.003299307,-0.0061933678,-0.0061108335,0.027698858
3.9511948,-0.006578183,-0.010320536,-0.0107429745,0.024544405
3.9600937,-0.0024826333,-0.009706942,-0.0073163724,0.026144827
3.9701445,-0.003989045,-0.0064859167,-0.0054237945,0.028302673
3.9800868,-0.0051498134,-0.007800671,-0.0074604796,0.026448432
3.9900727,-0.0030254084,-0.0063826717,-0.00548907,0.028264295
4.0037847,-0.007330788,-0.010576158,-0.010394081,0.027115863
4.0100803,-0.0031468233,-0.007003607,-0.007664784,0.024300126
4.0200796,-0.0025666342,-0.006150137,-0.005754959,0.027516942
4.030083,-0.004110919,-0.00767628,-0.007832239,0.027160063
4.0400743,-0.0034998474,-0.0059258468,-0.0062142084,0.02844746
4.0501,-0.006425228,-0.010538888,-0.011761954,0.024171025
