elapsed_time_sec,ss1,ss2,ss3,ss4
25.640078,0.25038674,0.35306486,0.36523756,0.3480611
25.650072,0.25066477,0.35302836,0.36518657,0.34789994
25.660063,0.24914187,0.3533446,0.3645978,0.34843588
25.670063,0.2496435,0.3533829,0.36559922,0.34809855
25.680061,0.25041845,0.35342592,0.36491594,0.34809133
25.690063,0.25005427,0.35258758,0.36492988,0.3473158
25.700064,0.24981868,0.35292414,0.36546135,0.34770024
25.710062,0.24910986,0.35310113,0.36502168,0.3475918
25.720062,0.25023842,0.35215873,0.3645885,0.34772074
25.730062,0.25019345,0.3535525,0.36508447,0.34794462
25.740063,0.25012162,0.35351557,0.3654525,0.34791976
25.750088,0.24742751,0.35299295,0.36535114,0.34770837
25.760067,0.24931708,0.35273844,0.3654258,0.3478007
25.770061,0.24985787,0.35282755,0.3654356,0.34765553
25.780062,0.25063896,0.35304257,0.36527902,0.34812582
25.790064,0.24992238,0.3530632,0.36503127,0.34795386
25.800062,0.2500005,0.35257313,0.3652086,0.34793362
25.810062,0.24970435,0.35299394,0.36525768,0.3480187
25.820065,0.24964587,0.35278326,0.36573493,0.34780446
25.830061,0.24902306,0.3527993,0.3652713,0.34759638
25.840061,0.24990469,0.35294083,0.36484545,0.34788474
25.850063,0.24976273,0.35248476,0.36536208,0.34738806
25.860064,0.25024927,0.35249093,0.36497003,0.34728009
25.870064,0.24949415,0.3525269,0.36535683,0.3482451
25.880062,0.25002787,0.35258698,0.3651342,0.34785286
25.890062,0.24958521,0.3525813,0.3656081,0.3476454
25.900063,0.2500051,0.35255805,0.36566764,0.34745452
25.910063,0.25003493,0.35231286,0.36478004,0.3479025
25.920063,0.24944355,0.3517704,0.36543214,0.3472436
25.930063,0.25007433,0.3524904,0.36611316,0.3479319
25.940062,0.2500145,0.35244533,0.36551875,0.34745613
25.950062,0.25022176,0.35283276,0.36595923,0.34727713
25.960062,0.25091746,0.35211116,0.36588332,0.34797823
25.970062,0.24955872,0.35253406,0.36541945,0.34770218
25.980062,0.25014752,0.35239327,0.3653762,0.3466721
25.990063,0.24983428,0.35280198,0.36589813,0.34824803
26.000067,0.24975023,0.35174674,0.3660279,0.34799212
26.010063,0.2493891,0.35248232,0.36580384,0.34794155
26.020063,0.24952658,0.35230964,0.3656465,0.3481059
26.030064,0.24963173,0.35266033,0.3658023,0.34791893
26.040062,0.24999516,0.35177276,0.36614388,0.34750137
26.050062,0.25021994,0.35229787,0.3657559,0.3478377
26.060062,0.25029615,0.3521194,0.3663911,0.3477082
26.07006,0.24951704,0.35257542,0.36618814,0.34724674
26.080063,0.24990076,0.3523639,0.36599863,0.3480945
