elapsed_time_sec,ss1,ss2,ss3,ss4
1.2900621,0.27722743,0.38392493,0.60957354,0.517469
1.3000631,0.2765016,0.3840006,0.60975754,0.5185752
1.3100613,0.27669054,0.38409355,0.6088494,0.51830095
1.3200611,0.27708957,0.38411328,0.60750395,0.51788723
1.3300622,0.27682924,0.38401258,0.61086273,0.5176959
1.3400619,0.27682057,0.38377845,0.607834,0.51739424
1.3500618,0.27673534,0.383341,0.6089834,0.5180185
1.3600813,0.27678233,0.3831248,0.60947615,0.51713085
1.3700649,0.27657938,0.38444856,0.6106822,0.51833767
1.3800615,0.27632052,0.38473746,0.6071606,0.5162031
1.3900623,0.27676395,0.3842281,0.60932523,0.5175626
1.4000783,0.2769783,0.38385722,0.6090547,0.5177555
1.4100724,0.27664545,0.38357013,0.60921896,0.5168488
1.4200633,0.2766034,0.38412017,0.6092863,0.51864684
1.4300617,0.27700037,0.38490117,0.60903096,0.5164573
1.4400624,0.2767064,0.38446155,0.6088613,0.51877934
1.4500612,0.27585596,0.38331968,0.6101709,0.5193592
1.4600626,0.27652204,0.38431156,0.6093376,0.51768935
1.4700623,0.2759085,0.38249958,0.6094284,0.51844186
1.4800626,0.27632955,0.38257238,0.60936224,0.5173731
1.4900627,0.27582482,0.3835329,0.609216,0.5180427
1.5000619,0.2769157,0.38388422,0.60881495,0.5175192
1.5100621,0.27640545,0.38434407,0.61003405,0.51796556
1.5200622,0.27622434,0.38390276,0.60960793,0.51817286
1.5300612,0.2764329,0.3840638,0.60923487,0.5176166
1.5400617,0.27692187,0.384272,0.6100903,0.5181498
1.5500612,0.27649775,0.38384354,0.6076602,0.51766545
1.5600622,0.2767382,0.38429806,0.61039746,0.5177445
1.5700614,0.27656186,0.38381603,0.60774094,0.51752007
1.5800616,0.276444,0.38462454,0.6102635,0.51768494
1.590062,0.2763322,0.3836446,0.6094164,0.51649314
1.600062,0.2773767,0.38374802,0.60832554,0.51736265
1.6100633,0.27701497,0.3835378,0.6090626,0.51947904
1.6200613,0.2765698,0.38380158,0.60896945,0.5179741
1.6300623,0.2776354,0.3846018,0.6088814,0.51893187
1.6400621,0.27677214,0.38386816,0.6086201,0.5192156
1.6500623,0.27659667,0.3837077,0.60882854,0.51575065
1.6600617,0.27667558,0.3840564,0.6087455,0.5161712
1.6700615,0.27687114,0.38414294,0.6089127,0.5177938
1.6800613,0.27671012,0.3843977,0.60903466,0.5182325
1.6900613,0.27655804,0.38439754,0.60911137,0.51721853
1.700062,0.276899,0.38403296,0.6095211,0.5174974
1.7100624,0.2769735,0.3857337,0.60919774,0.51773554
1.7200623,0.27689257,0.3847936,0.6093049,0.5175103
1.7300622,0.2770741,0.3838608,0.6096525,0.51779157
1.7400713,0.27669457,0.38391995,0.60881114,0.5175232
1.7500644,0.27648994,0.38397947,0.60903174,0.51819575
1.7600611,0.27638072,0.383643,0.60902417,0.51755095
1.7700626,0.2767958,0.38392693,0.6091131,0.5179549
1.7800612,0.2767703,0.38399863,0.6084696,0.51768684
1.7900612,0.27695855,0.38242307,0.6093242,0.51747394
1.8000871,0.27688336,0.38425696,0.6086926,0.51817787
1.8100669,0.2758234,0.3833638,0.6089372,0.5175205
1.8200634,0.27658725,0.3832997,0.60917914,0.51756465
1.8300618,0.27694327,0.38461626,0.60845155,0.51755697
1.8400623,0.276734,0.38425344,0.6087326,0.51798
1.8500617,0.27612618,0.38367242,0.60821563,0.51753443
1.8600613,0.27678823,0.38330442,0.6092575,0.5177679
1.8700622,0.27668738,0.3839991,0.6086958,0.51723325
1.8800621,0.2766111,0.38441515,0.6089159,0.5176304
1.8900619,0.27538997,0.3837131,0.6093383,0.51760215
1.9000783,0.2771189,0.38339868,0.6089621,0.5176904
1.9100767,0.27640405,0.3835981,0.60907006,0.5172208
1.9200644,0.27680057,0.3838809,0.6092018,0.518575
1.9300617,0.27712935,0.38395527,0.6087898,0.5175572
1.9400625,0.27596694,0.3829093,0.60907066,0.5172997
1.9500617,0.27682245,0.38379973,0.6088407,0.5171759
1.9600629,0.2763339,0.38358983,0.6084946,0.51736706
1.9700619,0.2767226,0.38401797,0.6087402,0.5180929
1.9800615,0.2762507,0.38429117,0.60892445,0.51759976
1.9900613,0.27708924,0.3838621,0.60937244,0.5181532
2.0000658,0.27705982,0.38414395,0.60943466,0.51778984
2.010062,0.2764102,0.38382837,0.6090058,0.5173412
2.0200655,0.276286,0.38386965,0.6089112,0.51732534
2.030063,0.27732942,0.3840784,0.60888946,0.5180296
2.0400631,0.27682537,0.38406914,0.60893935,0.51820123
2.050063,0.2768668,0.38484824,0.6088258,0.5179375
2.0600624,0.27707687,0.38431555,0.60820335,0.51785725
2.070062,0.27670762,0.383763,0.60855025,0.5182773
2.0800626,0.27702448,0.38442406,0.6090572,0.51765424
2.0900621,0.2769242,0.3842884,0.6082843,0.51781553
2.1000617,0.27678752,0.38416818,0.6088688,0.5171467
2.1100614,0.2761453,0.38402274,0.608317,0.5177792
2.120062,0.27728358,0.38415697,0.6093815,0.5178772
2.1300611,0.27633184,0.38425893,0.60933083,0.517418
2.140062,0.27757496,0.38369173,0.6087244,0.5178701
2.1500602,0.27622652,0.3835289,0.60831076,0.51726806
2.1600633,0.2771121,0.38375074,0.60912603,0.5179886
2.1700616,0.27567655,0.3843263,0.6084753,0.5176318
2.1800623,0.27713642,0.38459507,0.6092244,0.517168
2.1900625,0.27673805,0.38401794,0.60911965,0.517199
2.2000618,0.27675703,0.38418743,0.60867006,0.51806146
2.2100677,0.27601776,0.38456738,0.60880977,0.51810014
2.2200637,0.2763803,0.3840305,0.60951096,0.5177762
2.2300622,0.27678993,0.38451695,0.6088601,0.51701796
2.2400627,0.2766975,0.38349983,0.6085027,0.517717
2.2500627,0.2768911,0.38391855,0.6084703,0.51796776
2.2600627,0.27648363,0.3838245,0.60813284,0.5172616
2.2700615,0.27724096,0.38368273,0.60910636,0.51760477
2.2800622,0.27702975,0.38383064,0.60782564,0.51748246
2.2900622,0.27649975,0.3838358,0.6093477,0.5174603
2.3000627,0.27694848,0.3830509,0.60850304,0.5174973
2.3100636,0.2764247,0.3844305,0.6096703,0.5177875
2.3200629,0.2758602,0.38386327,0.6082097,0.5178432
2.3300617,0.2771177,0.38436648,0.6102353,0.51796335
2.3400612,0.27509797,0.3828496,0.6093843,0.5174979
2.3500621,0.27613717,0.3833973,0.60903966,0.51778436
2.3600652,0.27513707,0.38240665,0.60835177,0.5169564
2.3700619,0.2753775,0.3830898,0.60834414,0.51728487
2.3800614,0.27636632,0.38340038,0.6089324,0.5180275
2.390061,0.27498809,0.38288197,0.60923606,0.5169709
2.4000704,0.27293205,0.38157102,0.6086099,0.5175145
2.4100757,0.27556527,0.3824896,0.6080381,0.5170177
2.420066,0.2749942,0.38275346,0.60851026,0.5174474
2.4300618,0.2767365,0.38421312,0.60799766,0.5172136
2.4400625,0.27644876,0.38378572,0.6080619,0.5178816
2.4500613,0.27655897,0.383923,0.6080572,0.5174967
2.4600618,0.27709657,0.38319868,0.60867286,0.5186957
2.4700618,0.27697626,0.38343373,0.60886925,0.5169146
2.480062,0.27781543,0.38482746,0.6092521,0.517867
2.4900622,0.27679178,0.38333583,0.60887986,0.51782984
2.500061,0.27689698,0.38399005,0.6089626,0.5175721
2.5100648,0.2772305,0.3834714,0.6085537,0.5172773
2.5200624,0.2770571,0.3840244,0.6091864,0.51789784
2.5300622,0.277432,0.3840931,0.6079733,0.51748616
2.5400617,0.2766558,0.3848958,0.60856396,0.51748735
2.5500617,0.27634567,0.3837822,0.60833615,0.5173788
2.560066,0.2761163,0.3835587,0.6081385,0.51695955
2.570062,0.2765516,0.38409805,0.60833526,0.51720214
2.5800612,0.2775741,0.3837933,0.60863614,0.51797116
2.5900621,0.27671933,0.3836698,0.60856193,0.51757985
2.6000621,0.27692184,0.38390726,0.60808414,0.5172421
2.6100652,0.27664486,0.38384464,0.6085635,0.51783663
2.6200633,0.2767038,0.3843468,0.6087821,0.5175163
2.6300614,0.27708554,0.38430932,0.608776,0.51827013
2.6400626,0.2765735,0.3839034,0.60869145,0.5171014
2.6500618,0.2769311,0.3842492,0.60821426,0.5173744
2.6600623,0.2762127,0.38376817,0.60870385,0.51767147
2.670062,0.2757804,0.38466218,0.60815126,0.51729697
2.6800616,0.27683955,0.38404483,0.6092731,0.51834446
2.690062,0.27653745,0.38387263,0.6087026,0.5173913
2.7000656,0.2773398,0.38326138,0.608051,0.51693606
2.710065,0.27595127,0.3832645,0.60859704,0.5175785
2.7200632,0.27700412,0.38322103,0.6087571,0.51725256
2.7300622,0.27635315,0.3834909,0.6081839,0.51716775
2.7400746,0.27599367,0.38361898,0.60839343,0.5172195
2.750064,0.2762711,0.38318896,0.6082244,0.51670885
2.760063,0.2770569,0.38354743,0.6089857,0.5173921
2.7700615,0.27607748,0.38371643,0.6088887,0.51628375
2.7800612,0.27738234,0.38297018,0.6087388,0.5175569
2.790062,0.2762935,0.38296053,0.6080867,0.5176195
2.8000622,0.27678823,0.38400194,0.6091562,0.51735497
2.8100653,0.27677882,0.3832295,0.60883844,0.5176221
2.820063,0.27624556,0.38389888,0.60966,0.517159
2.8300622,0.27685973,0.38399285,0.60845035,0.51675427
2.840062,0.27600706,0.38281456,0.6089591,0.5177721
2.850062,0.27612087,0.38301834,0.6085819,0.5173898
2.8600624,0.276319,0.38354644,0.60828394,0.51755464
2.8700614,0.27643278,0.38325942,0.609066,0.5172348
2.8800626,0.27748266,0.38378936,0.6082579,0.5171202
2.8900619,0.27754304,0.38344535,0.6095018,0.51741314
2.900066,0.27384558,0.38197824,0.60889834,0.51688784
2.9100742,0.27705345,0.38465604,0.6088628,0.51784414
2.9200644,0.276991,0.3836161,0.6079496,0.51706403
2.9300623,0.27771273,0.38381025,0.60812396,0.5170987
2.9400616,0.27701455,0.38416594,0.608746,0.5172967
2.950062,0.27657524,0.38414612,0.6083032,0.51823175
2.9600613,0.27608684,0.38368547,0.60870653,0.51740146
2.9700623,0.27666917,0.38372174,0.6089256,0.5176171
2.9800622,0.27734542,0.38376734,0.60830075,0.517211
2.990061,0.276561,0.38388342,0.6088426,0.5174234
3.0000715,0.27649993,0.38352165,0.6081105,0.5174992
3.010063,0.2763355,0.38386536,0.6078872,0.5169381
3.0200624,0.27633542,0.3833275,0.6089269,0.51684684
3.0300622,0.27653122,0.38333273,0.607915,0.5171654
3.0400622,0.27683908,0.38394937,0.6083329,0.5171209
3.0500622,0.27570078,0.38317615,0.60844064,0.5174292
3.0600622,0.27647597,0.38466978,0.60897696,0.5174097
3.0700607,0.27659285,0.38443866,0.60827285,0.5177748
3.0800622,0.27689996,0.38383022,0.6081491,0.51787245
3.0900624,0.2755528,0.38338846,0.6088523,0.5176932
3.1000621,0.27722806,0.38385916,0.60838526,0.5176675
3.110062,0.27593517,0.3830436,0.60890305,0.5172092
3.1200604,0.27679744,0.38404894,0.60874176,0.5172314
3.1300616,0.27713946,0.38326642,0.6083647,0.51712793
3.1400626,0.27561662,0.3835273,0.6084948,0.5173918
3.150062,0.2765532,0.3834884,0.6080537,0.5171516
3.1600616,0.27649465,0.38337794,0.60851336,0.5176399
3.1700625,0.27600202,0.38327718,0.6084813,0.5173166
3.1800618,0.27641416,0.38400003,0.6084166,0.51809245
3.190062,0.2760822,0.38368854,0.6092954,0.5172585
3.2000618,0.27601886,0.38412783,0.60825366,0.51722515
3.2100627,0.27621734,0.38415477,0.6087299,0.5178686
3.2200658,0.27608982,0.38332397,0.60846525,0.5176368
3.2300613,0.27638152,0.38361228,0.6090125,0.51738095
3.2400622,0.2753318,0.38304526,0.607794,0.5171796
3.2500618,0.276917,0.38397264,0.6083956,0.5176719
3.2600622,0.2761527,0.3835871,0.6085509,0.51789874
3.2700615,0.2762168,0.3839159,0.6086055,0.51733583
3.2800622,0.27606764,0.38278526,0.6089987,0.51775926
3.2900622,0.27599263,0.38389948,0.60859203,0.5171591
3.3000612,0.2773852,0.38359055,0.60778195,0.5170024
3.3100624,0.27643856,0.3834978,0.60847276,0.5175635
3.3200622,0.27664557,0.38387203,0.608414,0.5177493
3.3300624,0.27670094,0.38411522,0.6081718,0.51694554
3.3400621,0.276618,0.38414815,0.60848933,0.51734793
3.3500614,0.277109,0.38404095,0.6089514,0.51713693
3.3600667,0.2774369,0.38312495,0.60850525,0.5168377
3.3700628,0.27652264,0.38347316,0.6085513,0.51686865
3.3800623,0.27669087,0.3836434,0.60829884,0.5181589
3.3900616,0.2761537,0.3826844,0.60825723,0.5170779
3.4000618,0.2749334,0.3818212,0.60861343,0.5174538
3.410078,0.27619788,0.38373226,0.6077974,0.5171076
3.4200666,0.2771068,0.3841525,0.6079686,0.517241
3.4300618,0.27588055,0.3833153,0.60833454,0.51768166
3.4400618,0.27612913,0.38422337,0.60825354,0.5184491
3.4500623,0.2763092,0.38364527,0.60785955,0.5174842
3.4600625,0.2757617,0.38385233,0.60813844,0.5172887
3.4700613,0.27677834,0.3836366,0.6082085,0.5175217
3.480062,0.27714425,0.38354835,0.6079367,0.5172903
3.4900622,0.27599505,0.38366315,0.60766876,0.5171357
3.5000715,0.27306005,0.383135,0.6076796,0.51800865
3.510065,0.27581063,0.3842027,0.60885894,0.51765114
3.5200617,0.27601355,0.3828414,0.60839695,0.51700294
3.5300636,0.2769348,0.3837694,0.6088892,0.51687664
3.5400615,0.27613652,0.383634,0.60803246,0.51728773
3.5500615,0.2763106,0.38443962,0.60849327,0.517895
3.5600617,0.27601373,0.3834366,0.6079073,0.5173002
3.5700617,0.27664754,0.38386026,0.6083595,0.51732874
3.5800622,0.27621904,0.38390836,0.60797226,0.5170531
3.590062,0.27533188,0.38391608,0.6079872,0.5177218
3.600062,0.27601257,0.3836908,0.6080727,0.51735175
3.6100628,0.27664423,0.38314694,0.6082429,0.5172844
3.6200626,0.2764281,0.3831163,0.60768515,0.5171707
3.6300623,0.27647814,0.38329807,0.6082161,0.5172382
3.6400614,0.27616915,0.38370588,0.6090626,0.51755244
3.650062,0.27611253,0.38370925,0.608095,0.5175651
3.6600616,0.27662283,0.3833736,0.60827637,0.5165298
3.6700623,0.27594212,0.38304552,0.6085074,0.51735073
3.6800618,0.2761116,0.38405907,0.60832614,0.51689327
3.690062,0.27653608,0.38389176,0.60850006,0.5175255
3.7000623,0.27723578,0.38339287,0.60844773,0.51732093
3.7100613,0.27680424,0.38337705,0.6080902,0.51693076
3.7200623,0.27607927,0.3838698,0.60766244,0.5174387
3.730062,0.27632874,0.38377184,0.6087407,0.5166695
3.7400753,0.27649698,0.383539,0.60823995,0.51689094
3.7500644,0.2765333,0.38435632,0.6084581,0.51779747
3.760063,0.27631554,0.38406295,0.6077085,0.5173896
3.7700624,0.27643257,0.3840323,0.6076065,0.51759166
3.7800612,0.2762516,0.38312262,0.60773605,0.5176459
3.790062,0.27608392,0.3833954,0.607937,0.5172233
3.8000622,0.27646506,0.38382035,0.6082574,0.51700026
3.8100631,0.27656272,0.38395968,0.60822797,0.5174362
3.8200626,0.27569756,0.38371468,0.6077485,0.5170945
3.8300614,0.27685273,0.3834056,0.60802126,0.517441
3.8400614,0.27566728,0.38339064,0.60782295,0.51742506
3.8500626,0.27651423,0.384166,0.6074379,0.5175322
3.8600614,0.2767094,0.38466328,0.60838753,0.5174333
3.870062,0.27714625,0.3840866,0.6084163,0.51749
3.8800619,0.27657828,0.38337645,0.6078782,0.5170889
3.8900623,0.27661237,0.38400444,0.6085572,0.51705873
3.9000614,0.27563152,0.38188347,0.6080145,0.5171298
3.9100726,0.2764231,0.38394028,0.6089203,0.5172235
3.9200642,0.27575448,0.3839439,0.60805166,0.51760215
3.930061,0.27628666,0.38298196,0.6080245,0.51695955
3.9400644,0.27590197,0.38353363,0.608294,0.516395
3.9500625,0.27623612,0.38404948,0.6077828,0.5158395
3.9600625,0.2763435,0.38341892,0.6076767,0.51672816
3.9700615,0.27564192,0.38327944,0.60764146,0.5171473
3.9800622,0.27718458,0.38322833,0.6090721,0.51716006
3.9900625,0.27596477,0.38367447,0.6078721,0.5171982
4.0000715,0.27644074,0.38354972,0.6083366,0.51700443
4.010064,0.27686936,0.38321874,0.607776,0.5172086
4.0200634,0.27320272,0.38362655,0.6080209,0.5184721
4.0300627,0.2766899,0.3835729,0.6079645,0.5169192
4.040065,0.27566567,0.38394153,0.6080883,0.51792604
4.050063,0.2759397,0.3835108,0.6085828,0.5175594
4.060062,0.27594182,0.38353476,0.60790026,0.5170854
4.070062,0.27617297,0.38423845,0.6079424,0.5166472
4.0800614,0.27599314,0.38388148,0.6082774,0.51664835
4.090062,0.27601764,0.38356283,0.6079606,0.51756114
4.100062,0.27613804,0.38357216,0.6080906,0.517053
4.1100626,0.2760013,0.38341692,0.60843927,0.5170922
4.120062,0.27632445,0.38359293,0.6080821,0.51706684
4.1300626,0.276502,0.3836806,0.6078487,0.5168257
4.140062,0.2761446,0.38352448,0.60793173,0.51684815
4.1500993,0.27623093,0.38407576,0.6079083,0.5173141
4.1600757,0.28053993,0.38719964,0.6075595,0.51637405
4.1700754,0.2806534,0.38641426,0.6078227,0.5164689
4.180074,0.28045347,0.38741633,0.6078178,0.51582116
4.190073,0.28087476,0.38776365,0.6080332,0.5164181
4.2000747,0.28035435,0.38645566,0.6083356,0.5164039
4.210076,0.27978605,0.3870632,0.60844463,0.51648957
4.2200785,0.28012186,0.38657203,0.6074622,0.5165242
4.2300744,0.28059784,0.38585392,0.6082474,0.5164067
4.2400746,0.27960998,0.38679338,0.60766834,0.5160604
4.250093,0.28012508,0.387034,0.6080475,0.5169334
4.2600737,0.28029382,0.38688147,0.60801816,0.515897
4.2700753,0.27947262,0.38663283,0.6080579,0.5164339
4.2800746,0.28045654,0.38797507,0.6087499,0.5167116
4.290075,0.27976385,0.38615108,0.6079562,0.5163873
4.3000765,0.28103027,0.3873209,0.60807526,0.5162604
4.3100743,0.27977833,0.3872914,0.6079429,0.5171379
4.320073,0.28024435,0.3866336,0.6084165,0.51688653
4.330074,0.28005818,0.38686574,0.60842717,0.51607674
4.340074,0.2812176,0.38677058,0.6084892,0.5160888
4.3500915,0.2795123,0.38647673,0.6077993,0.51709527
4.360083,0.2801685,0.38798693,0.6079251,0.5165278
4.3700767,0.2807364,0.38697645,0.6083704,0.5162497
4.3800726,0.27975708,0.38650724,0.608168,0.51618785
4.390075,0.2793803,0.3862868,0.60823363,0.5159612
4.4000745,0.27942702,0.38670382,0.60815454,0.51619965
4.4100866,0.27933756,0.38655233,0.60734546,0.5158952
4.420076,0.27944052,0.3863352,0.6083733,0.51625365
4.430074,0.27948236,0.38675845,0.60763776,0.51667696
4.440073,0.27953982,0.38668466,0.60742253,0.51648456
4.450094,0.28016895,0.3868211,0.6085908,0.5154723
4.4600754,0.28049043,0.38734052,0.6082371,0.5161416
4.470075,0.27967814,0.38685173,0.6081385,0.5167116
4.4800754,0.27941608,0.3866441,0.6080506,0.516097
4.490074,0.27995175,0.3871514,0.6082606,0.51674235
4.5000725,0.2798424,0.38605994,0.608549,0.5160475
4.510076,0.2798817,0.38751325,0.60837173,0.51630676
4.520076,0.27998197,0.38659388,0.6078713,0.51624495
4.530074,0.2792097,0.38660112,0.60844463,0.51670045
4.540076,0.28035277,0.38670927,0.6082772,0.5159483
4.550089,0.2800052,0.38729915,0.6081604,0.51687217
4.560074,0.2793428,0.38698775,0.6079517,0.5162155
4.570073,0.27964118,0.38705704,0.6081569,0.5157207
4.5800734,0.28059226,0.385766,0.6079615,0.51630753
4.5900745,0.28034127,0.38773578,0.6072694,0.5160523
4.6000743,0.2805496,0.3873876,0.60829437,0.5161788
4.6100726,0.2802095,0.3872495,0.60763276,0.5159298
4.6200747,0.28072754,0.38727912,0.6084255,0.5167595
4.6300755,0.28028387,0.38711283,0.60773283,0.51608557
4.6400743,0.28076172,0.38775188,0.6086624,0.51619375
4.6500893,0.28019205,0.38663986,0.60769486,0.51625067
4.6600747,0.28060573,0.38765416,0.6084375,0.51591337
4.670073,0.2803505,0.3862092,0.6081588,0.5160423
4.680074,0.27969927,0.3871314,0.60780436,0.516778
4.690075,0.2802895,0.3869234,0.6081358,0.5161189
