elapsed_time_sec,ch1_voltage_lp_ma,ch2_voltage_lp_ma,ch3_voltage_lp_ma,ch4_voltage_lp_ma,ch5_voltage_lp_ma,ch6_voltage_lp_ma,ch7_voltage_lp_ma,ch8_voltage_lp_ma
1.5740006e-06,1.7286957597027155,1.086695570187771,1.1111138194112993,1.3184459559999078,0.6632672263317321,1.5919981977336468,1.084638424713969,1.0745995141491351
0.0100613,1.7287015905083778,1.0866935761221967,1.111118398414654,1.318461819812545,0.6632796458153137,1.5920287125639496,1.0846504232545449,1.0746162773611496
0.02005973,1.7287046411467488,1.086703585168372,1.1111142708328787,1.318494441067548,0.6632964132652008,1.5920496584331691,1.0846769050396818,1.0746308149678927
0.030059937,1.7287120629759398,1.0867010067372416,1.1111061541207947,1.31852860933687,0.6632888011708692,1.5920736833074451,1.0847021942322128,1.0746355859933079
0.04005833,1.7287194487568853,1.0866983282371367,1.1111133133993267,1.318556705130717,0.6632830942566988,1.5921050244034287,1.0847191400823337,1.0746402923619558
0.05005932,1.7287108887483418,1.0866999568370053,1.1111167812019271,1.3185754637681306,0.6632856970311164,1.5921327169610897,1.084729712797377,1.074663548093252
0.060058728,1.7287087716422096,1.0867106352661406,1.1111165363269409,1.318588324273662,0.6632909784598359,1.5921490596537229,1.084753067700747,1.0746795500029833
0.07005847,1.7287239936796783,1.086713132889593,1.1111067367574574,1.3186192085435455,0.6632909298007201,1.5921689128163725,1.0847876924906972,1.0746864172189776
0.0800587,1.72874558992053,1.086710494356349,1.1111033416669867,1.3186445924654762,0.6632714756329106,1.5921944516955733,1.0848010771479366,1.074685875604411
0.09006009,1.728757568852242,1.0867110452008948,1.1111092473124753,1.318666166875427,0.6632668113178164,1.5922281229593451,1.0848131593705679,1.0747001172739274
0.10005884,1.7287594632290644,1.08671563320019,1.1111080793635368,1.3186886683811032,0.6632721359483091,1.5922503054501067,1.0848228910680382,1.074722207086816
0.110056005,1.728762279033728,1.0867244632908613,1.1111074715981044,1.3187154784831208,0.6632757411907941,1.5922681674779369,1.0848482245617004,1.0747292134802182
0.12005749,1.7287765208312678,1.0867293178880626,1.1111053757893712,1.3187482326895297,0.6632703973048882,1.5922912945679464,1.0848784272202572,1.0747284787984288
0.13005736,1.7287968153203876,1.0867225512241316,1.1111149191373437,1.3187661013733307,0.6632633973427623,1.5923183612463248,1.0848971896983792,1.0747403142976206
0.14005741,1.7288048810633903,1.0867344359953934,1.1111210022113378,1.3187855415154295,0.663267801556014,1.5923381244204817,1.0849136655891587,1.0747589028742923
0.1500573,1.7288116494828807,1.086746171090543,1.1111295438669884,1.3188077506615528,0.6632721934970087,1.5923594537326147,1.084954653823341,1.074775440886651
0.16005625,1.7288269043279243,1.0867507907739615,1.111127922684544,1.318837652729942,0.6632641613479171,1.5923947703901493,1.0849902736987735,1.0747799232887858
0.17005768,1.728842520428311,1.08674800127454,1.1111329949386985,1.3188615091462468,0.6632562157863737,1.5924304397800992,1.0850045118806955,1.0747855901162269
0.18005715,1.7288431401144353,1.0867471627613787,1.1111371409949908,1.3188789469213444,0.6632605119948882,1.5924597510151055,1.085016298837446,1.074812903753235
0.19005738,1.728837756216809,1.0867491776556741,1.1111269656728795,1.3188930746167276,0.6632591088956982,1.5924747402770123,1.0850323814439773,1.0748193368546908
