elapsed_time_sec,ss1_lp_ma,ss2_lp_ma,ss3_lp_ma,ss4_lp_ma
0.510742,2.78091,2.55072,2.51472,2.59971
0.520708,2.7801,2.54984,2.51522,2.60016
0.530435,2.77929,2.54897,2.51573,2.6006
0.540524,2.77847,2.54808,2.51626,2.60102
0.55023,2.77768,2.5472,2.51681,2.60142
0.560526,2.77688,2.54632,2.51735,2.6018
0.570321,2.77607,2.54547,2.51791,2.60219
0.580485,2.7753,2.54461,2.51846,2.60257
0.590883,2.77452,2.54374,2.51902,2.60292
0.600764,2.77372,2.54291,2.51961,2.60327
0.610595,2.77289,2.5421,2.52019,2.60359
0.620709,2.77204,2.5413,2.52075,2.60391
0.630398,2.77121,2.5405,2.52133,2.60422
0.640434,2.7704,2.53972,2.52191,2.60453
0.650447,2.76957,2.53892,2.5225,2.60483
0.660193,2.76876,2.53814,2.52314,2.60511
0.670583,2.76792,2.53735,2.52377,2.60538
0.680347,2.76708,2.5366,2.52437,2.60565
0.690638,2.76626,2.53586,2.52497,2.60587
0.70031,2.76544,2.53512,2.52562,2.60608
0.710288,2.7646,2.53438,2.52626,2.6063
0.720412,2.76376,2.53361,2.5269,2.60649
0.730326,2.76291,2.53286,2.52753,2.60665
0.740484,2.76207,2.53214,2.52821,2.60681
0.750275,2.76123,2.53143,2.52885,2.60697
0.760559,2.76039,2.53071,2.52951,2.60711
0.770366,2.75955,2.53,2.53015,2.60724
0.780524,2.75868,2.52931,2.53079,2.60735
0.790093,2.75781,2.52862,2.53144,2.60744
0.800773,2.75694,2.52792,2.53211,2.60754
0.810337,2.75609,2.52725,2.53279,2.60762
0.82053,2.75524,2.52657,2.53346,2.60768
0.830261,2.7544,2.52592,2.53413,2.60773
0.840521,2.75354,2.52527,2.53482,2.60779
0.850294,2.75265,2.52465,2.53551,2.6078
0.860466,2.75177,2.52403,2.53621,2.60778
0.870492,2.7509,2.52339,2.5369,2.60776
0.880488,2.75005,2.52277,2.53762,2.60773
0.89056,2.74918,2.52216,2.53833,2.60765
0.900409,2.74831,2.52157,2.53903,2.60758
0.910549,2.74746,2.52098,2.53972,2.60752
0.920608,2.7466,2.52042,2.54042,2.60746
0.93048,2.74571,2.51984,2.54111,2.60735
0.940518,2.74483,2.51927,2.54183,2.60726
0.950331,2.74393,2.51873,2.54253,2.60716
0.960743,2.74303,2.5182,2.54322,2.60704
0.970178,2.74216,2.51767,2.54392,2.60691
0.980736,2.74126,2.51713,2.54462,2.60678
0.990784,2.74039,2.5166,2.54533,2.60664
1.00064,2.73947,2.51608,2.54604,2.60647
1.01051,2.73857,2.51559,2.54677,2.60626
1.02039,2.7377,2.5151,2.5475,2.60604
1.0304,2.73682,2.51462,2.54822,2.60581
1.04052,2.73593,2.51412,2.54893,2.60558
1.05051,2.73505,2.51363,2.54964,2.60533
1.06057,2.73415,2.51318,2.55035,2.60509
1.0707,2.73324,2.51271,2.55108,2.60482
1.08034,2.73233,2.51225,2.55179,2.60454
1.09033,2.73144,2.51181,2.5525,2.60424
1.10068,2.73054,2.51136,2.55321,2.60395
1.11072,2.72963,2.51094,2.55393,2.60362
1.12017,2.72873,2.51051,2.55464,2.60329
1.13051,2.72784,2.51008,2.55537,2.60297
1.14043,2.72695,2.50967,2.5561,2.60262
1.15063,2.72607,2.50927,2.55685,2.60226
1.16041,2.72518,2.50889,2.55756,2.60189
1.17095,2.72428,2.5085,2.55827,2.60152
1.18071,2.72336,2.50814,2.559,2.60116
1.19053,2.72245,2.50776,2.55972,2.60075
1.20042,2.72153,2.50742,2.56042,2.60033
1.21055,2.72061,2.50707,2.56115,2.59992
1.22027,2.71973,2.50672,2.56188,2.59949
1.23105,2.71883,2.50639,2.5626,2.59905
1.2405,2.71793,2.50607,2.56331,2.5986
1.25057,2.71702,2.50577,2.56401,2.59815
1.26075,2.71611,2.50546,2.56473,2.59769
1.27086,2.7152,2.50516,2.56542,2.59721
1.28061,2.7143,2.50487,2.56609,2.59672
1.29025,2.71341,2.50458,2.56677,2.59625
1.30058,2.7125,2.5043,2.56745,2.59575
1.31049,2.7116,2.50405,2.56814,2.59523
1.32015,2.71069,2.50379,2.56882,2.5947
1.3306,2.70976,2.50353,2.56949,2.59415
1.34044,2.70883,2.50329,2.57015,2.59361
1.35047,2.70793,2.50306,2.57081,2.59307
1.36022,2.70702,2.50285,2.57145,2.59251
1.37084,2.70609,2.50262,2.57211,2.59194
1.38025,2.70515,2.50239,2.57277,2.59137
1.39041,2.70422,2.50219,2.57341,2.59079
1.40061,2.70329,2.50199,2.57405,2.59018
1.41018,2.70235,2.50181,2.57469,2.58955
1.42034,2.70142,2.50161,2.57532,2.58894
1.43066,2.7005,2.50143,2.57597,2.58831
1.44048,2.69958,2.50126,2.57663,2.58767
1.45039,2.69867,2.5011,2.57726,2.58704
1.46032,2.69775,2.50094,2.5779,2.58638
1.47025,2.69682,2.50078,2.57855,2.58573
1.48041,2.69588,2.50064,2.57918,2.58507
1.49015,2.69494,2.50052,2.57981,2.5844
1.50041,2.69403,2.5004,2.58042,2.58372
1.51033,2.6931,2.50027,2.58101,2.58302
1.5205,2.69217,2.50016,2.58161,2.58233
1.53027,2.69124,2.50003,2.58219,2.58165
1.54026,2.69032,2.49994,2.58277,2.58095
1.55043,2.68939,2.49986,2.58336,2.58026
1.56075,2.68846,2.49978,2.58394,2.57955
1.57032,2.68753,2.49972,2.5845,2.57886
1.5801,2.68659,2.49964,2.58505,2.57815
1.59035,2.68565,2.49957,2.58562,2.57743
1.60034,2.68472,2.49953,2.58617,2.5767
1.61017,2.68381,2.49949,2.58673,2.57597
1.62064,2.68288,2.49946,2.58726,2.57523
1.63039,2.68196,2.49944,2.5878,2.57447
1.64038,2.68106,2.49941,2.58832,2.57373
1.65077,2.68014,2.49939,2.58886,2.57297
1.66026,2.67922,2.49939,2.58938,2.5722
1.67077,2.6783,2.4994,2.58989,2.57147
1.6805,2.67738,2.4994,2.59039,2.57071
1.69081,2.67648,2.49941,2.59089,2.56995
1.70071,2.67557,2.49945,2.5914,2.56918
1.71043,2.67467,2.49949,2.59188,2.56839
1.72077,2.67374,2.4995,2.59237,2.56762
1.73041,2.67282,2.49953,2.59282,2.56681
1.74067,2.67189,2.49955,2.59327,2.56602
1.75042,2.67097,2.4996,2.59373,2.56524
1.76031,2.67006,2.49966,2.5942,2.56445
1.7706,2.66915,2.49971,2.59465,2.56364
1.78032,2.66824,2.49978,2.5951,2.56284
1.79085,2.66733,2.49986,2.59553,2.56206
1.80058,2.66641,2.49995,2.59595,2.56126
1.81073,2.6655,2.50004,2.59638,2.56046
1.82054,2.6646,2.50016,2.59679,2.55968
1.83046,2.66368,2.50028,2.5972,2.55889
1.84057,2.66276,2.5004,2.59758,2.55809
1.85084,2.66185,2.50053,2.59797,2.55727
1.8606,2.66094,2.50065,2.59834,2.55647
1.87023,2.66003,2.50078,2.59873,2.55567
1.88027,2.65913,2.50091,2.59911,2.55488
1.89068,2.65822,2.50105,2.59946,2.55409
1.90055,2.65732,2.50121,2.59981,2.5533
1.91044,2.65642,2.50137,2.60016,2.5525
1.92079,2.65553,2.50152,2.6005,2.5517
1.93071,2.65463,2.50171,2.60082,2.55092
1.94078,2.65375,2.50189,2.60114,2.55011
1.95048,2.65285,2.50207,2.60146,2.54931
1.96053,2.65196,2.50226,2.60177,2.54852
1.97047,2.65106,2.50247,2.60207,2.54774
1.98048,2.65015,2.50266,2.60237,2.54697
1.9909,2.64925,2.50286,2.60264,2.5462
2.00098,2.64834,2.50306,2.60291,2.54541
2.01034,2.64746,2.50328,2.60318,2.54465
2.02044,2.64659,2.50349,2.60345,2.54387
2.03036,2.6457,2.50373,2.60369,2.54312
2.04045,2.64482,2.50397,2.60392,2.54235
2.05056,2.64393,2.50421,2.60414,2.54161
2.06035,2.64306,2.50446,2.60435,2.54086
2.07055,2.64219,2.50472,2.60455,2.54011
2.08036,2.64132,2.50498,2.60475,2.53932
2.09038,2.64044,2.50524,2.60495,2.53855
2.10075,2.63956,2.50552,2.60515,2.53783
2.11082,2.63867,2.50582,2.60534,2.53709
2.12047,2.63779,2.50609,2.60551,2.53634
2.13066,2.63692,2.5064,2.60567,2.53561
2.14025,2.63605,2.50668,2.60581,2.53488
2.15032,2.63517,2.50697,2.60596,2.53417
2.16041,2.63432,2.50726,2.6061,2.53343
2.17053,2.63347,2.50756,2.60624,2.53272
2.18036,2.63262,2.50787,2.60636,2.53201
2.19064,2.63177,2.50819,2.60649,2.53131
2.20081,2.63091,2.50852,2.6066,2.53061
2.21026,2.63005,2.50884,2.6067,2.52994
2.22078,2.62919,2.50917,2.60678,2.52925
2.2305,2.62832,2.50951,2.60686,2.52856
2.24068,2.62747,2.50987,2.60694,2.52788
2.25045,2.62662,2.51022,2.60701,2.52721
2.26021,2.62575,2.51056,2.60708,2.52655
2.27064,2.62489,2.51092,2.60713,2.5259
2.28025,2.62402,2.51128,2.60718,2.52524
2.29022,2.62317,2.51166,2.6072,2.52458
2.30011,2.62234,2.51203,2.60723,2.52393
2.31043,2.6215,2.51239,2.60726,2.5233
2.32043,2.62065,2.51277,2.60727,2.52268
2.33055,2.6198,2.51315,2.60725,2.52206
2.34054,2.61896,2.51355,2.60723,2.52144
2.3506,2.6181,2.51393,2.60721,2.52083
2.36058,2.61723,2.51432,2.60718,2.52022
2.37043,2.61638,2.51471,2.60716,2.51963
2.38032,2.61554,2.51511,2.60714,2.51905
2.39019,2.6147,2.51551,2.6071,2.51847
2.40036,2.61386,2.51591,2.60703,2.51791
2.41023,2.61304,2.51634,2.60696,2.51734
2.42046,2.61222,2.51675,2.60689,2.51679
2.4306,2.6114,2.51717,2.60682,2.51623
2.44042,2.61058,2.51759,2.60672,2.51569
2.4505,2.60977,2.51802,2.60663,2.51514
2.46061,2.60895,2.51846,2.60653,2.51459
2.47071,2.60814,2.5189,2.60642,2.51407
2.48056,2.60734,2.51934,2.60629,2.51357
2.49068,2.60654,2.51977,2.60616,2.51308
2.50058,2.60572,2.5202,2.60602,2.51258
2.51077,2.60491,2.52063,2.60588,2.51211
2.52034,2.6041,2.52107,2.60572,2.51164
2.53062,2.60327,2.52153,2.60553,2.51118
2.54022,2.60246,2.52199,2.60536,2.51074
2.5503,2.60166,2.52246,2.60519,2.51029
2.56052,2.60086,2.52293,2.60501,2.50985
2.57076,2.60006,2.5234,2.60483,2.50943
2.58036,2.59928,2.52387,2.60461,2.50902
2.5901,2.59849,2.52434,2.60439,2.50863
2.60066,2.5977,2.5248,2.60415,2.50823
2.61043,2.5969,2.52528,2.60392,2.50784
2.62061,2.59611,2.52575,2.60368,2.50746
2.63048,2.5953,2.52624,2.60344,2.50709
2.64054,2.59454,2.52673,2.6032,2.50675
2.6504,2.59377,2.52722,2.60294,2.50641
2.66085,2.593,2.52771,2.60268,2.50607
2.67029,2.59224,2.52819,2.60243,2.50573
2.68046,2.59149,2.52869,2.60214,2.50541
2.69093,2.59076,2.52917,2.60186,2.5051
2.70039,2.58999,2.52967,2.60157,2.50479
2.71054,2.58925,2.53017,2.60127,2.50453
2.72039,2.5885,2.53067,2.60098,2.50425
2.73056,2.58775,2.53118,2.60067,2.50398
2.74032,2.58699,2.53171,2.60035,2.50371
2.75028,2.58624,2.53219,2.6,2.50346
2.76017,2.58551,2.53271,2.59965,2.50322
2.77064,2.58477,2.53323,2.59931,2.50298
2.78047,2.58403,2.53373,2.59896,2.50277
2.79041,2.58329,2.53424,2.59861,2.50255
2.80076,2.58257,2.53475,2.59826,2.50234
2.81039,2.58184,2.53527,2.59789,2.50214
2.82057,2.58113,2.5358,2.59751,2.50194
2.83221,2.5804,2.53632,2.59713,2.50176
2.84046,2.57966,2.53686,2.59674,2.50159
2.85043,2.57895,2.53739,2.59633,2.50143
2.86084,2.57822,2.53792,2.59594,2.50129
2.87088,2.57751,2.53846,2.59554,2.50117
2.88057,2.57678,2.539,2.59513,2.50104
2.8907,2.57607,2.53952,2.59472,2.50093
2.90093,2.57535,2.54005,2.5943,2.50083
2.91029,2.57464,2.5406,2.59386,2.50073
2.92016,2.57394,2.54116,2.59341,2.50066
2.93044,2.57323,2.5417,2.59296,2.50059
2.94059,2.57253,2.54222,2.59251,2.50053
2.95009,2.57182,2.54277,2.59204,2.50047
2.96013,2.57114,2.5433,2.59158,2.50042
2.97066,2.57047,2.54382,2.5911,2.50038
2.98056,2.56977,2.54435,2.59062,2.50038
2.99063,2.5691,2.54487,2.59013,2.50036
3.00086,2.56843,2.5454,2.58966,2.50037
3.01057,2.56773,2.54594,2.58917,2.50041
3.0202,2.56706,2.54647,2.58866,2.50043
3.03023,2.56639,2.547,2.58817,2.50044
3.04057,2.56573,2.54752,2.58769,2.50046
3.05071,2.56507,2.54805,2.58719,2.5005
3.06107,2.5644,2.54859,2.58669,2.50055
3.07088,2.56375,2.54912,2.58619,2.50062
3.08033,2.5631,2.54968,2.58567,2.50068
3.09048,2.56246,2.55024,2.58515,2.50074
3.10031,2.56181,2.55077,2.58461,2.50083
3.1102,2.56115,2.55131,2.58407,2.50093
3.12057,2.5605,2.55185,2.58354,2.50104
3.13051,2.55984,2.5524,2.58301,2.50117
3.14027,2.55921,2.55293,2.58245,2.50131
3.15056,2.55859,2.55345,2.58193,2.50144
3.16058,2.55796,2.55398,2.58138,2.50159
3.17058,2.55734,2.55451,2.58085,2.50174
3.18062,2.5567,2.55504,2.58028,2.50191
3.19032,2.55609,2.55558,2.57971,2.50209
3.20063,2.55546,2.55613,2.57914,2.50228
3.21074,2.55485,2.55665,2.57856,2.50249
3.22054,2.55423,2.55718,2.57796,2.5027
3.2307,2.55363,2.55774,2.57737,2.5029
3.2404,2.55301,2.55828,2.57678,2.50313
3.25053,2.55241,2.55882,2.57622,2.50334
3.26099,2.5518,2.55936,2.57562,2.50357
3.27079,2.55121,2.5599,2.57502,2.50381
3.28024,2.5506,2.56045,2.57443,2.50404
3.29077,2.55001,2.56098,2.57382,2.50429
3.30077,2.54941,2.56151,2.57322,2.50456
3.31059,2.54883,2.56204,2.57264,2.50484
3.32047,2.54827,2.56257,2.57204,2.50513
3.3304,2.54769,2.5631,2.57143,2.50542
3.34058,2.54712,2.56362,2.57083,2.50572
3.35051,2.54655,2.56414,2.57021,2.50602
3.36007,2.54598,2.56464,2.5696,2.50632
3.3708,2.5454,2.56514,2.569,2.50665
3.38058,2.54483,2.56565,2.56838,2.50699
3.3903,2.54427,2.56618,2.56775,2.50732
3.40066,2.54371,2.56669,2.56712,2.50766
3.41061,2.54314,2.5672,2.56651,2.50801
3.42048,2.54258,2.5677,2.5659,2.50837
3.43047,2.54205,2.56821,2.56528,2.50873
3.44057,2.54152,2.56873,2.56465,2.50909
3.45081,2.54098,2.56922,2.56401,2.50945
3.46009,2.54043,2.56972,2.56339,2.50982
3.47042,2.53991,2.57022,2.56275,2.5102
3.48031,2.53939,2.57072,2.56213,2.51059
3.49076,2.53885,2.57122,2.56151,2.51099
3.5003,2.53833,2.57172,2.56087,2.51139
3.51052,2.53782,2.57222,2.56025,2.51177
3.52058,2.53731,2.57272,2.5596,2.51219
3.53028,2.5368,2.57321,2.55898,2.51262
3.54058,2.5363,2.5737,2.55831,2.51305
3.55043,2.5358,2.57419,2.55768,2.51348
3.56032,2.53529,2.57468,2.55705,2.51392
3.57052,2.53479,2.57517,2.55642,2.51437
3.58059,2.53429,2.57566,2.55579,2.5148
3.59021,2.53379,2.57614,2.55515,2.51526
3.60047,2.5333,2.57661,2.55451,2.51572
3.61077,2.53282,2.57707,2.55388,2.51619
3.62066,2.53234,2.57754,2.55325,2.51666
3.63044,2.53187,2.578,2.55263,2.51714
3.64051,2.53142,2.57846,2.55199,2.51764
3.65066,2.53095,2.57892,2.55136,2.51811
3.66056,2.53049,2.5794,2.55072,2.51857
3.67048,2.53003,2.57987,2.55007,2.51904
3.68044,2.52957,2.58032,2.54944,2.51951
3.69022,2.5291,2.58076,2.54881,2.51999
3.70049,2.52863,2.58121,2.54817,2.52048
3.71038,2.52817,2.58165,2.54754,2.52097
3.72055,2.52773,2.5821,2.54692,2.52147
3.73029,2.52728,2.58253,2.5463,2.52197
3.74028,2.52683,2.58296,2.54569,2.52247
3.75032,2.5264,2.58339,2.54505,2.52297
3.76053,2.52597,2.58382,2.54444,2.52347
3.77021,2.52555,2.58425,2.54382,2.52399
3.78015,2.52512,2.58467,2.54321,2.52451
3.79056,2.5247,2.58509,2.54259,2.52502
3.80031,2.52429,2.58551,2.54197,2.52553
3.81043,2.52388,2.58593,2.54137,2.52606
3.82061,2.52347,2.58633,2.54075,2.52657
3.83044,2.52308,2.58673,2.54014,2.5271
3.84045,2.52268,2.58715,2.53954,2.52763
3.8503,2.52228,2.58756,2.53892,2.52813
3.86051,2.52189,2.58795,2.53831,2.52864
3.87028,2.5215,2.58835,2.53771,2.52915
3.88048,2.52112,2.58874,2.5371,2.52967
3.8907,2.52074,2.58912,2.53649,2.53019
3.90059,2.52036,2.58949,2.53588,2.53071
3.91016,2.51999,2.58988,2.53528,2.53123
3.92013,2.51962,2.59027,2.53469,2.53175
3.93038,2.51926,2.59065,2.53411,2.53227
3.94055,2.51889,2.59101,2.53352,2.53279
3.95074,2.51852,2.59139,2.53295,2.5333
3.96038,2.51816,2.59175,2.53238,2.53382
3.97028,2.5178,2.5921,2.53181,2.53434
3.98054,2.51745,2.59245,2.53125,2.53486
3.99023,2.5171,2.59281,2.53068,2.53538
4.00069,2.51674,2.59316,2.53012,2.5359
4.01079,2.51638,2.5935,2.52958,2.53641
4.02034,2.51603,2.59382,2.52902,2.53692
4.0306,2.51569,2.59416,2.52847,2.53744
4.0408,2.51535,2.59448,2.52792,2.53795
4.05044,2.51502,2.59481,2.52738,2.53846
4.06063,2.51469,2.59512,2.52685,2.53898
4.07023,2.51435,2.59544,2.52631,2.53948
4.08017,2.51401,2.59577,2.52578,2.53998
4.09054,2.51369,2.59608,2.52525,2.54047
4.10019,2.51336,2.59638,2.52472,2.54097
4.11037,2.51306,2.59667,2.5242,2.54146
4.12025,2.51277,2.59697,2.52368,2.54196
4.13058,2.51248,2.59726,2.52317,2.54245
4.14021,2.51218,2.59754,2.52266,2.54293
4.15058,2.51188,2.59783,2.52215,2.54342
4.16017,2.51159,2.59813,2.52165,2.54389
4.17031,2.5113,2.59841,2.52115,2.54436
4.18054,2.51102,2.59869,2.52066,2.54485
4.19008,2.51075,2.59895,2.52018,2.54532
4.20064,2.51048,2.59922,2.51971,2.54581
4.21065,2.51022,2.59947,2.51924,2.54629
4.22084,2.50994,2.59972,2.51877,2.54675
4.23086,2.50968,2.59997,2.51829,2.54721
4.2405,2.50944,2.60023,2.51781,2.54766
4.25048,2.5092,2.60047,2.51735,2.54811
4.26045,2.50896,2.60071,2.51689,2.54854
4.2709,2.50871,2.60093,2.51642,2.54899
4.28078,2.50846,2.60116,2.51599,2.54943
4.29079,2.50821,2.60138,2.51556,2.54985
4.30099,2.50796,2.60161,2.51513,2.55028
4.31246,2.50774,2.60182,2.51471,2.55071
4.3205,2.50751,2.60204,2.5143,2.55112
4.33044,2.50728,2.60225,2.5139,2.55152
4.34023,2.50705,2.60246,2.5135,2.55194
4.35032,2.50684,2.60266,2.5131,2.55233
4.36044,2.50662,2.60286,2.5127,2.55273
4.37048,2.50644,2.60305,2.5123,2.55311
4.38036,2.50622,2.60322,2.51191,2.5535
4.3905,2.50602,2.6034,2.51152,2.55388
4.4004,2.5058,2.60356,2.51114,2.55424
4.41024,2.50561,2.60375,2.51078,2.55461
4.42074,2.50542,2.60393,2.51042,2.55498
4.4303,2.50523,2.60409,2.51005,2.55533
4.44052,2.50504,2.60424,2.50969,2.55566
4.45043,2.50486,2.60438,2.50934,2.55601
4.46052,2.50466,2.60453,2.50899,2.55633
4.47052,2.50449,2.60468,2.50865,2.55665
4.48036,2.50432,2.60483,2.50833,2.55697
4.49037,2.50413,2.60496,2.508,2.55731
4.50058,2.50398,2.60509,2.50768,2.55763
4.51018,2.50381,2.60522,2.50739,2.55795
4.52047,2.50364,2.60533,2.50708,2.55825
4.53014,2.50348,2.60544,2.50678,2.55855
4.54053,2.50333,2.60556,2.5065,2.55885
4.55056,2.50317,2.60567,2.50621,2.55913
4.56025,2.50302,2.60577,2.50592,2.5594
4.57052,2.50288,2.60588,2.50564,2.55966
4.58042,2.50273,2.60598,2.50537,2.55991
4.59011,2.50259,2.60606,2.5051,2.56016
4.60042,2.50245,2.60615,2.50484,2.56041
4.6103,2.50233,2.60622,2.50459,2.56064
4.6207,2.5022,2.60628,2.50434,2.56088
4.63058,2.50208,2.60634,2.5041,2.56111
4.64045,2.50195,2.60641,2.50388,2.56132
4.65044,2.50184,2.60647,2.50366,2.56153
4.66039,2.50172,2.60653,2.50344,2.56173
4.67027,2.50161,2.60657,2.50323,2.56191
4.68065,2.50151,2.60661,2.50303,2.56208
4.6903,2.50142,2.60665,2.50283,2.56224
4.70057,2.50132,2.60668,2.50263,2.56241
4.71048,2.50123,2.60672,2.50244,2.56258
4.7206,2.50114,2.60674,2.50225,2.56274
4.73028,2.50105,2.60678,2.50207,2.56289
4.74058,2.50097,2.6068,2.5019,2.56304
4.75041,2.5009,2.60682,2.50175,2.56316
4.76035,2.50083,2.60683,2.50159,2.56328
4.77049,2.50076,2.60683,2.50144,2.56338
4.78069,2.50067,2.60681,2.5013,2.56347
4.79019,2.5006,2.60681,2.50117,2.56356
4.80029,2.50053,2.60679,2.50102,2.56365
4.81052,2.50048,2.60679,2.50089,2.56373
4.82064,2.50042,2.60677,2.50078,2.5638
4.83035,2.50037,2.60675,2.50067,2.56388
4.84032,2.50031,2.60671,2.50055,2.56396
4.85034,2.50026,2.60668,2.50044,2.56402
4.86035,2.5002,2.60664,2.50036,2.56406
4.87062,2.50015,2.6066,2.50028,2.5641
4.88073,2.50012,2.60654,2.5002,2.56411
4.89055,2.50009,2.60649,2.50013,2.56413
4.90037,2.50007,2.60644,2.50006,2.56412
4.91064,2.50004,2.60639,2.5,2.56411
4.92044,2.50002,2.60631,2.49994,2.56411
4.93065,2.49999,2.60624,2.49989,2.56411
4.9401,2.49998,2.60616,2.49986,2.5641
4.95057,2.49996,2.60607,2.49981,2.56407
4.96031,2.49994,2.60598,2.49979,2.56404
4.97048,2.49994,2.60588,2.49978,2.564
4.98011,2.49992,2.60578,2.49976,2.56395
4.99047,2.49992,2.60569,2.49975,2.56389
5.00037,2.49993,2.60569,2.49973,2.56387
5.01064,2.49991,2.60569,2.49973,2.56385
5.02034,2.49991,2.60568,2.49973,2.56382
5.03025,2.49991,2.60565,2.49973,2.56378
5.04047,2.49992,2.60561,2.49972,2.56373
5.05042,2.49992,2.60558,2.49973,2.56365
5.06044,2.49992,2.60552,2.49972,2.56358
5.07014,2.49989,2.60561,2.49966,2.5636
5.08034,2.49986,2.60568,2.49959,2.56362
5.09044,2.49983,2.60574,2.49953,2.56362
5.10049,2.49979,2.60579,2.49945,2.56361
5.11095,2.49977,2.60586,2.49939,2.56359
5.12049,2.49974,2.60592,2.49932,2.56357
5.13037,2.4997,2.60597,2.49925,2.56352
5.14034,2.49965,2.60601,2.49916,2.56348
5.15049,2.49959,2.60606,2.49906,2.56342
5.16028,2.49952,2.60609,2.49897,2.56336
5.17093,2.49946,2.60612,2.49886,2.56329
5.18056,2.49941,2.60615,2.49875,2.56321
5.19033,2.49935,2.60618,2.49863,2.56314
5.20059,2.4993,2.6062,2.4985,2.56305
5.21057,2.49924,2.60621,2.49838,2.56295
5.22018,2.49917,2.60622,2.49823,2.56285
5.23063,2.49908,2.60622,2.49808,2.56272
5.24024,2.49899,2.60623,2.49793,2.5626
5.25034,2.4989,2.60622,2.49778,2.56248
5.26047,2.49884,2.6062,2.49762,2.56236
5.27062,2.49876,2.60619,2.49745,2.56222
5.28031,2.49868,2.60617,2.49726,2.56207
5.29066,2.49859,2.60615,2.49707,2.5619
5.30029,2.4985,2.6061,2.49687,2.56175
5.31035,2.4984,2.60606,2.49668,2.56158
5.32022,2.4983,2.60603,2.49648,2.5614
5.33026,2.4982,2.60599,2.49629,2.56121
5.34041,2.49809,2.60595,2.49607,2.56102
5.35063,2.49798,2.6059,2.49585,2.5608
5.36028,2.49788,2.60584,2.49563,2.56059
5.37072,2.49776,2.60578,2.49539,2.56036
5.38072,2.49764,2.60572,2.49515,2.56014
5.39038,2.49752,2.60565,2.49491,2.55991
5.40031,2.4974,2.60558,2.49465,2.55966
5.41034,2.49727,2.6055,2.49438,2.55943
5.42015,2.49713,2.6054,2.49412,2.55918
5.4303,2.49699,2.60531,2.49387,2.55892
5.44028,2.49684,2.60521,2.4936,2.55865
5.45059,2.49669,2.6051,2.49333,2.55837
5.46051,2.49655,2.605,2.49305,2.55809
5.4703,2.49641,2.60488,2.49277,2.5578
5.48061,2.49626,2.60476,2.49245,2.55751
5.49081,2.4961,2.60464,2.49214,2.55721
5.50057,2.49594,2.60451,2.49182,2.5569
5.51031,2.49576,2.60438,2.4915,2.55659
5.52048,2.4956,2.60426,2.49119,2.55626
5.5304,2.49544,2.60411,2.49084,2.55593
5.54076,2.49527,2.60397,2.49049,2.5556
5.55024,2.49508,2.60383,2.49016,2.55525
