elapsed_time_sec,ss1_lp_ma,ss2_lp_ma,ss3_lp_ma,ss4_lp_ma
1.12006,2.72943,2.51109,2.55445,2.60399
1.13006,2.72852,2.51066,2.55517,2.60366
1.14006,2.72762,2.51023,2.55592,2.60334
1.15006,2.72672,2.50982,2.55662,2.603
1.16006,2.7258,2.50942,2.55732,2.60263
1.17006,2.72487,2.50902,2.55802,2.60227
1.18006,2.72395,2.50865,2.55872,2.60186
1.19006,2.72306,2.5083,2.55942,2.60144
1.20006,2.72215,2.50795,2.56012,2.60101
1.21006,2.72123,2.5076,2.56083,2.60059
1.22006,2.72034,2.50725,2.56154,2.60018
1.23006,2.71946,2.50692,2.56224,2.59975
1.24006,2.71855,2.5066,2.56293,2.59928
1.25006,2.71765,2.50626,2.56361,2.59879
1.26006,2.71674,2.50595,2.5643,2.59832
1.27006,2.71584,2.50563,2.565,2.59783
1.28006,2.71493,2.50535,2.56568,2.59735
1.29006,2.71401,2.50507,2.56639,2.59682
1.30006,2.71312,2.5048,2.56708,2.5963
1.31006,2.71221,2.50452,2.56777,2.5958
1.32006,2.71129,2.50426,2.56844,2.59529
1.33006,2.71038,2.504,2.56909,2.59475
1.34006,2.70946,2.50374,2.56976,2.59419
1.35006,2.70857,2.50349,2.57043,2.59363
1.36006,2.70765,2.50324,2.5711,2.59307
1.37007,2.70673,2.50302,2.57176,2.59249
1.38008,2.70582,2.50281,2.57243,2.59191
1.39007,2.70491,2.5026,2.57308,2.59131
1.40006,2.70398,2.5024,2.57372,2.5907
1.41006,2.70308,2.50222,2.57437,2.59009
1.42006,2.70216,2.50203,2.57502,2.58947
1.43007,2.70125,2.50185,2.57567,2.58885
1.44006,2.70033,2.50169,2.5763,2.58822
1.45006,2.69942,2.50155,2.57693,2.58759
1.46006,2.6985,2.5014,2.57754,2.58693
1.47006,2.69757,2.50123,2.57814,2.58628
1.48006,2.69665,2.5011,2.57876,2.58562
1.49006,2.69572,2.50097,2.57937,2.58495
1.50006,2.69481,2.50084,2.57999,2.5843
1.51006,2.69389,2.50072,2.58058,2.58361
1.52006,2.69296,2.5006,2.58118,2.58292
1.53006,2.69204,2.50051,2.58178,2.58223
1.54006,2.69114,2.50041,2.58239,2.58152
1.55006,2.69019,2.50033,2.58296,2.58083
1.56007,2.68926,2.50025,2.58352,2.58014
1.57008,2.68833,2.50019,2.58409,2.57942
1.58008,2.6874,2.50014,2.58466,2.57868
1.59007,2.68647,2.50009,2.5852,2.57795
1.60006,2.68555,2.50002,2.58575,2.57722
1.61006,2.68462,2.49997,2.58633,2.57648
1.62006,2.6837,2.49994,2.58688,2.57575
1.63006,2.68279,2.49992,2.58741,2.57502
1.64006,2.68188,2.49991,2.58796,2.57427
1.65006,2.68098,2.4999,2.58847,2.57353
1.66006,2.68006,2.49991,2.58899,2.57277
1.67006,2.67914,2.49991,2.58949,2.57202
1.68006,2.67819,2.49991,2.59001,2.57126
1.69006,2.67725,2.49992,2.59052,2.5705
1.70006,2.67632,2.49995,2.59103,2.56972
1.71006,2.67539,2.49996,2.59152,2.56895
1.72006,2.67445,2.49999,2.592,2.56818
1.73006,2.67353,2.50003,2.59248,2.56741
1.74006,2.67261,2.50008,2.59296,2.56662
1.75006,2.67169,2.50013,2.59341,2.56584
1.76006,2.67078,2.50019,2.59387,2.56504
1.77006,2.66986,2.50025,2.5943,2.56426
1.78006,2.66894,2.50034,2.59473,2.56348
1.79006,2.66801,2.50044,2.59516,2.56269
1.80006,2.66711,2.50054,2.59559,2.5619
1.81006,2.66621,2.50063,2.59601,2.56112
1.82006,2.6653,2.50072,2.59644,2.56033
1.83006,2.6644,2.50083,2.59684,2.55952
1.84006,2.66349,2.50093,2.59725,2.55875
1.85006,2.66256,2.50105,2.59762,2.55794
1.86006,2.66166,2.50118,2.59801,2.55714
1.87006,2.66074,2.50132,2.59839,2.55636
1.88006,2.65982,2.50148,2.59874,2.55558
1.89006,2.65891,2.50165,2.59909,2.55478
1.90006,2.658,2.50183,2.59945,2.55396
1.91006,2.6571,2.502,2.59977,2.55315
1.92006,2.65618,2.50215,2.60012,2.55237
1.93006,2.65529,2.5023,2.60044,2.55157
1.94006,2.65441,2.50245,2.60078,2.5508
1.95006,2.65351,2.50264,2.60108,2.55
1.96006,2.65263,2.50283,2.60137,2.54922
1.97006,2.65174,2.50304,2.60168,2.54843
1.98006,2.65085,2.50323,2.60198,2.54764
1.99006,2.64996,2.50344,2.60227,2.54685
2.00006,2.64908,2.50367,2.60255,2.54608
2.01011,2.64819,2.50389,2.6028,2.5453
2.02009,2.64731,2.50411,2.60306,2.54452
2.03008,2.64643,2.50434,2.60332,2.54375
2.04007,2.64554,2.50458,2.60358,2.54298
2.05006,2.64466,2.50483,2.60383,2.54221
2.06008,2.64376,2.50508,2.60407,2.54146
2.07008,2.64288,2.50532,2.60427,2.54068
2.08008,2.64201,2.50559,2.60447,2.53992
2.09009,2.64112,2.50585,2.60467,2.53918
2.10008,2.64021,2.50612,2.60486,2.53845
2.11008,2.63933,2.50639,2.60505,2.53769
2.12007,2.63842,2.50667,2.60523,2.53695
2.13008,2.63755,2.50695,2.60541,2.53623
2.14011,2.6367,2.50723,2.60558,2.5355
2.15008,2.63584,2.50753,2.60573,2.53478
2.16008,2.63497,2.50783,2.60587,2.53405
2.17006,2.6341,2.50815,2.606,2.53332
2.18007,2.63322,2.50846,2.60612,2.53261
2.19007,2.63235,2.50876,2.60623,2.53189
2.20008,2.63151,2.50908,2.60633,2.53118
2.21008,2.63064,2.5094,2.60643,2.53047
2.22006,2.62977,2.50972,2.60651,2.52976
2.23049,2.62893,2.51005,2.60658,2.52905
2.24108,2.62807,2.51039,2.60664,2.52835
2.25008,2.62722,2.51074,2.60671,2.52767
2.26008,2.62636,2.51108,2.60676,2.52701
2.27006,2.62553,2.51143,2.60681,2.52635
2.28249,2.6247,2.51177,2.60684,2.52569
2.2901,2.62384,2.51213,2.60687,2.52502
2.30008,2.623,2.51248,2.6069,2.52438
2.31008,2.62214,2.51284,2.60692,2.52375
2.32007,2.62128,2.51323,2.60694,2.5231
2.33009,2.62044,2.51361,2.60694,2.52247
2.34009,2.61959,2.51399,2.60694,2.52185
2.35008,2.61878,2.51438,2.60691,2.52125
2.36008,2.61795,2.51477,2.60688,2.52065
2.37006,2.61711,2.51518,2.60683,2.52005
2.38009,2.61626,2.51557,2.60679,2.51947
2.39009,2.61541,2.51599,2.60673,2.51887
2.40008,2.61457,2.5164,2.60667,2.51829
2.41017,2.61374,2.51683,2.60661,2.51773
2.4201,2.61291,2.51725,2.60653,2.51717
2.43007,2.61209,2.51766,2.60643,2.51661
2.44007,2.61126,2.51809,2.60634,2.51608
2.45006,2.61044,2.51852,2.60623,2.51556
2.46006,2.60962,2.51895,2.60613,2.51505
2.47006,2.60881,2.51939,2.60601,2.51454
2.48006,2.608,2.51982,2.60588,2.51405
2.49006,2.60719,2.52027,2.60575,2.51354
2.50006,2.60638,2.52071,2.60561,2.51305
2.51006,2.60556,2.52115,2.60548,2.51256
2.52006,2.60474,2.5216,2.60532,2.51208
2.53009,2.60393,2.52204,2.60516,2.5116
2.54009,2.60315,2.52247,2.605,2.51115
2.55009,2.60237,2.52292,2.60481,2.51069
2.56008,2.60156,2.52338,2.60465,2.51027
2.57006,2.60077,2.52385,2.60447,2.50985
2.58009,2.59998,2.52432,2.60426,2.50944
2.5901,2.59919,2.52479,2.60404,2.50903
2.60008,2.59841,2.52526,2.60382,2.50863
2.61008,2.59763,2.52575,2.60359,2.50824
2.62007,2.59683,2.52624,2.60335,2.50787
2.63009,2.59606,2.52672,2.6031,2.5075
2.64009,2.59528,2.5272,2.60285,2.50715
2.65008,2.59452,2.52769,2.60259,2.5068
2.66008,2.59373,2.52819,2.60233,2.50645
2.67006,2.59296,2.52867,2.60205,2.50612
2.68249,2.5922,2.52915,2.60179,2.5058
2.69009,2.59142,2.52963,2.60151,2.50549
2.70008,2.59067,2.53012,2.60122,2.50518
2.71008,2.58991,2.53061,2.60093,2.50489
2.72006,2.58913,2.53111,2.60063,2.50459
2.73009,2.58837,2.53162,2.60032,2.50429
2.74009,2.58763,2.53214,2.6,2.50405
2.75008,2.5869,2.53267,2.59968,2.5038
2.76008,2.58616,2.5332,2.59935,2.50355
2.77008,2.58542,2.53372,2.599,2.50332
2.78009,2.58468,2.53423,2.59866,2.50308
2.79004,2.58394,2.53475,2.59831,2.50288
2.80008,2.58321,2.53527,2.59796,2.50268
2.81008,2.58248,2.53578,2.59761,2.50247
2.82007,2.58176,2.5363,2.59726,2.50228
2.83009,2.58102,2.53682,2.5969,2.5021
2.84009,2.58031,2.53734,2.59652,2.50194
2.85008,2.57959,2.53786,2.59612,2.50178
2.86008,2.57888,2.53836,2.59572,2.50163
2.87006,2.57817,2.53889,2.59531,2.5015
2.88008,2.57746,2.53942,2.59489,2.50138
2.89026,2.57674,2.53996,2.59447,2.50127
2.90009,2.57603,2.54048,2.59407,2.50116
2.91012,2.57533,2.54102,2.59364,2.50107
2.92007,2.57462,2.54157,2.5932,2.501
2.93008,2.57392,2.54211,2.59279,2.50094
2.94008,2.5732,2.54264,2.59236,2.50087
2.95007,2.57251,2.54317,2.59192,2.5008
2.96008,2.57181,2.5437,2.59147,2.50074
2.97007,2.57111,2.54424,2.59102,2.50071
2.98008,2.57042,2.54479,2.59055,2.50069
2.99009,2.56972,2.54533,2.59007,2.50069
3.00008,2.56904,2.54588,2.58961,2.50069
3.01008,2.56836,2.54643,2.58914,2.5007
3.02007,2.56768,2.54696,2.58865,2.50072
3.03008,2.56702,2.5475,2.58816,2.50073
3.04008,2.56634,2.54804,2.58766,2.50077
3.05007,2.56566,2.54857,2.58714,2.50082
3.06008,2.56498,2.5491,2.58663,2.50087
3.07007,2.56432,2.54963,2.58612,2.50093
3.08009,2.56365,2.55019,2.58558,2.50102
3.09009,2.56299,2.55074,2.58505,2.5011
3.10008,2.56235,2.55129,2.58453,2.5012
3.11007,2.56171,2.55185,2.584,2.50128
3.12006,2.56106,2.5524,2.58347,2.50138
3.13006,2.56042,2.55295,2.5829,2.5015
3.14006,2.55978,2.55351,2.58236,2.50162
3.15006,2.55914,2.55405,2.58181,2.50175
3.16006,2.55849,2.5546,2.58128,2.5019
3.17006,2.55785,2.55514,2.58072,2.50205
3.18006,2.55722,2.5557,2.58016,2.50223
3.19007,2.55662,2.55624,2.57959,2.50241
3.20006,2.55598,2.55676,2.57903,2.50261
3.21006,2.55536,2.5573,2.57846,2.50281
3.22006,2.55474,2.55782,2.5779,2.50302
3.23006,2.55413,2.55835,2.57733,2.50324
3.24006,2.55352,2.55888,2.57676,2.50346
3.25006,2.5529,2.55941,2.57618,2.5037
3.26006,2.55229,2.55994,2.5756,2.50393
3.27006,2.55169,2.56047,2.57501,2.50418
3.28006,2.55107,2.56102,2.57442,2.50444
3.29006,2.55049,2.56155,2.57383,2.5047
3.30006,2.54989,2.56209,2.57322,2.50498
3.31006,2.54928,2.56264,2.5726,2.50526
3.32006,2.54869,2.56317,2.572,2.50554
3.33006,2.54811,2.56369,2.5714,2.50581
3.34006,2.54752,2.56422,2.57079,2.50612
3.35006,2.54696,2.56474,2.57017,2.50642
3.36006,2.54638,2.56525,2.56956,2.50672
3.37009,2.54582,2.56577,2.56894,2.50705
3.3801,2.54527,2.56628,2.56833,2.50737
3.39007,2.54472,2.56682,2.56771,2.5077
3.40006,2.54417,2.56733,2.5671,2.50804
3.41006,2.54364,2.56784,2.56649,2.50839
3.42006,2.54309,2.56837,2.56585,2.50875
3.43006,2.54257,2.56887,2.56524,2.5091
3.44006,2.54203,2.56937,2.56463,2.50948
3.45006,2.5415,2.56986,2.56402,2.50985
3.46006,2.54097,2.57035,2.5634,2.51023
3.47006,2.54043,2.57084,2.56277,2.51061
3.48006,2.53991,2.57136,2.56215,2.511
3.49006,2.53938,2.57185,2.56153,2.51141
3.50009,2.53885,2.57234,2.56091,2.51182
3.51008,2.53831,2.57284,2.56027,2.51222
3.52008,2.53779,2.57335,2.55963,2.51264
3.53008,2.53728,2.57386,2.559,2.51305
3.54008,2.53677,2.57433,2.55837,2.51348
3.55007,2.53627,2.5748,2.55774,2.51392
3.56012,2.53576,2.57528,2.55711,2.51436
3.57011,2.53526,2.57577,2.55648,2.51479
3.5801,2.53476,2.57625,2.55585,2.51523
3.5901,2.53426,2.57673,2.55519,2.51568
3.60018,2.53377,2.5772,2.55456,2.51614
3.61009,2.53328,2.57767,2.55392,2.5166
3.62008,2.5328,2.57813,2.5533,2.51705
3.63007,2.53233,2.5786,2.55268,2.5175
3.64007,2.53186,2.57905,2.55205,2.51796
3.65007,2.53141,2.5795,2.55142,2.51843
3.66007,2.53094,2.57997,2.55079,2.51889
3.67007,2.53046,2.58041,2.55016,2.51937
3.68007,2.52999,2.58084,2.54955,2.51983
3.69007,2.52954,2.58129,2.5489,2.52033
3.70011,2.52908,2.58172,2.54827,2.52082
3.71008,2.52862,2.58215,2.54764,2.52131
3.72009,2.52817,2.5826,2.54702,2.52181
3.73008,2.52773,2.58305,2.5464,2.52232
3.74008,2.52727,2.58349,2.54578,2.52281
3.75008,2.52682,2.58392,2.54516,2.52331
3.76008,2.5264,2.58434,2.54455,2.52381
3.77008,2.52597,2.58477,2.54392,2.52431
3.78008,2.52554,2.58519,2.54331,2.52482
3.79008,2.52512,2.58561,2.54269,2.52534
3.8001,2.52469,2.58602,2.54207,2.52585
3.81008,2.52427,2.58642,2.54145,2.52637
3.82009,2.52386,2.58683,2.54084,2.52689
3.83009,2.52344,2.58723,2.54023,2.5274
3.84008,2.52303,2.58763,2.53962,2.52791
3.85008,2.52263,2.58802,2.539,2.52844
3.86008,2.52224,2.58842,2.5384,2.52895
3.87015,2.52185,2.58881,2.53782,2.52947
3.88014,2.52149,2.58919,2.53723,2.52999
3.89012,2.52111,2.58958,2.53663,2.53051
3.90019,2.52074,2.58997,2.53604,2.53103
3.91009,2.52035,2.59036,2.53544,2.53155
3.92011,2.51999,2.59073,2.53486,2.53206
3.9301,2.51961,2.59108,2.53427,2.53258
3.94009,2.51925,2.59144,2.53369,2.5331
3.95009,2.51888,2.5918,2.53312,2.53362
3.96011,2.51852,2.59215,2.53253,2.53413
3.97023,2.51816,2.59252,2.53195,2.53463
3.9801,2.51782,2.59289,2.53139,2.53515
3.9901,2.51746,2.59325,2.53083,2.53568
4.00028,2.51712,2.59361,2.53027,2.53619
4.01015,2.51676,2.59396,2.5297,2.5367
4.0201,2.51643,2.59429,2.52913,2.53723
4.03008,2.51609,2.59462,2.52857,2.53774
4.04037,2.51576,2.59495,2.528,2.53825
4.05017,2.51544,2.59529,2.52744,2.53876
4.06012,2.51511,2.59561,2.5269,2.53927
4.07013,2.51478,2.59593,2.52635,2.53978
4.08192,2.51447,2.59623,2.52582,2.54027
4.09011,2.51415,2.59655,2.52531,2.54077
4.10018,2.51384,2.59687,2.52479,2.54126
4.11009,2.51353,2.59718,2.52429,2.54176
4.12008,2.51323,2.59747,2.52377,2.54224
4.1301,2.51291,2.59777,2.52327,2.54271
4.14008,2.51261,2.59805,2.52275,2.54321
4.15025,2.51233,2.59834,2.52223,2.54369
4.1601,2.51204,2.59863,2.52173,2.54416
4.17008,2.51175,2.59892,2.52124,2.54464
4.18008,2.51146,2.5992,2.52074,2.54511
4.19009,2.5112,2.59947,2.52024,2.54557
4.20009,2.51092,2.59974,2.51975,2.54603
4.21008,2.51065,2.59998,2.51929,2.54649
4.22024,2.5104,2.60022,2.51881,2.54696
4.23009,2.51015,2.60047,2.51835,2.5474
4.24009,2.5099,2.60071,2.51789,2.54787
4.25013,2.50965,2.60095,2.51743,2.54831
4.26008,2.50938,2.60119,2.51699,2.54875
4.27008,2.50912,2.60142,2.51655,2.54919
4.28163,2.50887,2.60164,2.51612,2.54963
4.2901,2.50862,2.60187,2.51569,2.55006
4.30009,2.50838,2.60209,2.51525,2.55049
4.31009,2.50814,2.60231,2.51482,2.55092
4.32011,2.50791,2.60252,2.51441,2.55133
4.33008,2.50767,2.60273,2.514,2.55175
4.34009,2.50745,2.60292,2.5136,2.55216
4.35007,2.50722,2.60314,2.5132,2.55257
4.36009,2.50701,2.60334,2.5128,2.55296
4.37013,2.50679,2.60353,2.5124,2.55337
4.38251,2.50657,2.60372,2.512,2.55376
4.39009,2.50639,2.60389,2.51162,2.55415
4.40009,2.50619,2.60406,2.51124,2.55451
4.4101,2.506,2.60422,2.51087,2.55487
4.42009,2.50581,2.60438,2.5105,2.55523
4.4301,2.50561,2.60454,2.51013,2.55558
4.44008,2.50542,2.6047,2.50977,2.55594
4.45008,2.50524,2.60486,2.50943,2.55629
4.46009,2.50504,2.60501,2.50908,2.55663
4.47009,2.50486,2.60515,2.50875,2.55697
4.48007,2.50467,2.60528,2.50843,2.55729
4.4901,2.50449,2.60541,2.50811,2.55763
4.50007,2.50432,2.60553,2.50779,2.55794
4.51006,2.50416,2.60564,2.50749,2.55824
4.52007,2.50401,2.60576,2.50718,2.55853
4.53006,2.50384,2.60587,2.50688,2.55882
4.54006,2.50369,2.60598,2.5066,2.55911
4.55006,2.50352,2.60609,2.50629,2.5594
4.56007,2.50337,2.60619,2.506,2.55967
4.57009,2.50323,2.60629,2.50571,2.55993
4.58019,2.5031,2.60637,2.50544,2.5602
4.59009,2.50295,2.60645,2.50518,2.56045
4.60008,2.5028,2.60653,2.50494,2.56069
4.61009,2.50265,2.60661,2.50469,2.56092
4.62012,2.50252,2.60669,2.50444,2.56115
4.63011,2.5024,2.60676,2.50419,2.56138
4.64008,2.50229,2.60685,2.50396,2.56161
4.65011,2.50218,2.60692,2.50372,2.56182
4.66008,2.50207,2.60697,2.50349,2.56202
4.67012,2.50197,2.60702,2.50327,2.56221
4.6809,2.50187,2.60707,2.50307,2.56238
4.69086,2.50177,2.60711,2.50288,2.56256
4.70032,2.50166,2.60716,2.50268,2.56272
4.71139,2.50156,2.6072,2.50249,2.56288
4.72011,2.50147,2.60721,2.50232,2.56304
4.7301,2.50139,2.60723,2.50215,2.56318
4.74006,2.50131,2.60724,2.50198,2.56331
4.75013,2.50123,2.60724,2.50182,2.56344
4.76014,2.50115,2.60724,2.50165,2.56356
4.7705,2.50107,2.60725,2.50148,2.56368
4.7801,2.501,2.60725,2.50133,2.56379
4.79009,2.50092,2.60725,2.5012,2.56391
4.80069,2.50086,2.60724,2.50106,2.564
4.81038,2.5008,2.60724,2.50094,2.56408
4.82012,2.50073,2.60723,2.50083,2.56416
4.83012,2.50065,2.60719,2.50072,2.56422
4.84251,2.50058,2.60716,2.50061,2.56429
4.85009,2.50055,2.60711,2.50052,2.56434
4.86011,2.5005,2.60707,2.50043,2.56438
4.8701,2.50045,2.60702,2.50035,2.56443
4.8801,2.50042,2.60695,2.50026,2.56446
4.89018,2.50039,2.6069,2.50019,2.56449
4.90013,2.50036,2.60684,2.50012,2.56451
4.91013,2.50034,2.60679,2.50005,2.56453
4.9201,2.50031,2.60674,2.49999,2.56452
4.93013,2.50029,2.60668,2.49994,2.56452
4.94018,2.50029,2.60661,2.4999,2.56449
4.95026,2.50028,2.60653,2.49987,2.56446
4.96011,2.50027,2.60645,2.49985,2.56443
4.97012,2.50025,2.60636,2.49982,2.56438
4.9801,2.50024,2.60627,2.4998,2.56434
4.9901,2.50025,2.60618,2.49979,2.5643
5.0001,2.50023,2.60618,2.49977,2.5643
5.01037,2.50023,2.60616,2.49976,2.5643
5.0201,2.50021,2.60616,2.49977,2.56426
5.03016,2.50021,2.60614,2.49978,2.56421
5.04018,2.50021,2.60612,2.49979,2.56414
5.05009,2.50023,2.60611,2.49979,2.56405
5.06008,2.50022,2.60608,2.49978,2.56395
5.07007,2.50022,2.60602,2.49976,2.56386
5.08006,2.5002,2.60595,2.49976,2.56375
5.09048,2.50019,2.60585,2.49977,2.56362
5.10008,2.50019,2.60575,2.49976,2.56345
5.11007,2.50018,2.60564,2.49974,2.56328
5.12007,2.5002,2.60554,2.49974,2.56309
5.13006,2.5002,2.60542,2.49974,2.5629
5.14006,2.50019,2.60529,2.49975,2.56269
5.15006,2.5002,2.60514,2.49978,2.56246
5.16006,2.5002,2.60497,2.49977,2.56223
5.17006,2.5002,2.6048,2.49976,2.56197
5.18006,2.50019,2.60466,2.49977,2.56169
5.19006,2.50019,2.60449,2.49975,2.56142
5.20007,2.5002,2.6043,2.49974,2.56112
5.21007,2.50019,2.60409,2.49973,2.56081
5.22006,2.5002,2.60387,2.49973,2.56047
5.23006,2.50019,2.60363,2.49975,2.56012
5.24006,2.50018,2.60338,2.49975,2.55974
5.25006,2.50018,2.60315,2.49975,2.55936
5.26006,2.50019,2.60292,2.49974,2.55897
5.27006,2.50019,2.60267,2.49974,2.55856
5.28006,2.5002,2.60241,2.49977,2.55813
5.29006,2.50021,2.60214,2.49978,2.55768
5.30006,2.50022,2.60187,2.49978,2.55722
5.31006,2.50022,2.60159,2.49978,2.55676
5.32006,2.50022,2.60129,2.49976,2.55629
5.33006,2.50022,2.60098,2.49976,2.55579
5.34006,2.5002,2.60067,2.49975,2.55526
5.35006,2.50019,2.60035,2.49974,2.55474
5.36006,2.50019,2.60003,2.49973,2.55421
5.3705,2.50018,2.59969,2.49974,2.55368
5.38009,2.50016,2.59935,2.49975,2.55312
5.39008,2.50017,2.59899,2.49975,2.55255
5.40006,2.50018,2.59862,2.49974,2.55197
5.41008,2.50019,2.59825,2.49972,2.55137
5.42009,2.50017,2.59789,2.49972,2.55077
5.43008,2.50016,2.59749,2.49973,2.55014
5.44008,2.50017,2.5971,2.49973,2.5495
5.45009,2.50017,2.5967,2.49974,2.54888
5.46248,2.50018,2.59629,2.49973,2.54821
5.47009,2.50018,2.59585,2.49974,2.54753
5.48009,2.50019,2.59541,2.49974,2.54685
5.49008,2.5002,2.59496,2.49973,2.54615
5.50046,2.5002,2.59449,2.49973,2.54543
5.51009,2.5002,2.59403,2.49974,2.54472
5.52009,2.50019,2.59355,2.49975,2.54398
5.53007,2.50018,2.59309,2.49976,2.54322
5.54008,2.50019,2.5926,2.49975,2.54247
5.5509,2.5002,2.5921,2.49975,2.54171
