elapsed_time_sec,ss1_lp_ma,ss2_lp_ma,ss3_lp_ma,ss4_lp_ma
15.9901,0.271269,0.373439,0.428392,0.365874
16.0001,0.271268,0.373443,0.428275,0.365852
16.0101,0.271269,0.373447,0.428156,0.36583
16.0201,0.27127,0.373451,0.428038,0.365807
16.0301,0.27127,0.373456,0.42792,0.365786
16.0401,0.271271,0.373462,0.427802,0.365764
16.0501,0.271272,0.373466,0.427683,0.365743
16.0601,0.271272,0.373471,0.427565,0.365722
16.0701,0.271272,0.373474,0.427446,0.3657
16.0801,0.271272,0.37348,0.427327,0.365679
16.0901,0.271273,0.373485,0.427207,0.365656
16.1001,0.271273,0.373491,0.427088,0.365634
16.1101,0.271274,0.373496,0.426967,0.365613
16.1201,0.271274,0.373501,0.426848,0.36559
16.1301,0.271274,0.373506,0.426727,0.365568
16.1401,0.271274,0.373512,0.426607,0.365546
16.1501,0.271274,0.373518,0.426486,0.365524
16.1601,0.271276,0.373523,0.426366,0.365502
16.1701,0.271277,0.373529,0.426245,0.365479
16.1801,0.271277,0.373534,0.426125,0.365457
16.1901,0.271279,0.373539,0.426004,0.365434
16.2001,0.27128,0.373545,0.425883,0.365411
16.2101,0.271282,0.373551,0.425762,0.365388
16.2201,0.271283,0.373557,0.425641,0.365365
16.2301,0.271284,0.373562,0.425519,0.365342
16.2401,0.271285,0.373567,0.425397,0.365319
16.2501,0.271285,0.373573,0.425276,0.365296
16.2601,0.271285,0.373578,0.425154,0.365273
16.2701,0.271286,0.373584,0.425031,0.36525
16.2801,0.271286,0.37359,0.424908,0.365226
16.2901,0.271287,0.373595,0.424785,0.365202
16.3001,0.271287,0.373601,0.424662,0.365179
16.3101,0.271287,0.373606,0.424538,0.365155
16.3201,0.271287,0.373611,0.424415,0.365131
16.3301,0.271289,0.373617,0.424291,0.365108
16.3401,0.27129,0.373622,0.424168,0.365084
16.3501,0.27129,0.373628,0.424044,0.36506
16.3601,0.271291,0.373634,0.42392,0.365036
16.3701,0.271291,0.373639,0.423797,0.365012
16.3801,0.271292,0.373644,0.423673,0.364988
16.3901,0.271293,0.37365,0.423548,0.364964
16.4001,0.271294,0.373655,0.423423,0.364939
16.4101,0.271294,0.37366,0.423298,0.364915
16.4201,0.271294,0.373666,0.423174,0.36489
16.4301,0.271297,0.373674,0.423049,0.364866
16.4401,0.2713,0.373681,0.422924,0.364841
16.4501,0.2713,0.373687,0.422799,0.364817
16.4601,0.271301,0.373692,0.422674,0.364793
16.4701,0.271301,0.373697,0.422548,0.364768
16.4801,0.2713,0.373702,0.422422,0.364742
16.4901,0.271302,0.373707,0.422297,0.364717
16.5001,0.271303,0.373713,0.422172,0.364693
16.5101,0.271304,0.373718,0.422046,0.364667
16.5201,0.271305,0.373723,0.42192,0.364643
16.5301,0.271306,0.37373,0.421795,0.364617
16.5401,0.271306,0.373735,0.421669,0.364591
16.5501,0.271307,0.373741,0.421543,0.364566
16.5601,0.271307,0.373745,0.421416,0.36454
16.5701,0.271308,0.37375,0.42129,0.364515
16.5801,0.271308,0.373755,0.421164,0.364489
16.5901,0.271309,0.373762,0.421038,0.364462
16.6001,0.271309,0.373766,0.420912,0.364436
16.6101,0.271308,0.373771,0.420785,0.364409
16.6201,0.271308,0.373775,0.420657,0.364383
16.6301,0.271307,0.37378,0.420531,0.364357
16.6401,0.271307,0.373784,0.420404,0.364331
16.6501,0.271306,0.373788,0.420276,0.364304
16.6601,0.271305,0.373792,0.420149,0.364277
16.6701,0.271304,0.373797,0.420022,0.364251
16.6801,0.271305,0.373801,0.419894,0.364224
16.6901,0.271306,0.373807,0.419768,0.364197
16.7001,0.271307,0.373812,0.419642,0.364171
16.7101,0.271307,0.373817,0.419515,0.364145
16.7201,0.271308,0.373823,0.419388,0.364118
16.7301,0.271308,0.373828,0.419261,0.364091
16.7401,0.271309,0.373833,0.419133,0.364064
16.7501,0.27131,0.373838,0.419006,0.364037
16.7601,0.27131,0.373844,0.418878,0.36401
16.7701,0.27131,0.373849,0.41875,0.363982
16.7801,0.271311,0.373856,0.418623,0.363955
16.7901,0.271311,0.37386,0.418495,0.363928
16.8001,0.271311,0.373866,0.418367,0.363901
16.8101,0.271312,0.373872,0.41824,0.363873
16.8201,0.271313,0.373878,0.418113,0.363845
16.8301,0.271314,0.373883,0.417985,0.363818
16.8401,0.271315,0.373888,0.417858,0.363789
16.8501,0.271316,0.373894,0.41773,0.363761
16.8601,0.271317,0.373898,0.4176,0.363733
16.8701,0.271318,0.373903,0.417472,0.363704
16.8801,0.271319,0.373909,0.417343,0.363676
16.8901,0.27132,0.373915,0.417215,0.363648
16.9001,0.271321,0.37392,0.417087,0.36362
16.9101,0.271322,0.373926,0.416959,0.363592
16.9201,0.271323,0.373931,0.416832,0.363563
16.9301,0.271324,0.373937,0.416703,0.363534
16.9401,0.271327,0.373945,0.416574,0.363505
16.9501,0.271328,0.373951,0.416446,0.363477
16.9601,0.271329,0.373956,0.416318,0.363447
16.9701,0.27133,0.373963,0.41619,0.363417
16.9801,0.271333,0.37397,0.416061,0.363388
16.9901,0.271333,0.373977,0.415933,0.363359
17.0002,0.271332,0.373981,0.415804,0.36333
17.0102,0.271331,0.373984,0.415675,0.363301
17.0201,0.271331,0.373989,0.415546,0.363272
17.0301,0.271333,0.373994,0.415418,0.363242
17.0401,0.271334,0.373999,0.41529,0.363213
17.0501,0.271334,0.374004,0.415161,0.363183
17.0601,0.271335,0.374009,0.415033,0.363154
17.0701,0.271335,0.374014,0.414905,0.363123
17.0801,0.271334,0.374017,0.414776,0.363092
17.0901,0.271333,0.37402,0.414647,0.363061
17.1001,0.271333,0.374024,0.414518,0.363031
17.1101,0.271333,0.374029,0.41439,0.363001
17.1201,0.271333,0.374034,0.414262,0.362971
17.1301,0.271334,0.37404,0.414133,0.362941
17.1401,0.271334,0.374046,0.414003,0.362911
17.1501,0.271335,0.374052,0.413874,0.362881
17.1601,0.271336,0.374058,0.413747,0.362851
17.1701,0.271337,0.374063,0.413619,0.362821
17.1801,0.271337,0.374069,0.41349,0.36279
17.1901,0.271338,0.374075,0.413361,0.36276
17.2001,0.271339,0.37408,0.413233,0.362729
17.2101,0.271339,0.374087,0.413105,0.362698
17.2201,0.27134,0.374092,0.412977,0.362666
17.2301,0.271341,0.374097,0.412849,0.362635
17.2401,0.271341,0.374103,0.412721,0.362603
17.2501,0.271341,0.374108,0.412593,0.362572
17.2601,0.271341,0.374114,0.412464,0.362541
17.2701,0.271342,0.37412,0.412336,0.362509
17.2801,0.271343,0.374126,0.412209,0.362477
17.2901,0.271343,0.374132,0.412081,0.362446
17.3001,0.271344,0.374138,0.411954,0.362414
17.3101,0.271345,0.374143,0.411826,0.362384
17.3201,0.271346,0.374149,0.411699,0.362354
17.3301,0.271347,0.374155,0.411571,0.362322
17.3401,0.271349,0.374161,0.411443,0.362291
17.3501,0.27135,0.374166,0.411315,0.362259
17.3601,0.27135,0.374171,0.411188,0.362227
17.3701,0.271351,0.374176,0.41106,0.362194
17.3801,0.271351,0.374182,0.410933,0.362163
17.3901,0.271352,0.374188,0.410806,0.362131
17.4001,0.271353,0.374193,0.410679,0.362098
17.4101,0.271352,0.374198,0.410552,0.362066
17.4201,0.271352,0.374203,0.410424,0.362034
17.4301,0.271353,0.374208,0.410297,0.362002
17.4401,0.271355,0.374215,0.41017,0.361969
17.4501,0.271356,0.374221,0.410043,0.361937
17.4601,0.271356,0.374226,0.409916,0.361905
17.4701,0.271358,0.374232,0.409789,0.361872
17.4801,0.271356,0.374234,0.40966,0.361839
17.4901,0.271356,0.374239,0.409533,0.361807
17.5001,0.271356,0.374243,0.409405,0.361774
17.5101,0.271355,0.374249,0.409278,0.361742
17.5201,0.271356,0.374253,0.409151,0.361709
17.5301,0.271356,0.374258,0.409024,0.361677
17.5401,0.271357,0.374264,0.408897,0.361645
17.5501,0.271357,0.374269,0.408771,0.361613
17.5601,0.271358,0.374274,0.408644,0.36158
17.5701,0.271359,0.374279,0.408518,0.361548
17.5801,0.27136,0.374284,0.408392,0.361515
17.5901,0.271361,0.374289,0.408267,0.361482
17.6001,0.271362,0.374294,0.40814,0.361449
17.6101,0.271363,0.3743,0.408014,0.361416
17.6201,0.271363,0.374306,0.407887,0.361383
17.6301,0.271364,0.374312,0.407761,0.361351
17.6401,0.271364,0.374318,0.407637,0.361319
17.6501,0.271365,0.374323,0.40751,0.361286
17.6601,0.271365,0.374329,0.407384,0.361253
17.6701,0.271366,0.374335,0.407258,0.36122
17.6801,0.271367,0.374339,0.407132,0.361186
17.6901,0.271368,0.374345,0.407006,0.361153
17.7001,0.271368,0.374349,0.40688,0.361121
17.7101,0.271369,0.374354,0.406755,0.361088
17.7201,0.27137,0.374358,0.40663,0.361055
17.7301,0.271371,0.374365,0.406505,0.361023
17.7401,0.271371,0.374371,0.406381,0.360989
17.7501,0.271371,0.374375,0.406256,0.360955
17.7601,0.271371,0.374382,0.40613,0.360922
17.7701,0.271372,0.374388,0.406006,0.360889
17.7801,0.271373,0.374393,0.405881,0.360856
17.7901,0.271374,0.374398,0.405756,0.360822
17.8001,0.271374,0.374403,0.405631,0.360787
17.8101,0.271376,0.374409,0.405507,0.360753
17.8201,0.271376,0.374414,0.405382,0.36072
17.8301,0.271377,0.374419,0.405257,0.360687
17.8401,0.271378,0.374424,0.405133,0.360654
17.8501,0.271378,0.37443,0.405008,0.360621
17.8601,0.271379,0.374436,0.404884,0.360588
17.8701,0.27138,0.374442,0.404761,0.360555
17.8801,0.271381,0.374447,0.404637,0.360521
17.8901,0.271381,0.374453,0.404513,0.360488
17.9001,0.271381,0.374457,0.40439,0.360455
17.9101,0.271381,0.374463,0.404266,0.360421
17.9201,0.271382,0.374468,0.404143,0.360387
17.9301,0.271383,0.374474,0.404019,0.360353
17.9401,0.271386,0.374481,0.403896,0.36032
17.9501,0.271386,0.374487,0.403773,0.360286
17.9601,0.271387,0.374492,0.403649,0.360252
17.9701,0.271387,0.374498,0.403526,0.360218
17.9801,0.271388,0.374503,0.403403,0.360184
17.9901,0.271388,0.374509,0.40328,0.36015
18.0001,0.271386,0.374514,0.403157,0.360116
18.0101,0.271387,0.374519,0.403034,0.360082
18.0201,0.27139,0.374526,0.402912,0.360049
18.0301,0.271392,0.374534,0.40279,0.360014
18.0401,0.271394,0.37454,0.402667,0.35998
18.0501,0.271394,0.374546,0.402545,0.359946
18.0601,0.271395,0.374552,0.402422,0.359912
18.0701,0.271396,0.374558,0.402301,0.359879
18.0801,0.271397,0.374563,0.402179,0.359846
18.0901,0.271398,0.374569,0.402057,0.359812
18.1001,0.271399,0.374575,0.401934,0.359778
18.1101,0.2714,0.374581,0.401813,0.359744
18.1201,0.271401,0.374588,0.401692,0.35971
18.1301,0.271402,0.374593,0.401571,0.359676
18.1401,0.271403,0.374599,0.401449,0.359643
18.1501,0.271403,0.374604,0.401327,0.359608
18.1601,0.271404,0.37461,0.401206,0.359573
18.1701,0.271405,0.374616,0.401084,0.359539
18.1801,0.271407,0.374621,0.400963,0.359505
18.1901,0.271407,0.374626,0.400842,0.359471
18.2001,0.271408,0.374631,0.400721,0.359436
18.2101,0.271409,0.374636,0.4006,0.359402
18.2201,0.271411,0.374642,0.40048,0.359368
18.2301,0.271411,0.374647,0.400359,0.359334
18.2401,0.271412,0.374653,0.400239,0.3593
18.2501,0.271412,0.374658,0.400118,0.359266
18.2601,0.271413,0.374663,0.399998,0.359232
18.2701,0.271414,0.374669,0.399877,0.359199
18.2801,0.271414,0.374675,0.399758,0.359164
18.2901,0.271415,0.374681,0.399637,0.359131
18.3001,0.271415,0.374687,0.399517,0.359097
18.3101,0.271417,0.374693,0.399397,0.359062
18.3201,0.271419,0.374699,0.399277,0.359028
18.3301,0.27142,0.374705,0.399157,0.358995
18.3401,0.271421,0.374712,0.399038,0.358962
18.3501,0.271423,0.374719,0.398918,0.358928
18.3601,0.271425,0.374725,0.398798,0.358894
18.3701,0.271427,0.374732,0.398679,0.35886
18.3801,0.271428,0.374738,0.398561,0.358826
18.3901,0.271429,0.374744,0.398442,0.358791
18.4001,0.271429,0.374749,0.398322,0.358756
18.4101,0.271429,0.374755,0.398204,0.358722
18.4201,0.271429,0.37476,0.398086,0.358687
18.4301,0.271429,0.374766,0.397966,0.358654
18.4401,0.271431,0.374773,0.397848,0.35862
18.4501,0.271431,0.37478,0.39773,0.358586
18.4601,0.271432,0.374786,0.397613,0.358551
18.4701,0.271432,0.374791,0.397495,0.358517
18.4801,0.271427,0.374796,0.397375,0.358482
18.4901,0.271426,0.374802,0.397256,0.358448
18.5001,0.271426,0.374808,0.397138,0.358414
18.5101,0.271427,0.374813,0.397021,0.35838
18.5201,0.271428,0.37482,0.396903,0.358346
18.5301,0.271427,0.374825,0.396785,0.358312
18.5401,0.271429,0.374831,0.396668,0.358278
18.5501,0.271429,0.374835,0.396551,0.358244
18.5601,0.271429,0.374841,0.396433,0.35821
18.5701,0.271429,0.374847,0.396316,0.358176
18.5801,0.27143,0.374852,0.396199,0.358143
18.5901,0.271431,0.374858,0.396081,0.358109
18.6001,0.271431,0.374863,0.395964,0.358076
18.6101,0.271432,0.374869,0.395848,0.358042
18.6201,0.271433,0.374876,0.395731,0.358008
18.6301,0.271435,0.374881,0.395615,0.357972
18.6401,0.271435,0.374886,0.395499,0.357938
18.6501,0.271436,0.374892,0.395383,0.357903
18.6601,0.271437,0.374898,0.395266,0.357869
18.6701,0.271437,0.374904,0.39515,0.357835
18.6801,0.271437,0.37491,0.395034,0.357802
18.6901,0.271438,0.374916,0.394919,0.357768
18.7001,0.271438,0.37492,0.394804,0.357734
18.7101,0.271439,0.374926,0.394689,0.3577
18.7201,0.271441,0.374932,0.394573,0.357666
18.7301,0.271441,0.374937,0.394458,0.357633
18.7401,0.271442,0.374943,0.394342,0.357599
18.7501,0.271442,0.374949,0.394228,0.357565
18.7601,0.271443,0.374955,0.394114,0.357532
18.7701,0.271444,0.374962,0.393998,0.357498
18.7801,0.271445,0.374968,0.393883,0.357465
18.7901,0.271446,0.374973,0.393767,0.357431
18.8001,0.271447,0.374979,0.393652,0.357397
18.8101,0.271448,0.374985,0.393538,0.357364
18.8201,0.271449,0.374992,0.393423,0.357331
18.8301,0.271449,0.374997,0.393309,0.357297
18.8401,0.27145,0.375004,0.393195,0.357263
18.8501,0.271451,0.375009,0.39308,0.357229
18.8601,0.271454,0.375015,0.392966,0.357196
18.8701,0.271455,0.375021,0.392852,0.357163
18.8801,0.271455,0.375027,0.392738,0.35713
18.8901,0.271457,0.375033,0.392623,0.357097
18.9001,0.271457,0.37504,0.39251,0.357063
18.9101,0.271458,0.375046,0.392396,0.357029
18.9201,0.271459,0.375052,0.392283,0.356996
18.9301,0.271459,0.375057,0.392169,0.356962
18.9401,0.271462,0.375064,0.392056,0.356929
18.9501,0.271464,0.37507,0.391943,0.356895
18.9601,0.271465,0.375076,0.39183,0.356861
18.9701,0.271465,0.375079,0.391716,0.356826
18.9801,0.271461,0.37508,0.391603,0.356794
18.9901,0.27146,0.375085,0.39149,0.35676
19.0001,0.271461,0.375089,0.391377,0.356727
19.0101,0.271461,0.375094,0.391264,0.356693
19.0201,0.271453,0.375101,0.391152,0.356659
19.0301,0.271452,0.375106,0.391041,0.356625
19.0401,0.271453,0.375112,0.390929,0.356592
19.0501,0.271454,0.375119,0.390816,0.356558
19.0601,0.271456,0.375125,0.390705,0.356525
19.0701,0.271458,0.375131,0.390594,0.356492
19.0801,0.271458,0.375137,0.390483,0.356459
19.0901,0.271459,0.375143,0.390371,0.356426
19.1001,0.271459,0.375149,0.390259,0.356393
19.1101,0.27146,0.375154,0.390147,0.35636
19.1201,0.271462,0.37516,0.390036,0.356327
19.1301,0.271463,0.375166,0.389925,0.356293
19.1401,0.271464,0.375172,0.389814,0.35626
19.1501,0.271464,0.375178,0.389703,0.356227
19.1601,0.271465,0.375183,0.389592,0.356194
19.1701,0.271466,0.375189,0.389481,0.356162
19.1801,0.271467,0.375196,0.38937,0.356129
19.1901,0.271468,0.375202,0.389259,0.356096
19.2001,0.271468,0.375209,0.389148,0.356063
19.2101,0.271468,0.375214,0.389038,0.35603
19.2201,0.271469,0.37522,0.388927,0.355996
19.2301,0.271471,0.375225,0.388817,0.355964
19.2401,0.271472,0.375231,0.388707,0.355931
19.2501,0.271473,0.375237,0.388597,0.355899
19.2601,0.271474,0.375243,0.388487,0.355866
19.2701,0.271475,0.375249,0.388378,0.355833
19.2801,0.271476,0.375255,0.388269,0.355801
19.2901,0.271477,0.375261,0.388159,0.355768
19.3001,0.271478,0.375268,0.38805,0.355736
19.3101,0.271479,0.375275,0.387941,0.355704
19.3201,0.27148,0.375281,0.387831,0.355671
19.3301,0.271481,0.375287,0.387722,0.355639
19.3401,0.271481,0.375293,0.387613,0.355606
19.3501,0.271481,0.375299,0.387505,0.355574
19.3601,0.271482,0.375305,0.387398,0.355542
19.3701,0.271482,0.375311,0.387289,0.35551
19.3801,0.271482,0.375316,0.38718,0.355477
19.3901,0.271482,0.375321,0.387072,0.355445
19.4001,0.271482,0.375327,0.386964,0.355413
19.4101,0.271482,0.375332,0.386855,0.35538
19.4201,0.271483,0.375337,0.386747,0.355348
19.4301,0.271483,0.375342,0.386639,0.355315
19.4401,0.271485,0.375348,0.386531,0.355282
19.4501,0.271485,0.375354,0.386423,0.35525
19.4601,0.271485,0.37536,0.386315,0.355217
19.4701,0.271484,0.375364,0.386208,0.355185
19.4801,0.271485,0.375371,0.386101,0.355153
19.4901,0.271486,0.375377,0.385994,0.355121
19.5001,0.271487,0.375382,0.385886,0.35509
19.5101,0.271487,0.375389,0.385779,0.355058
19.5201,0.271488,0.375395,0.385672,0.355025
19.5301,0.271489,0.375401,0.385564,0.354992
19.5401,0.271489,0.375406,0.385457,0.35496
19.5501,0.27149,0.375411,0.38535,0.354928
19.5601,0.271491,0.375417,0.385243,0.354896
19.5701,0.271493,0.375425,0.385137,0.354865
19.5801,0.271493,0.375431,0.385031,0.354832
19.5901,0.271494,0.375439,0.384924,0.3548
19.6001,0.271494,0.375445,0.384817,0.354769
19.6101,0.271495,0.375451,0.384712,0.354736
19.6201,0.271496,0.375457,0.384605,0.354705
19.6301,0.271497,0.375463,0.384499,0.354673
19.6401,0.271497,0.375469,0.384393,0.354642
19.6501,0.271498,0.375474,0.384287,0.354611
19.6601,0.2715,0.37548,0.384182,0.354579
19.6701,0.271501,0.375486,0.384079,0.354547
19.6801,0.271502,0.375492,0.383975,0.354516
19.6901,0.271503,0.375497,0.383869,0.354484
19.7001,0.271504,0.375504,0.383764,0.35445
19.7101,0.271505,0.37551,0.383659,0.354419
19.7201,0.271505,0.375517,0.383555,0.354388
19.7301,0.271506,0.375523,0.38345,0.354357
19.7401,0.271506,0.375529,0.383345,0.354325
19.7501,0.271506,0.375534,0.38324,0.354294
19.7601,0.271507,0.37554,0.383136,0.354263
19.7701,0.271508,0.375546,0.383031,0.354232
19.7801,0.271509,0.375552,0.382927,0.354201
19.7901,0.27151,0.375557,0.382822,0.35417
19.8001,0.27151,0.375563,0.382719,0.354139
19.8101,0.271511,0.37557,0.382614,0.354108
19.8201,0.271512,0.375576,0.38251,0.354077
19.8301,0.271511,0.375583,0.382406,0.354045
19.8401,0.271512,0.375589,0.382302,0.354014
19.8501,0.271512,0.375595,0.382198,0.353984
19.8601,0.271513,0.3756,0.382094,0.353953
19.8701,0.271514,0.375607,0.381991,0.353922
19.8801,0.271515,0.375612,0.381887,0.353892
19.8901,0.271516,0.375619,0.381784,0.353861
19.9001,0.271516,0.375624,0.381681,0.353831
19.9101,0.271517,0.37563,0.381578,0.3538
19.9201,0.271518,0.375636,0.381476,0.353769
19.9301,0.27152,0.375643,0.381372,0.353739
19.9401,0.271522,0.37565,0.38127,0.353708
19.9501,0.271524,0.375655,0.381168,0.353677
19.9631,0.271525,0.37566,0.381065,0.353646
19.9701,0.271526,0.375666,0.380962,0.353616
19.9807,0.27152,0.375674,0.38086,0.353587
19.9901,0.271521,0.375681,0.380758,0.353557
20.0001,0.271521,0.375686,0.380656,0.353527
20.0101,0.271521,0.375692,0.380554,0.353497
20.0201,0.271522,0.375699,0.380452,0.353467
20.0301,0.271523,0.375705,0.380349,0.353437
20.0401,0.271525,0.375712,0.380247,0.353408
20.0501,0.271526,0.375718,0.380145,0.353378
20.0601,0.271527,0.375725,0.380044,0.353348
20.0701,0.271528,0.37573,0.379942,0.353318
20.0801,0.271529,0.375737,0.37984,0.353289
20.0901,0.271529,0.375744,0.379739,0.353259
20.1001,0.271531,0.37575,0.379638,0.35323
20.1101,0.271531,0.375756,0.379538,0.3532
20.1201,0.271532,0.375761,0.379437,0.353171
20.1301,0.271533,0.375765,0.379337,0.353141
20.1401,0.271533,0.375771,0.379236,0.353112
20.1501,0.271534,0.375777,0.379136,0.353083
20.1601,0.271535,0.375783,0.379035,0.353055
20.1701,0.271536,0.37579,0.378935,0.353026
20.1801,0.271536,0.375795,0.378835,0.352998
20.1901,0.271537,0.375801,0.378735,0.352969
20.2001,0.271538,0.375807,0.378634,0.35294
20.2101,0.271539,0.375814,0.378533,0.352911
20.2201,0.27154,0.37582,0.378433,0.352882
20.2301,0.271542,0.375826,0.378334,0.352853
20.2401,0.271542,0.375832,0.378234,0.352825
20.2501,0.271543,0.375838,0.378134,0.352796
20.2601,0.271543,0.375843,0.378035,0.352767
20.2701,0.271544,0.375849,0.377935,0.352739
20.2801,0.271545,0.375855,0.377836,0.352711
20.2901,0.271545,0.37586,0.377736,0.352683
20.3001,0.271547,0.375866,0.377636,0.352655
20.3101,0.271548,0.375872,0.377537,0.352626
20.3201,0.271548,0.375879,0.377437,0.352598
20.3301,0.27155,0.375884,0.377339,0.35257
20.3401,0.271551,0.375891,0.37724,0.352542
20.3501,0.271552,0.375896,0.37714,0.352514
20.3601,0.271553,0.375902,0.377041,0.352487
20.3701,0.271554,0.375908,0.376943,0.352458
20.3801,0.271555,0.375914,0.376844,0.35243
20.3901,0.271556,0.375919,0.376746,0.352402
20.4001,0.271557,0.375926,0.376648,0.352375
20.4101,0.271557,0.375932,0.376549,0.352347
20.4201,0.271558,0.375939,0.376451,0.352319
20.4301,0.271559,0.375947,0.376354,0.352292
20.4401,0.271562,0.375954,0.376256,0.352264
20.4501,0.271564,0.375959,0.376159,0.352237
20.4601,0.271566,0.375965,0.376061,0.352209
20.4701,0.271566,0.375971,0.375963,0.352182
20.4801,0.271566,0.375977,0.375866,0.352154
20.4901,0.271567,0.375983,0.375768,0.352127
20.5001,0.271568,0.37599,0.375671,0.3521
20.5101,0.271569,0.375996,0.375574,0.352073
20.5201,0.271569,0.376002,0.375477,0.352045
20.5301,0.271569,0.376009,0.37538,0.352019
20.5401,0.27157,0.376015,0.375283,0.351991
20.5501,0.271571,0.376021,0.375187,0.351964
20.5601,0.271571,0.376027,0.37509,0.351937
20.5701,0.271571,0.376033,0.374993,0.35191
20.5801,0.271572,0.376039,0.374896,0.351884
20.5901,0.271573,0.376045,0.374799,0.351857
20.6001,0.271574,0.376051,0.374702,0.35183
20.6101,0.271575,0.376058,0.374606,0.351803
20.6201,0.271576,0.376064,0.37451,0.351777
20.6301,0.271575,0.37607,0.374413,0.35175
20.6401,0.271576,0.376077,0.374317,0.351724
20.6501,0.271577,0.376082,0.37422,0.351698
20.6601,0.27158,0.376088,0.374124,0.351671
20.6701,0.271581,0.376094,0.374028,0.351644
20.6801,0.271582,0.3761,0.373933,0.351618
20.6901,0.271582,0.376107,0.373837,0.351592
20.7001,0.271583,0.376113,0.373741,0.351566
20.7101,0.271584,0.376119,0.373646,0.35154
20.7201,0.271584,0.376127,0.37355,0.351514
20.7301,0.271584,0.376133,0.373454,0.351487
20.7401,0.271584,0.37614,0.373358,0.351461
20.7501,0.271584,0.376145,0.373263,0.351434
20.7601,0.271585,0.376151,0.373168,0.351409
20.7701,0.271586,0.376159,0.373074,0.351383
20.7801,0.271586,0.376164,0.372979,0.351357
20.7901,0.271587,0.376171,0.372884,0.351332
20.8001,0.271587,0.376177,0.372789,0.351306
20.8101,0.271588,0.376183,0.372694,0.35128
20.8201,0.271589,0.376189,0.372599,0.351254
20.8301,0.27159,0.376195,0.372504,0.351229
20.8401,0.27159,0.376201,0.372409,0.351204
20.8501,0.271591,0.376208,0.372315,0.351179
20.8601,0.271591,0.376214,0.372221,0.351154
20.8701,0.271592,0.376221,0.372126,0.351129
20.8801,0.271592,0.376227,0.372032,0.351104
20.8901,0.271592,0.376234,0.371939,0.351079
20.9001,0.271594,0.376241,0.371845,0.351053
20.9101,0.271594,0.376247,0.371751,0.351028
20.9201,0.271595,0.376254,0.371658,0.351003
20.9301,0.271597,0.376261,0.371565,0.350978
20.9401,0.2716,0.376269,0.371471,0.350954
20.9501,0.271601,0.376276,0.371377,0.35093
20.9601,0.271603,0.376282,0.371283,0.350906
20.9701,0.271602,0.376286,0.37119,0.350882
20.9801,0.271604,0.376294,0.371096,0.350858
20.9901,0.271605,0.376301,0.371002,0.350834
21.0001,0.271605,0.376308,0.370909,0.35081
21.0101,0.271605,0.376314,0.370814,0.350784
21.0201,0.271604,0.376319,0.370721,0.350759
21.0301,0.271604,0.376325,0.370628,0.350733
21.0401,0.271605,0.376331,0.370535,0.350709
21.0501,0.271606,0.376339,0.370443,0.350684
21.0601,0.271608,0.376346,0.370351,0.35066
21.0701,0.271609,0.376354,0.370259,0.350635
21.0801,0.271612,0.376361,0.370166,0.35061
21.0901,0.271614,0.376369,0.370074,0.350586
21.1001,0.271617,0.376376,0.369983,0.350563
21.1101,0.27162,0.376383,0.369891,0.350539
21.1201,0.271622,0.376391,0.369799,0.350515
21.1301,0.271624,0.376398,0.369708,0.350491
21.1401,0.271626,0.376406,0.369616,0.350468
21.1501,0.271627,0.376413,0.369524,0.350444
21.1601,0.271628,0.376419,0.369433,0.35042
21.1701,0.271629,0.376426,0.369341,0.350396
21.1801,0.27163,0.376432,0.36925,0.350372
21.1901,0.27163,0.376439,0.369159,0.350348
21.2001,0.271631,0.376446,0.369066,0.350324
21.2101,0.271632,0.376452,0.368975,0.3503
21.2201,0.271633,0.376459,0.368884,0.350277
21.2301,0.271634,0.376465,0.368793,0.350253
21.2401,0.271637,0.376471,0.368702,0.35023
21.2501,0.271638,0.376478,0.368611,0.350207
21.2601,0.27164,0.376484,0.36852,0.350184
21.2701,0.271641,0.376491,0.368429,0.350161
21.2801,0.271642,0.376498,0.368339,0.350137
21.2901,0.271643,0.376505,0.368248,0.350113
21.3001,0.271643,0.376513,0.368158,0.35009
21.3101,0.271644,0.376519,0.368068,0.350067
21.3201,0.271645,0.376526,0.367978,0.350044
21.3301,0.271645,0.376532,0.367887,0.35002
21.3401,0.271645,0.376538,0.367797,0.349997
21.3501,0.271646,0.376544,0.367708,0.349974
21.3601,0.271647,0.376551,0.367617,0.349951
21.3701,0.271648,0.376556,0.367528,0.349929
21.3801,0.271649,0.376562,0.367439,0.349905
21.3901,0.27165,0.37657,0.36735,0.349882
21.4001,0.271651,0.376579,0.367261,0.349859
21.4101,0.271651,0.376588,0.367171,0.349835
21.4201,0.271652,0.376594,0.367082,0.349811
21.4301,0.271653,0.376603,0.366993,0.349789
21.4401,0.271655,0.37661,0.366905,0.349768
21.4501,0.271656,0.376618,0.366817,0.349747
21.4601,0.271657,0.376624,0.366726,0.349724
21.4702,0.271661,0.376633,0.366639,0.349702
21.4801,0.271661,0.376639,0.36655,0.349679
21.4901,0.271662,0.376646,0.366461,0.349656
21.5001,0.271663,0.376652,0.366372,0.349633
21.5101,0.271664,0.376659,0.366283,0.349611
21.5201,0.271665,0.376665,0.366194,0.349588
21.5301,0.271667,0.376672,0.366105,0.349565
21.5401,0.271668,0.376678,0.366016,0.349543
21.5501,0.271669,0.376685,0.365927,0.349521
21.5601,0.27167,0.376691,0.36584,0.349498
