elapsed_time_sec,ch1_voltage_lp_ma,ch2_voltage_lp_ma,ch3_voltage_lp_ma,ch4_voltage_lp_ma,ch5_voltage_lp_ma,ch6_voltage_lp_ma,ch7_voltage_lp_ma,ch8_voltage_lp_ma
3.699999e-06,2.607269796801384,2.4991882736599287,2.562501445439762,2.6060694685343653,2.5462219195598665,2.499679401426633,2.5342903166749604,2.5639452880315314
0.0102699,2.6060311020553004,2.4991826055292,2.5633864390016794,2.605858788424913,2.545118693852617,2.4996806960865667,2.5352356234011943,2.5638352200581154
0.0203344,2.6048396691800138,2.499213790988305,2.564252312134331,2.60563528771473,2.5440269078779583,2.499722932859879,2.5361930247486533,2.563668654860863
0.0303023,2.6036527152863167,2.4992558161413063,2.5651373897773437,2.6054242688016136,2.5429666170290868,2.4997839754741267,2.5371433286096448,2.5634841934527017
0.0405728,2.6024516929457584,2.499324578420493,2.5659865570553384,2.605183813573997,2.541887473929452,2.499857330570673,2.538081314638024,2.56329725118638
0.0505329,2.6012563615122932,2.4993819874047065,2.566845497219391,2.6048971466654525,2.5408472806234754,2.4999748999263582,2.5389897061690365,2.5630610612260614
0.0601804,2.600073484639347,2.4994292147416384,2.5676880584785096,2.6046218024202767,2.5397863036754544,2.5000913255857875,2.5399027375677856,2.5627948369079285
0.070695,2.5988873605787424,2.499507872947577,2.5685259330123387,2.604303576129506,2.5387179272330336,2.500232678404459,2.5407848580199732,2.56250320951458
0.0807708,2.5977035760187137,2.499583358304421,2.569367761895054,2.6039983379603178,2.5376661691943685,2.500376643492858,2.541677513114665,2.562187744883309
0.0902396,2.596531369259949,2.499663375150753,2.570203738833713,2.603675529143093,2.536642949453454,2.5005338872125,2.54254613911611,2.5618419983734637
0.1006786,2.595341955030713,2.499768606653402,2.571015203001667,2.6033451663765588,2.5356100779541695,2.50072176065292,2.5434283437547975,2.561446578626244
0.1103225,2.594175359594391,2.499878866625949,2.5718546776456606,2.602976028818651,2.534567753612343,2.500969936481675,2.544302853742545,2.5610367828223093
0.1203451,2.5930075135390176,2.4999818005662315,2.5726886929158015,2.6025771899026364,2.533548520126374,2.501226275532483,2.545163965692996,2.56060289256235
0.1300718,2.5918628067504312,2.5001160715317754,2.573519621904303,2.6021806372911906,2.532516364751528,2.5015234883141253,2.5460003758277754,2.5601403590020944
0.1400685,2.590753333542979,2.500261994457844,2.57434045080892,2.6017557342040774,2.5314988536294276,2.501813774940801,2.5468030829053756,2.5596400751343054
0.1503303,2.5896230658083796,2.500453957494122,2.5751318819531304,2.601313121726275,2.530507830517176,2.5021436703177007,2.5476143103983855,2.5590977794731447
0.1605233,2.588522443393252,2.500646181445027,2.575920276961443,2.6008461050124545,2.5295259859769788,2.502507704242852,2.5484281667976343,2.5585591665292156
0.1705209,2.5874241973511403,2.5008175230949408,2.5766939439206853,2.6003868969789026,2.5285630604159612,2.502897718939854,2.5492199631432055,2.558016003011692
0.1803227,2.586297137740802,2.5009728145107593,2.5774756027614796,2.599914677257839,2.5276106333376975,2.5033214061955444,2.54997095040086,2.557436429967143
0.1905171,2.585168127197994,2.5011279118517926,2.5782613222890904,2.5994112388629484,2.5266823485997683,2.5037388960340037,2.550686932325303,2.5568123819736375
0.200516,2.5840455017330575,2.5013632097540883,2.5790053682850886,2.598891488731688,2.5257716957251115,2.504156797421573,2.551376057315689,2.5561500076059276
0.2103522,2.5829272215741996,2.5015913019679097,2.57976420030063,2.5983507150840524,2.5248442957398285,2.504617004023788,2.552090109192362,2.555479510098359
0.2207029,2.581829347307478,2.501832944425321,2.580492575049877,2.5977996951240905,2.5239471604424035,2.505084413647393,2.552795445584843,2.554797713473791
0.2302171,2.5807298946261503,2.5020794371722523,2.5812212975752082,2.5972233316019233,2.5230664274975982,2.5055588217648634,2.5535029049984614,2.5540817881440048
0.2405714,2.5796611845944875,2.5023306253508855,2.581986572091223,2.596655174839544,2.5221675720687533,2.506079299217823,2.5541492785231146,2.553345826864027
0.2502327,2.57858397222596,2.5026212279177584,2.582728746080756,2.5960448975614905,2.5213039827071917,2.506592214207907,2.5547686523282236,2.5526026313542403
0.2601924,2.577503850629741,2.50291272565741,2.583442890971005,2.595414672393736,2.5204395575431295,2.507110522505691,2.5553806157827608,2.5518522877794165
0.270174,2.576424776646616,2.5031995134745486,2.584129548329605,2.5947847740858596,2.519617406180679,2.507657680802712,2.5559625468832916,2.551077075289174
0.2805819,2.575362000158365,2.5035291583610375,2.5848207230305484,2.5941575963349117,2.518796838490076,2.5082336066351383,2.55653338493897,2.5502796191787374
0.2906049,2.5743038161332987,2.5038825117654584,2.5854912636234384,2.5935131767536053,2.5180030868103795,2.5088476918818867,2.557099804573397,2.5494571650740454
0.3000909,2.573246626456915,2.504209375951223,2.586166257548523,2.592862701992671,2.5171938895043593,2.509473236712758,2.557626387900686,2.5486240585125937
0.3101419,2.5722043423231513,2.504567066984639,2.5868423767536317,2.5921962122134645,2.516416038386959,2.5101058075871086,2.558144316767591,2.54776052421907
0.3202016,2.571163956396156,2.504926452900293,2.587522877392726,2.591524379396338,2.515670432605169,2.5107436532198038,2.5586477827069656,2.546890431249411
0.330206,2.5701570210829856,2.5052961717307465,2.5881689306109603,2.5908432333249825,2.5149182971253543,2.5114229646713087,2.5591409718027425,2.5460242255293
0.3403204,2.569144060622388,2.505674059313953,2.5888040981374343,2.5901263177508858,2.51420265355336,2.51208121537801,2.5596289743144935,2.545150203876757
0.3501944,2.5681421239900324,2.5060388813495162,2.5894414798092713,2.5894182781553297,2.5134897306399195,2.512757279977931,2.560076155280416,2.544274672627575
0.3603759,2.567141999053663,2.5064261667798626,2.590049827081009,2.588700116433478,2.512779646511054,2.5134564132415096,2.5604902003854466,2.5433642638913225
0.3704213,2.5661402368018997,2.506838257406205,2.5906581198736074,2.587970380872117,2.5121059549930913,2.5141657171476375,2.5608918719718905,2.542445373070693
0.3802698,2.5651675493211474,2.5072292809970245,2.591256974225224,2.5872201362643223,2.511452088179698,2.5148693345212756,2.5612509867357973,2.54153317342433
0.3904539,2.5641613298730612,2.507640690132723,2.5918610136306772,2.5864532057456873,2.5108173158358693,2.5156014953321297,2.561584637654532,2.5405881802011403
0.4004526,2.5631670026049473,2.5080770703052186,2.592468016144674,2.5856706079127965,2.5102187457578022,2.516321200563142,2.56190091307263,2.539649673224342
0.4103085,2.562186384175525,2.5085125200053042,2.5930501354234767,2.584852103623263,2.509595209155892,2.517061884432779,2.5621794291119797,2.5387269886376926
