elapsed_time_sec,ch1_voltage_lp_ma,ch2_voltage_lp_ma,ch3_voltage_lp_ma,ch4_voltage_lp_ma,ch5_voltage_lp_ma,ch6_voltage_lp_ma,ch7_voltage_lp_ma,ch8_voltage_lp_ma
0.4500556,1.6978291049864755,1.0864870620278704,1.0818808307884067,1.2910721374576333,0.6554687910621216,1.5220027177270095,1.0608831466315938,0.9593656089805409
0.46005598,1.697825336758939,1.0864982363542248,1.0818774223433627,1.2911078963769724,0.6554708782286781,1.5220294721319452,1.0609123025859,0.9593705887200623
0.4700559,1.6978371409025275,1.086495222974926,1.0818732981762487,1.2911472425331378,0.6554621664485168,1.522057953901041,1.0609405486234784,0.9593674531504565
0.48005605,1.6978486271689235,1.086490368893122,1.0818814283022729,1.291174639473597,0.6554483467681624,1.5220965285306585,1.0609597061961977,0.9593695686052044
0.4900556,1.697855579600898,1.0864850064907805,1.0818958090674589,1.2911945036273165,0.6554419576487963,1.5221333217173134,1.0609759677313768,0.9593827611545248
0.50005746,1.6978563870702315,1.0864927000222866,1.0818975598623202,1.2912153775001205,0.6554446730428771,1.522160956699152,1.0609959010924088,0.9593924220357375
0.51005685,1.6978506423242639,1.0865025716695034,1.0818948078659831,1.2912433522264262,0.6554448050124132,1.5221866037163756,1.0610291880041212,0.9594016848100999
0.5200571,1.6978632331080836,1.0865060640909487,1.0818912339129738,1.291283091322076,0.6554379922397714,1.522214793715389,1.061067665043361,0.9594059758830059
0.53005594,1.6978800087070673,1.0865042918464771,1.0819087773940521,1.2913137414605327,0.6554358728253625,1.522253552201295,1.0610925689942956,0.9594072912555494
0.5400556,1.6978918788726416,1.0865109102722321,1.0819271683420328,1.2913481836884027,0.6554451052406502,1.5222993116410104,1.061112996300674,0.9594284910730656
0.5500561,1.6978914046144618,1.0865277836874463,1.0819351154409143,1.2913768872896847,0.6554654381203792,1.5223408553223081,1.061136412709521,0.959457340796389
0.5600557,1.69789869251829,1.0865470972195357,1.081938921523981,1.2914144213544163,0.6554815957822695,1.5223735912643026,1.0611817228864555,0.9594728186986294
0.57005775,1.6979145032002891,1.0865516053589834,1.0819490836238432,1.2914663472518313,0.6554845562399576,1.5224051303523747,1.0612213888005242,0.9594828388543901
0.58005613,1.697933083223503,1.0865510638373657,1.0819687637403415,1.291503452997373,0.655483716261194,1.5224503461371093,1.0612471374005645,0.9594962220726048
0.5900556,1.697943955809043,1.0865507692099916,1.0819890198071205,1.2915354777807868,0.655485786149806,1.5224919303420739,1.0612679876551598,0.9595197830243082
0.6000562,1.697947634760779,1.0865679952601663,1.0820054362896623,1.2915667647630258,0.6555015269871631,1.5225314715891072,1.0612913657866032,0.9595495876287462
0.6100556,1.6979504321910985,1.086578808019143,1.0820058027088635,1.2916090702877074,0.655509134504881,1.5225703873802203,1.0613286845232281,0.9595682112215419
0.6200557,1.697972685705243,1.0865868788682487,1.0820083988918623,1.291657167543804,0.6555166568001601,1.5226051637797549,1.0613654372206185,0.9595743827482247
0.6300556,1.697988761883009,1.0865843768988661,1.0820279998896072,1.2916961021450404,0.6555144032844934,1.5226520508056098,1.0614013060566008,0.9595844558204255
0.6400554,1.6979924116937097,1.0865822118169846,1.0820498162947956,1.291726892072637,0.655518723670884,1.522699163689528,1.0614226804986933,0.9596055088828164
0.6500565,1.6979953997585144,1.0865889009253753,1.0820638860870864,1.2917504889381242,0.6555364443793165,1.5227392807350495,1.0614478228238955,0.9596311348994289
0.66005605,1.697996979522158,1.0866046929074349,1.0820678089154925,1.2917896477903101,0.655543214298382,1.5227669356347664,1.061484944892712,0.9596490309650832
0.6700556,1.6980142965128653,1.0866130616446932,1.0820668194137233,1.2918377061822734,0.6555447769568854,1.5228038165687146,1.0615219995721512,0.9596536820528311
0.680056,1.698033894915169,1.0866153308589088,1.082087444812299,1.2918773802838661,0.6555428404454574,1.522858582572694,1.0615546698172187,0.9596618489123238
0.6900555,1.698043197823984,1.0866161816423239,1.082105857558169,1.291910511945422,0.6555442410488477,1.5229057226494078,1.0615758708546168,0.9596813137488115
0.7000558,1.698048019520625,1.0866369091750547,1.08211924693412,1.2919476826206342,0.655560482256951,1.5229451891475625,1.061594960533605,0.9597054975393399
0.7100556,1.698055153906325,1.0866472227745037,1.0821188329258264,1.2919769886529007,0.6555635392934217,1.5229732167995076,1.0616325016012857,0.95971953420588
0.720056,1.698073785502958,1.0866489999460351,1.0821151130056574,1.292021969552772,0.6555634216389209,1.523008073244656,1.0616704317096484,0.9597263212594674
0.7300558,1.6980971205342765,1.086640705876998,1.0821157371257717,1.2920579620770847,0.6555248692259661,1.5230587052340845,1.0616991219310383,0.9597288274011733
0.7400551,1.6981062566111886,1.0866366063421702,1.0821275481774744,1.292085773398441,0.655520953999509,1.5231020070665142,1.0617155154769538,0.9597400193034796
0.7500559,1.6980922568927383,1.0866337014135563,1.0821341386075636,1.2921098036479455,0.6555267242443309,1.523139192787917,1.061733830571092,0.959755500276866
0.7600559,1.698091832173737,1.0866386882591808,1.0821328519133955,1.29214418165324,0.6555295140582602,1.5231704710652558,1.0617670264809966,0.9597675103105497
0.7700555,1.6981084119455736,1.0866426268092506,1.082133874990706,1.2921836346402904,0.655529500693363,1.523205257615892,1.0617993304529532,0.9597710081156307
0.7800557,1.6981303388436473,1.086645738137989,1.0821480004522508,1.292223981399325,0.6555261967754803,1.5232536000355643,1.061823247911047,0.9597727340984913
0.79005563,1.6981392820774726,1.086643339661449,1.0821592339682928,1.2922506610074145,0.6555269080601281,1.5232970427754515,1.061842562098426,0.9597941117642388
0.8000556,1.6981416423296953,1.086652092925593,1.0821685028947654,1.2922770959231102,0.6555382463708673,1.5233340076342814,1.0618659995079012,0.9598148355628325
0.8100543,1.6981453174883643,1.0866626580248917,1.082167981615418,1.2923065601586796,0.6555427334256443,1.5233661085031864,1.0619027149509783,0.959833253838243
0.8200587,1.6981649132252405,1.0866664192632018,1.0821681425338714,1.2923450171203674,0.65553616358309,1.5234043964812007,1.0619315983483448,0.959839902937675
0.83005625,1.6981880713184312,1.0866680296288516,1.0821706917217746,1.2923818668684424,0.6555298198638276,1.5234527506748887,1.0619549255826155,0.959842191974678
0.8400555,1.698201557564201,1.0866647847422979,1.082185799004943,1.2924111382455006,0.6555344570370782,1.5235022039458288,1.0619732892977847,0.9598525676240696
0.8500558,1.6982052515828556,1.0866691132399886,1.0821939212949407,1.2924341185794277,0.6555430140517505,1.5235369688632179,1.0619931184351135,0.9598706298366309
0.86005545,1.6982129199157296,1.0866863550373975,1.082197823058803,1.2924670690736586,0.6555520341525664,1.523569677624738,1.0620293076397347,0.9598819924721735
0.87005603,1.698228467594364,1.0866904942548652,1.082198641427772,1.2925028550396194,0.6555440477696344,1.5236001842631326,1.0620635764059771,0.9598839674810036
0.8800554,1.698250115805562,1.0866892824497372,1.0822037676106946,1.2925379721571926,0.6555321362363054,1.5236440659839519,1.0620894222256236,0.9598872994757882
0.8900555,1.6982531547841777,1.086684267302605,1.0822168172680176,1.2925649379402617,0.6555196734072478,1.5236886227658955,1.062109205950983,0.9599056937311775
0.9000558,1.6982555488300637,1.0866932365597028,1.0822222347182828,1.2925914157667473,0.6555253664783098,1.5237212113876488,1.0621277715934334,0.9599177969361262
0.9100555,1.6982608507706232,1.0867068196664695,1.0822231876496176,1.2926180929053777,0.655527400961043,1.5237532965434162,1.0621643258674385,0.9599304544148249
0.92005634,1.6982761420780739,1.0867061432084677,1.0822188571622369,1.292657724752975,0.655522839302816,1.5237890020755434,1.0622000348516971,0.9599360698840671
0.93005556,1.6982977616313413,1.0867017481237524,1.0822150451569552,1.2926906403835212,0.6555100993574725,1.5238361667610931,1.0622232602242727,0.9599376660960252
0.9400555,1.6983115889925284,1.0866960973478357,1.082228801213052,1.2927197091213418,0.6555037143084711,1.5238823221641646,1.062242536738629,0.9599435819739616
0.950056,1.698315243453255,1.0866999705987004,1.082232952650697,1.292745687780305,0.6555080953445429,1.5239162535462079,1.0622590218233239,0.959955264519045
0.9600555,1.6983216956178666,1.0867095788363887,1.0822295072936936,1.2927755851364917,0.6555134685885015,1.5239483674641556,1.0622898777046812,0.9599629032423465
0.97005546,1.6983399510285917,1.0867081207341558,1.0822252819783142,1.292812758031109,0.6555120797478565,1.5239805500823045,1.06232327863138,0.959964379830067
0.98005515,1.6983590478222004,1.0867056007719944,1.0822324239671783,1.2928501203046787,0.6555057484093295,1.5240216668971953,1.0623485400340646,0.9599646799898777
0.9900554,1.6983728921582708,1.0867085687692115,1.082251116068357,1.2928823842432622,0.6554994376174766,1.524065819285466,1.0623703274747323,0.9599762147335803
1.0000565,1.6983715164392625,1.086714036669943,1.082253321786419,1.2929067319214502,0.6555061343021823,1.524099474022483,1.0623924932933029,0.9599939169691925
1.0100561,1.6983825203676124,1.0867222111809391,1.0822527482415305,1.2929338432452926,0.6555140624246663,1.5241295537152337,1.0624265640735182,0.9600069251923602
1.0200564,1.6983997642559252,1.0867291158102348,1.0822537587065681,1.2929763704370663,0.655516065565293,1.524161175047359,1.0624656710042806,0.9600096484495649
1.0300554,1.698418763991304,1.0867320755443197,1.0822566037514871,1.2930120999996801,0.6555111023830397,1.5242065743023259,1.062492340308337,0.9600129227652571
1.0400554,1.6984314714918107,1.0867260423484009,1.082271816980175,1.293042502055078,0.6555078856440847,1.5242531652338553,1.062511510248709,0.9600230313275724
1.050056,1.698434826324985,1.0867284846053056,1.0822806938167464,1.2930688019539056,0.6555182520306542,1.524295667704919,1.062534363817697,0.9600444284124392
1.060056,1.6984378321128772,1.0867393769776712,1.082282554553688,1.2930993524361658,0.6555234352698917,1.5243252689782671,1.062564319195912,0.960053667899382
1.0700554,1.6984420428789169,1.086751671247312,1.0822832974526997,1.2931420177077086,0.6555246550753752,1.5243584320902246,1.0626013217027717,0.9600588333627196
1.0800563,1.698455338013866,1.0867523436301778,1.082284030939855,1.293176906671117,0.6555174909737278,1.524403342324825,1.06262798807923,0.9600603382788508
1.0900553,1.6984644931014143,1.086744797361901,1.0822971722883894,1.2932042015863932,0.6555101839525743,1.5244486103829222,1.0626461383065473,0.9600695293209175
1.1000551,1.6984665569087525,1.0867538206426297,1.082308342376209,1.2932270059917343,0.6555169546717424,1.5244897506474222,1.062666414362204,0.9600884311284733
1.1100558,1.6984676320865777,1.086765357012964,1.0823128514857914,1.2932524961200202,0.6555195903930631,1.5245205523873684,1.062700274428153,0.9600982935320678
1.1200562,1.698479572744742,1.0867760553309578,1.082308684542845,1.2932913052520272,0.6555140963140897,1.5245513911203445,1.0627385233087547,0.9601035381181989
1.1300558,1.6984928325359203,1.0867693543417931,1.0823007334753723,1.2933219104125295,0.6555008944704346,1.5245906993280256,1.062765901442628,0.9601005147095393
1.1400554,1.698502092039887,1.0867595978479117,1.082314016676925,1.2933548853386534,0.6554950788193609,1.5246392444153098,1.062781655773535,0.9600985650963797
1.1500556,1.698511563359272,1.0867539125079113,1.0823238145998875,1.2933764416593272,0.655498277258521,1.524679004812168,1.0627945423066092,0.960108860679576
1.1600561,1.6985104072635682,1.0867559170530572,1.0823189941936262,1.2934028939174547,0.6554932584348652,1.524705478626221,1.0628219086801804,0.9601113700147141
1.1700561,1.6985096245768285,1.0867555190623064,1.0823079521796344,1.2934405880047133,0.6554840066106603,1.5247323668518507,1.062846835373416,0.9601080072294466
1.1800557,1.6985219901197919,1.0867476232370359,1.0823040845914378,1.2934764483298724,0.6554675220297639,1.5247645768025264,1.0628706442476348,0.960100301291303
1.1900555,1.6985336205881718,1.0867383153390657,1.0823113749671869,1.293499723267092,0.6554489598336121,1.524802098495211,1.0628841677925958,0.9601050238002803
1.2000561,1.6985335054445507,1.0867344576070772,1.0823190287124378,1.2935221466109788,0.6554458398276588,1.5248363459818062,1.062896452363664,0.960114613790483
1.210056,1.6985308016875253,1.0867384495112324,1.0823086372170687,1.2935453103293175,0.6554409236197206,1.5248598514933192,1.0629239177575194,0.9601243439006688
1.2200556,1.698537654256117,1.0867406926805876,1.0823001854367298,1.29357907671058,0.6554335025498943,1.5248879448638202,1.0629540934074442,0.9601203069446732
1.2300555,1.698554584389564,1.0867396352801457,1.0822983855464179,1.2936190447817084,0.6554258900591228,1.5249307905533935,1.062986978725485,0.9601181082195944
1.2400553,1.6985682346114663,1.0867365735562873,1.0823085576945206,1.2936476204949865,0.6554203761010141,1.5249721803239957,1.063008134534763,0.9601212429539098
1.2500563,1.6985723372449597,1.0867345654724787,1.0823166707519813,1.2936756088860852,0.6554325481882964,1.525011936429663,1.0630258356584736,0.9601359432965595
1.2600559,1.6985722907712137,1.0867430435284786,1.0823152605732045,1.2937041944937475,0.6554420638183522,1.525047130127856,1.0630447523432411,0.9601527290661287
1.2700555,1.6985782375809446,1.0867514142368646,1.0823115835661636,1.2937448052233973,0.655447714455962,1.525081652007914,1.0630778758354318,0.9601605780505333
1.2800558,1.698590172537693,1.086753013865608,1.0823073354464148,1.29379134416172,0.6554453380089844,1.5251189721429392,1.0631107705934624,0.9601630263321248
1.2900554,1.6986009324092954,1.0867484380982741,1.0823162522144494,1.2938229828738501,0.6554385080317323,1.5251604572208144,1.0631267118392702,0.9601742417496112
1.3000559,1.6986089488110045,1.0867442860284322,1.0823281196020644,1.2938510607048628,0.655438923243799,1.525200701016888,1.0631415346702036,0.9601902243723442
1.3100554,1.6986168756555566,1.086753701726018,1.0823343703703903,1.2938807419529201,0.655447822189195,1.5252344018152122,1.063169063676521,0.9602074826078159
1.3200557,1.698623824354936,1.0867640844444608,1.082331015078647,1.2939064613521671,0.6554325756418646,1.5252558325069798,1.063203965778358,0.9602124094330433
1.3300555,1.6986363238833144,1.0867620226148913,1.0823223547850285,1.293940380909136,0.6554163933328596,1.5252870345529375,1.063229439384917,0.9602078987285596
1.3400546,1.6986451927971091,1.086751207164127,1.0823242001487001,1.2939648698230592,0.6553981798434344,1.5253293788164746,1.0632470488987324,0.9602077259769238
1.3500583,1.6986473786503584,1.0867387178047703,1.0823291651159181,1.2939869409414493,0.6553902837082478,1.5253683772738167,1.0632622372067388,0.9602170035692028
1.3600565,1.6986425382263712,1.08674210163097,1.0823254040633032,1.2940095945810197,0.6553905911018,1.525400528043202,1.0632778579958806,0.9602242288823888
1.3700567,1.6986404431537632,1.086742605290235,1.0823124551894303,1.2940420951384264,0.6553786389835968,1.5254254720290068,1.0633033215847267,0.9602238244957928
1.3800561,1.698649278137423,1.0867373306311523,1.082299453267994,1.2940748024555029,0.6553644108067233,1.5254526898363705,1.063327957291204,0.9602166107668976
1.3900555,1.6986606861610176,1.0867267704561774,1.0823038675982521,1.2941060028715659,0.6553472915403551,1.5254962836146286,1.0633465955626964,0.9602124511646571
1.4000559,1.6986644729946057,1.0867142395660259,1.0823081056388877,1.2941289016934643,0.6553364164969608,1.5255365041626179,1.0633603217676928,0.9602208382277819
1.4100622,1.698665040500862,1.086722916425895,1.0823090778498956,1.2941486198744945,0.6553335315071236,1.5255691111176748,1.063377407081264,0.9602300513185755
1.4200563,1.6986719381720017,1.0867231750902666,1.0823016450191707,1.2941785770556575,0.6553253909550415,1.5255994029606363,1.0634048080983385,0.9602333713531739
1.4300551,1.6986891846073267,1.0867212463343898,1.0822890368507365,1.2942135314201122,0.655311919816955,1.5256314163347782,1.0634325775591151,0.9602295090127946
1.4400558,1.6987054577608103,1.0867124733537707,1.0822822818615232,1.2942439841020552,0.6552966477815276,1.5256777447172696,1.0634556378169386,0.9602264064553537
1.4500564,1.6987137008928852,1.086702033796687,1.0822841498760176,1.2942668348530846,0.6552934686299602,1.5257147271737297,1.063470238329435,0.9602357019143734
1.4600557,1.6987153254084462,1.0867039688296343,1.082283185391738,1.2942884001422443,0.655296835049497,1.5257463496303794,1.063486179595029,0.9602461321753191
1.4700557,1.6987172336980112,1.0867072420540265,1.0822779002337768,1.2943205580748753,0.6552954887372765,1.5257775731287815,1.0635149500244419,0.9602506133249894
1.480056,1.698728746205934,1.0867038929530768,1.0822681123889717,1.2943559139579137,0.6552860110088752,1.5258062709893119,1.063542933905299,0.9602479200457497
1.4900556,1.6987471211157765,1.0866933598198378,1.0822701276077544,1.2943917431597833,0.6552721255918614,1.5258491530247664,1.063561903591973,0.9602471557724424
1.5000563,1.6987526187221087,1.086682223692357,1.0822747140111215,1.2944161051946192,0.655258654911787,1.5258846223946738,1.0635765883148476,0.9602602010399514
1.5100558,1.6987541828032475,1.0866837551688124,1.0822768208444329,1.2944357372943343,0.6552555202963741,1.525915952035331,1.0635950094542121,0.9602711481686595
1.5200571,1.698755914862482,1.0866870572394347,1.082270546463038,1.2944567388063721,0.6552555863564783,1.5259462196512594,1.0636344894072347,0.9602873315890317
1.5300559,1.698769720016823,1.0866870634984016,1.0822662381452273,1.2944936939618565,0.6552517064336393,1.5259884409172968,1.0636645816378836,0.9602904105555088
1.5400554,1.6987827533533242,1.0866871920997507,1.0822667995304327,1.2945331190947673,0.6552459659161279,1.5260369700771532,1.063692090592568,0.9602934410689566
1.5500556,1.6987905689991825,1.0866849885197742,1.0822755212640252,1.294563295758581,0.6552447437363378,1.5260842377725516,1.0637142960516994,0.9603044281323299
1.5600564,1.698797737076985,1.0866854684259692,1.0822817647318281,1.2945901717208517,0.655252449012933,1.5261207360331333,1.0637381738575202,0.960320544438029
1.5700561,1.6988053135017207,1.086695749710793,1.0822843897160284,1.2946206652807126,0.6552633941644386,1.5261539813089506,1.0637711469358226,0.9603321913101873
1.5800554,1.6988230339851615,1.0867001248389168,1.0822822687663578,1.2946577059822257,0.6552596608235249,1.526194593938338,1.0638063540169205,0.9603380509571058
1.5900557,1.6988391226042594,1.0866977880310351,1.0822857345197354,1.2946979591709833,0.6552470537099652,1.5262415799509663,1.0638322623957752,0.9603424348485925
1.6000559,1.6988516869838945,1.0866932317363596,1.0822993084638064,1.294729918028247,0.6552419752604253,1.5262913244412522,1.0638594091372438,0.9603582891251398
1.610056,1.6988584839727334,1.086699518589279,1.0823063164952815,1.294753750854207,0.6552468153207982,1.5263307581968482,1.0638821823767677,0.9603723697287602
1.6200563,1.6988621070957322,1.0867128177661118,1.0823079421042587,1.2947843835412052,0.6552537637744239,1.5263650428919253,1.063918128437346,0.9603848123172103
1.6300555,1.6988789345553077,1.0867176620323853,1.0823059955776695,1.2948258970051554,0.6552515559741253,1.5264015765750623,1.063957666791999,0.9603943037969329
1.6400554,1.6988985806271355,1.086718382242686,1.0823074571638192,1.2948646839321092,0.6552468139175942,1.5264495346245763,1.0639895094178704,0.9603993614945637
1.650056,1.6989171098695075,1.0867143519004787,1.082321926590253,1.2948940740062995,0.6552453276488289,1.5264987511244394,1.064012618179563,0.9604053208996621
1.6600558,1.6989205678625572,1.0867161054976613,1.0823295732611957,1.294917500239437,0.6552521806860262,1.5265368190612831,1.064034848683804,0.9604169414020949
1.6700559,1.698927068569908,1.0867271255736788,1.0823319816023664,1.2949497951331173,0.6552618495452505,1.526569636056214,1.0640624899462157,0.9604287793809109
1.6800563,1.698941334906345,1.086730844750665,1.0823283107088277,1.2949920107406578,0.6552639253740867,1.526605121628209,1.0641006201961138,0.9604362801079416
1.6900556,1.6989592171362111,1.0867316812675765,1.0823350177904512,1.295028565084559,0.6552599312767001,1.5266530977648212,1.0641258185012983,0.9604392881382118
1.700055,1.6989749877094102,1.0867302313500509,1.0823534428109105,1.2950629991399423,0.6552582100968292,1.5267035327947085,1.0641512870510217,0.9604504259252657
1.7100557,1.6989818081313208,1.086739848163219,1.0823632058047246,1.2950889018170941,0.655261539494345,1.5267442937028026,1.0641786838865304,0.9604701880618723
1.7200564,1.6989909347466936,1.086751651168262,1.0823684544774559,1.2951195765316135,0.6552656134561948,1.5267770380357366,1.064214849734676,0.9604846466334978
1.7300563,1.6990090645388853,1.0867595614434828,1.0823710454280928,1.295160709691035,0.6552657353099469,1.5268113335602773,1.0642509789238794,0.9604937034699024
1.7400553,1.699026397634072,1.086757878626651,1.082370536773917,1.2951973472069733,0.6552403482879696,1.5268562887184467,1.0642782076298578,0.96048748864487
1.7500558,1.6990443404859703,1.086753086471266,1.0823826270165806,1.2952305533000052,0.6552308452489873,1.5269026835881434,1.0643024605239637,0.9604926301578378
1.7600559,1.6990491407861659,1.086751133209619,1.0823899704028634,1.2952578788406373,0.6552374244889653,1.5269472260424257,1.0643281367535111,0.9605102522314801
1.7700561,1.699053031595271,1.0867587028349641,1.0823955466630168,1.2952864550265852,0.6552449595292607,1.5269827789266974,1.0643608890127065,0.9605227186434355
1.7800566,1.6990594446565803,1.0867605890707428,1.0823945400323725,1.2953299331650368,0.6552478956934027,1.5270164500725252,1.0643976188258726,0.9605291211809143
1.7900555,1.6990750164541961,1.08675677722774,1.082403898615747,1.2953683597309502,0.6552413759088754,1.5270615919142556,1.0644262362043635,0.960536935446994
