elapsed_time_sec,ss1_lp_ma,ss2_lp_ma,ss3_lp_ma,ss4_lp_ma
14.470399,2.4998819802805605,2.4071706755216056,2.5002826136559086,2.457807039234076
14.480553,2.4998921877006857,2.406696402640285,2.5002675454148027,2.4570626166932916
14.490099,2.499901668256496,2.406232644982096,2.500252777882614,2.4563264573592196
14.500205,2.499896761177231,2.4057863990621278,2.500242343735925,2.4555942911489486
14.510094,2.4998904746674318,2.4053280251742293,2.500239350284487,2.454880742794117
14.520537,2.499891718015511,2.40487439204323,2.5002397170795425,2.454186160472913
14.53015,2.4998825701741905,2.404428915711069,2.5002312378332525,2.4535000640459796
14.54042,2.49987978025511,2.4040004893144804,2.5002152172576553,2.452820210227331
14.55044,2.4998842983045275,2.4035796341228983,2.5002225754571374,2.4521746387496663
14.560321,2.4998746323509025,2.4031535318309865,2.5002136677455336,2.4515255961747866
14.570198,2.4998835239392942,2.4027551344021902,2.500204674100143,2.4508905793417344
14.580329,2.4998805845372907,2.402355617352971,2.5001871485201344,2.450243202234327
14.590403,2.499894187911607,2.401968267192422,2.500182770407925,2.4496171635689024
14.600285,2.4999087320430577,2.4015777742554967,2.5001797418163365,2.449005125086349
14.610564,2.4999051677423214,2.4012178210039448,2.500192386908962,2.448395861168439
14.620592,2.499913396243473,2.4008618817374345,2.500182643821832,2.447823685615463
14.630578,2.4998919967998137,2.4005079316143627,2.500198249011525,2.4472378975299107
14.640656,2.499871594892589,2.4001510824310164,2.5001861225185062,2.4466761794012477
14.650381,2.499861624092026,2.399781263406303,2.5001977282984664,2.4461303300085575
14.660779,2.499860526007084,2.3994695698983386,2.5001935837467966,2.445599905034876
14.670526,2.4998577671320446,2.3991276210246215,2.5002026751715776,2.4450888512680544
14.680429,2.499849763780808,2.39879870758294,2.500203958849201,2.4445752831985677
14.690391,2.499838690498472,2.3984993202171143,2.5002111592131686,2.444069721987196
14.700448,2.49984807865549,2.3982180887511624,2.5002217466682635,2.4435734708458394
14.710344,2.499848529658334,2.39794483869898,2.5002332368237097,2.4431113821214625
14.72065,2.4998601643044873,2.3976587279899917,2.5002648363201345,2.442671562100728
14.730525,2.499856378866888,2.3973990336212574,2.500284046461581,2.4422566587585184
14.740536,2.4998540993191853,2.3971328881343608,2.500280866705162,2.441840553858409
14.750306,2.499855257542285,2.3968931388687285,2.5002950103566057,2.441440991905471
14.760478,2.499865022681905,2.3966673293829115,2.5002771845533553,2.441051820828932
14.77056,2.499879842285732,2.396415255872302,2.500277973914873,2.440673780472611
14.780354,2.499884924229617,2.39617996135643,2.5002693917777576,2.440328013381266
14.790701,2.4998839916847597,2.3959815745244684,2.5002701167217145,2.440002420797282
14.800484,2.4998893660177486,2.3957891502835724,2.5002719704668284,2.439684486283536
14.810238,2.4998975183199676,2.3956137786880802,2.500287704862406,2.4393821522214734
14.820213,2.499887238678607,2.3954286493782613,2.5002725893991866,2.4390624299356474
14.830443,2.499894764605775,2.3952467207415884,2.5002596242344173,2.4387921038001403
14.840575,2.499886176103845,2.3950606576666678,2.5002402646037174,2.43853392981922
14.850476,2.499880879441876,2.3948951534118663,2.5002368474630474,2.438297096999756
14.8604355,2.499883294604381,2.394750350679573,2.500244007737628,2.4380636093782324
14.870173,2.499885189054815,2.394635913532908,2.5002343559350004,2.437851186103337
14.880377,2.4998760155570663,2.3945197135330845,2.5002492675522463,2.437641839367282
14.89055,2.499871205521426,2.3944051155178707,2.5002355898126423,2.437456780616769
14.900243,2.499876843225686,2.394286226772555,2.5002430082495324,2.4372594053070227
14.910456,2.4998620160832297,2.3941851022761904,2.5002695933167227,2.4370989747881304
14.920266,2.499851846254782,2.3941073674387794,2.500280624210922,2.436954585905413
14.930567,2.4998582157828273,2.394035003896932,2.5002837770076307,2.4368407945433104
14.940885,2.4998662506308085,2.3939634420751608,2.5002872475294002,2.4367467958440274
14.950465,2.499876407050087,2.3939099994511928,2.5002883870968198,2.4366432231058193
14.960243,2.4998686038920908,2.39386816836194,2.500288842374036,2.4365506288539778
14.970488,2.499848768307634,2.3938201955667813,2.500306435298076,2.436477922219486
14.98056,2.499840994660766,2.3937589134422765,2.5003102243259323,2.4364253710704533
14.990443,2.4998359650814836,2.393742108966184,2.500317483516491,2.4363994635577977
15.000374,2.4998412751180683,2.393739118517251,2.500334182969023,2.4363830902225123
15.010599,2.499838804057096,2.3937269490347073,2.500346932638978,2.436389535457801
15.020201,2.4998316185953517,2.3937308097783827,2.500347529624556,2.436413222883847
15.0304165,2.499810741493128,2.3937380138056943,2.500357295031069,2.4364594075198047
15.040646,2.4998087131919746,2.393771412008405,2.500356863062833,2.4365112795210417
15.050763,2.4998163499498305,2.3938116015779007,2.5003661538853317,2.436587906106153
15.060485,2.499826396778402,2.3938490703867257,2.5003859306038776,2.4366781858845505
15.070577,2.4998282036807407,2.3938896523726965,2.5003906525846964,2.436774702922277
15.080671,2.4998322078967794,2.3939431786515764,2.500410442418468,2.4368913587346084
15.090703,2.4998421472523793,2.3939904533661873,2.500423259254153,2.4370131824096157
15.100263,2.499843713032278,2.3940589061761663,2.5004291620116943,2.437149434613333
15.110468,2.4998394384751803,2.394171390876923,2.5004311338248444,2.4373082753478568
15.120806,2.4998290226920794,2.3942848321841725,2.500446061428813,2.4374964700639006
15.130515,2.499840920649873,2.3943842090081424,2.500436031419605,2.4376803135404628
15.140556,2.4998244994240464,2.394486402393248,2.500432840266966,2.437899636057393
15.150764,2.499829835893718,2.394608570226652,2.5004236019601014,2.438126202706656
15.160569,2.499808245515098,2.394762727078818,2.500410247089856,2.438370894730397
15.1706,2.499797271783549,2.3949365676861487,2.5004101069374345,2.438628717672114
15.180396,2.4997991019089603,2.3951002461250908,2.5004064714269463,2.4388902946429347
15.190507,2.4997810998561745,2.3952626006243545,2.5004069583299535,2.4391554036199725
15.200468,2.4997936097575675,2.395438926025615,2.5004108470800235,2.43944863918468
15.210344,2.4997999326466154,2.395613289769838,2.5003952860342364,2.4397686271172545
15.220745,2.4998143423943198,2.395802392759556,2.5003907381769306,2.4400942313221905
15.230096,2.4998285527722697,2.3960264808949594,2.5003850769899225,2.4404349218805277
15.240153,2.499846696244435,2.3962405693766873,2.5003814441491214,2.440797859720451
15.250249,2.4998608400427424,2.396480267608591,2.5003737465484934,2.4411862234545643
15.260486,2.499860667859434,2.3967081785912825,2.5003669748480153,2.4415589888909635
15.270368,2.499877287810028,2.3969500927866116,2.5003693864791154,2.4419559880686146
15.2803755,2.499898625433126,2.3971970529766775,2.500388007524391,2.442352785465867
15.290386,2.499919798002808,2.397457048992638,2.5003740183240732,2.4427629026299926
15.300583,2.4999197070555628,2.3977390181981746,2.500372367455359,2.4432061979547184
15.310205,2.4999266388123553,2.3980089976550523,2.500381793362533,2.443649317071291
15.3202095,2.4999269245521183,2.398294733517296,2.5003666527989608,2.4440931918672777
15.330349,2.4999252857525613,2.398577482934607,2.500370938310391,2.444584832823558
15.340199,2.499919053215036,2.3988738840914317,2.5003782487138513,2.445087671846352
15.350473,2.4999309061086312,2.3991908912867013,2.5003924898001566,2.4455920962544235
15.360408,2.4999272608671523,2.399523308499449,2.5004050419034543,2.4461192877444646
15.370269,2.4999307469912844,2.3998651275451577,2.500411616738718,2.4466468833172215
15.380377,2.499939722733892,2.4002036980168553,2.500419682323676,2.447189444001139
15.390236,2.4999412534955385,2.40055030679011,2.500429178830887,2.4477400909079
15.400315,2.4999562513936713,2.400910856996207,2.5004349379204123,2.4483266390365874
15.410539,2.499959005314483,2.4012909584484277,2.500445663034105,2.448905744130154
15.420195,2.499951708387704,2.401658766938802,2.500430916753333,2.449503871148464
15.4302635,2.4999566131831004,2.4020288043047606,2.500411081290452,2.450117107592018
15.440162,2.4999436998893247,2.402420496334564,2.5003904514278985,2.4507414828866487
15.450246,2.499938139098951,2.402833369773614,2.500380314483777,2.45139678515241
15.460541,2.4999334307935213,2.40324976179207,2.500381785297485,2.452063544167224
15.470241,2.4999305587485994,2.40367323588218,2.5003706488927833,2.4527316500235363
15.480487,2.499935221477305,2.404089412625077,2.5003722274285285,2.453397328417073
15.490536,2.499943130792585,2.4045287972177554,2.5003663119360566,2.454080021347979
15.500203,2.4999297888840375,2.404971673503775,2.5003609191984784,2.4547627970308064
15.510279,2.499929129247732,2.405412281745613,2.5003493670142207,2.45545616775041
15.520403,2.499926090356964,2.405865068787488,2.500327068865941,2.456179901763453
15.530572,2.4999129855444178,2.4063312410783664,2.500316884352898,2.4569289343091203
15.540632,2.499915878372024,2.406796862171063,2.500303433221428,2.4576777892365156
15.550351,2.4999249131595667,2.4072847772573622,2.5003081647982923,2.4584377713070853
15.560423,2.499914441046938,2.4077771573839257,2.5003085633857873,2.459206063162022
15.57046,2.4999101239076738,2.408280190855652,2.500293424440313,2.459979871556912
15.580429,2.4999153934148794,2.408794319000922,2.5002854901981664,2.46076400949651
15.590624,2.4999312064255417,2.409331270927903,2.5003036473885536,2.4615678092231543
15.600143,2.499935830379314,2.409852947559419,2.5003035659167847,2.462366344197594
15.610461,2.499929111458673,2.410397847541237,2.5002909749103424,2.463180891779046
15.62033,2.499932445638921,2.410932784349463,2.5002928082881506,2.463990086602204
15.630411,2.499922286293152,2.411473161755696,2.5002974225726144,2.4647941070544714
15.640635,2.4999191106418532,2.4120323362835,2.500292994904021,2.465623989073585
15.650123,2.4999252873355777,2.4125916125822844,2.50028796998906,2.4664548578392735
15.660207,2.499939944190789,2.4131697029837773,2.500292491390316,2.467302293550326
15.6702175,2.4999402475540156,2.4137472064120056,2.500288627566079,2.468153010448928
15.680531,2.4999498935463484,2.4143309888453177,2.500282112301487,2.4690010960285433
15.690261,2.4999576494839,2.414940609515426,2.500276835577052,2.4698556324260768
15.700257,2.499963265588455,2.4155546062603563,2.50027999131327,2.4707393009321783
15.71054,2.499969431947039,2.416161475665564,2.5002777201141058,2.4716135355446074
15.720192,2.4999821851570494,2.4167724639778414,2.5002778257084,2.4725253445765847
15.730546,2.499969933189645,2.417405505133614,2.5002757292791067,2.4734208234000103
15.740471,2.4999521753203946,2.4180403681689984,2.500280915333525,2.474307182462868
15.750533,2.499959685534434,2.4186848371049665,2.500268098203188,2.4752312405502557
15.760393,2.499945670288731,2.4193182624107847,2.500271098639502,2.47616501832697
15.770448,2.499932390940805,2.4199817504669694,2.5002795738534602,2.4770894653291045
15.780396,2.4999358786807626,2.4206385104386863,2.5002849659472757,2.478018100265573
15.7905,2.4999401835975057,2.421282906567699,2.5002783428509723,2.4789591816616885
15.80025,2.4999385751558587,2.421960966040809,2.5002710636002257,2.479901298478613
15.810567,2.4999348322433783,2.422619918121612,2.5002718182198125,2.480839969932237
15.8204155,2.499946717993744,2.423324876148081,2.5002679399181598,2.481777193538134
15.830199,2.4999444654207386,2.424021788138244,2.50028142256939,2.4827434969925735
15.840812,2.4999198166966092,2.424724522205031,2.500277124180231,2.483711766793963
15.850327,2.4999108398946994,2.4254221692957705,2.500280315389999,2.4846787650788538
15.860384,2.4999167669680644,2.4261275849651383,2.5002823321311065,2.4856533230924898
15.870101,2.499934572427345,2.4268609044182474,2.500277150200756,2.4866494627425015
15.880174,2.499962586151418,2.4275985053740645,2.5002637804301338,2.487648012282836
15.890479,2.4999667346975207,2.4283352747246223,2.5002560866788275,2.4886417802340803
15.900379,2.4999615048300496,2.4290735447557785,2.500251335074726,2.4896268297076283
15.910487,2.4999620564282097,2.4298234731646375,2.5002436188769366,2.490606398548278
15.920507,2.4999754886015864,2.430570770209038,2.500226754003943,2.491578928465037
15.930258,2.499975920885191,2.4313290556427734,2.500226499487935,2.4925827894416144
15.940444,2.4999779187817226,2.432099947993415,2.5002136666662524,2.493562966469681
15.950361,2.499992880578575,2.4328569135683824,2.5002154101857923,2.4945394414815047
15.960454,2.5000012050157943,2.4336432549286755,2.500207610729639,2.4955168455788295
15.970245,2.5000035773724325,2.434433888696038,2.500216253469346,2.4965319883355996
15.980351,2.5000139892429987,2.4352425410757563,2.5002386812043325,2.497535709524257
15.9903555,2.4999999102410246,2.4360521766795995,2.50023952143427,2.498553128710488
16.00051,2.4999816721281363,2.4368712419141807,2.5002318669876225,2.499555397191447
16.010406,2.499985476994197,2.4376717910003376,2.5002455086151283,2.5005408790892116
16.020555,2.499988881681073,2.4384866506111393,2.5002543084657756,2.501540744724708
16.030294,2.4999866951489076,2.4392987049076797,2.500254809347233,2.5025404887200153
16.040756,2.500007150184869,2.440144040049296,2.5002619428922346,2.5035217088581234
16.050621,2.5000079041534917,2.4409675332883727,2.5002672284737906,2.5045255907736976
16.06052,2.5000210397213043,2.4417821418850223,2.5002487822316506,2.5055323808478134
16.070333,2.5000107344950484,2.4426183985977707,2.500256826471353,2.5065334029021535
16.08059,2.50001369317804,2.443469441944595,2.5002487733167076,2.50752956147231
16.090696,2.5000066589571235,2.444319902078614,2.500248524491237,2.508516128014022
16.100283,2.4999835760457163,2.445175877874936,2.50024350935825,2.5094837030593635
16.110186,2.499988221227647,2.446051510415707,2.5002523489745117,2.510475169265887
16.120258,2.4999863256336736,2.4469382549125944,2.500251788004402,2.511457622351633
16.13049,2.49999852605601,2.4478025000583283,2.500261204081598,2.512430944403103
16.140429,2.499990715630474,2.4486690598413805,2.5002751753909167,2.513418839254301
16.150436,2.49997902600777,2.4495535427641077,2.5002793270038053,2.5144022629876006
16.16054,2.499988580775332,2.4504513178213783,2.5002769629528845,2.5153676781256205
16.17047,2.499978695314975,2.4513450570023037,2.500280145330953,2.5163451464442614
16.180737,2.4999745448586164,2.4522315794335117,2.5002827137859795,2.5172850842418004
16.190372,2.499978398589649,2.4531166489181637,2.5003000308771,2.5182296594753026
16.200459,2.4999824845544896,2.4540057716524943,2.500303586292054,2.519171455691848
16.210476,2.4999618491804663,2.4548978750569566,2.5003093628561355,2.5201196317782406
16.220263,2.499940149511847,2.4557954124037495,2.500308788049021,2.5210574558654586
16.230349,2.4999342739608386,2.456717019560889,2.500315121609282,2.5220037232480808
16.240421,2.499915015621199,2.4576435053950054,2.5003182659139065,2.522940917911098
16.250504,2.4999086392482512,2.4585572544960255,2.5003337031171173,2.5238754389026434
16.260563,2.499919910122503,2.4594837987264673,2.5003285207739507,2.524801375704744
16.270494,2.499913184411205,2.4604149821001466,2.5003199092616546,2.525730500057602
16.280592,2.499900697640686,2.461329078893327,2.5003065885501115,2.5266579670722478
16.290499,2.499891603952304,2.4622575991649307,2.5003057483038127,2.5275702779533202
16.300186,2.4998889161579525,2.4632068758124537,2.5003025279982802,2.5284613090152783
16.310732,2.499898713491967,2.4641449975815553,2.5003023846392467,2.5293504280427164
16.320456,2.499920001655093,2.4651042647301873,2.5003045944972806,2.5302345617687596
16.330603,2.4999211582484735,2.4660428458492416,2.5003013100390223,2.5311170347303746
16.340235,2.499913975486735,2.466999873459739,2.5002885545829114,2.531991467048894
16.350466,2.4999227578308383,2.4679640865927257,2.500290507517464,2.532855032492032
16.360512,2.4999260840369852,2.4689289254492843,2.5002996381837583,2.533712719085781
16.370731,2.4999395822335426,2.469870771501161,2.5002965894956195,2.534568060315116
16.38048,2.4999346593648935,2.4708412053851774,2.500304418091318,2.5354074769203416
16.39046,2.4999495630238697,2.471806651714269,2.5002929795386253,2.536241116571444
16.400532,2.499969326813645,2.4727890156217964,2.500289643792162,2.5370757259950687
16.410416,2.499974493184446,2.4737591399286067,2.5002881126199927,2.5378923146970496
16.420294,2.4999827227083,2.474732348089628,2.5002910295139813,2.538694947429932
16.430824,2.4999821875214328,2.4756971793193125,2.500291464870649,2.5394866225424115
16.440485,2.4999738803032723,2.476685801612505,2.500285817902186,2.54026131472245
16.450567,2.4999576082479504,2.4776828219283074,2.500295162279895,2.541035414174937
16.46051,2.499965856063353,2.478654860723188,2.500299892816005,2.5418055895505387
16.470049,2.4999767805905053,2.479640201136511,2.500302457184998,2.5425606005461034
16.480186,2.4999903574716824,2.4806336003153184,2.5002888043850384,2.5433121097969584
16.490442,2.4999827907045606,2.481619679049998,2.5003027944145124,2.5440485302958975
16.500359,2.4999829211024203,2.4826034495080935,2.5002991747639003,2.5447679278772837
16.510607,2.4999885632917977,2.4835862096305665,2.5003028259730073,2.5454579931609738
16.5204,2.499988008730013,2.484575557212012,2.5003025114224133,2.546132372619547
