elapsed_time_sec,ch0_voltage_lp_ma,ch1_voltage_lp_ma,ch2_voltage_lp_ma,ch3_voltage_lp_ma
2.2000004e-06,2.8182631941230434,2.6069647535566873,2.500254011857664,2.562682442017567
0.0104881,2.817632487000118,2.605730608837411,2.5002409977544575,2.563550037494848
0.0204877,2.8170037579730676,2.6045242653071345,2.5002614764195794,2.5644211699613986
0.0305357,2.8163588505319823,2.603319336722691,2.500293208494604,2.565281053077834
0.0403034,2.8157067444580695,2.6021368866844203,2.5003562563288613,2.5661579101671887
0.0503953,2.8150614010891086,2.600936169514618,2.50044687474973,2.5670137310928256
0.0603436,2.8144062141676924,2.5997136507266254,2.5005242151822205,2.5678607674810707
0.0707355,2.813749980349974,2.598527512502868,2.5006080590303803,2.5687158298859485
0.0803879,2.813069810482622,2.5973588633580227,2.5006843478785865,2.569587437897581
0.0906069,2.812393963174754,2.5961642333320247,2.500801126233668,2.570425629580674
0.1003489,2.8117041805113634,2.5950010297541297,2.500929241331401,2.571252749176036
0.1105723,2.8110341032758477,2.593842506349424,2.5010659796916572,2.572065844395362
0.1204332,2.8103534983805467,2.592702496887495,2.501201568109144,2.572869196998133
0.1306817,2.8096360879552265,2.591543071340836,2.501354519624607,2.5736809105970653
0.1403667,2.8089572517060684,2.5903933512429425,2.501510173161366,2.574484700622608
0.150432,2.808257876220156,2.5892422479837456,2.5016932154814526,2.575271226299669
0.1603776,2.807571184049142,2.5881302162872384,2.501885699382383,2.5760622264303485
0.1703825,2.806883693255975,2.587021122355564,2.5020900329326166,2.5768582923264294
0.1805656,2.8061937225801854,2.5859227506042304,2.5022840206045545,2.577639395193851
0.1905518,2.8055024199225835,2.5848052941892283,2.502503658123158,2.5784112918577975
0.2003682,2.8047966372178355,2.583702827516155,2.5027210926357677,2.579192689098153
0.210743,2.8040984561649727,2.5825897766938963,2.502950201078374,2.579973385627221
0.2208753,2.8033944464643215,2.5814946373763,2.503217194109591,2.5807429239889124
0.2305216,2.8026628347984524,2.580384555214757,2.5035110234979427,2.5814768573919733
0.2407228,2.801927805286983,2.579338239929646,2.5037623108721605,2.582187020185945
0.2505873,2.80121073518092,2.5782706805588678,2.5040394532444448,2.582941421635141
0.2605716,2.800496088758722,2.5771943545362106,2.5043275469006687,2.5836697665236397
0.2704694,2.799771134953465,2.576120466371209,2.504656531525623,2.584358639799355
0.280682,2.799051680689908,2.575047951361643,2.5049876698677123,2.5850733825086993
0.2907025,2.7983186048264868,2.5740093972758555,2.505325931106533,2.585795904915097
0.3003088,2.797579314662401,2.572975187658665,2.50564700962353,2.5864597415150112
0.3104652,2.7968317911126173,2.571959853702683,2.505989180319556,2.587138010938608
0.3206195,2.796102414583536,2.570925444483683,2.506343254684478,2.587793148025407
0.3304709,2.7953777419975463,2.5699000352499652,2.5067028302163368,2.5884656279771643
0.3404248,2.794642239130087,2.568900779352167,2.5070691373955993,2.5891209887493387
0.3503119,2.7938997274590576,2.5678673454049012,2.5074559694943064,2.5897659150421912
0.3602734,2.79314917471134,2.56686241344071,2.5078265991575033,2.590378036038872
0.3703431,2.7923697865449153,2.5658516607802215,2.5082109014416134,2.59097217485572
0.380634,2.7916358428536423,2.5648573875267924,2.5086189319475904,2.5915716871729653
0.3906846,2.7908800754358496,2.5638815435408655,2.509032361964847,2.5921451287346553
0.4003483,2.7901346101586495,2.562894158514053,2.5094668486351757,2.5927124579174348
0.410806,2.7893720437925063,2.5619264874326215,2.509915027387088,2.593302865526975
0.4205806,2.78858925474751,2.5609551514327697,2.5103672135637347,2.5938766453041424
0.4302215,2.7878197230816664,2.559999831196988,2.510798007587877,2.5944450813626116
0.440711,2.7870507546681056,2.5590427211361506,2.5112490169400945,2.5949863272758935
0.4508559,2.786262913010128,2.5581055325033795,2.5117080911028573,2.5954964227507564
0.4605697,2.78550580379253,2.557145236475569,2.5121831326592265,2.5960121560904006
0.4708602,2.7847423387063404,2.556209866783435,2.5126534777848013,2.596534832921239
0.4803689,2.7839860588122862,2.5552494190471697,2.5131208139594827,2.5970396981842216
0.4904488,2.783200978635943,2.5543171173381176,2.5136036531921886,2.5975424170608212
0.5006973,2.7824265940593276,2.553408915284129,2.5140768484898026,2.598033554909495
0.5107692,2.781631502250883,2.552495514417661,2.5145936548496346,2.59849603996753
0.5207127,2.780835955777048,2.551615528060229,2.515118585442785,2.5989527483632773
0.5303927,2.7800438842370148,2.550711561394155,2.515619320208035,2.599381692115043
0.5404862,2.7792346685635385,2.5497969202293285,2.516155494633013,2.5998184234351935
0.5506044,2.778425389808403,2.5489042886156024,2.5166994268602925,2.6002430939802554
0.5603056,2.777631138815027,2.5480077441676356,2.5172413820750377,2.6006524603944308
0.5705137,2.7768189434123567,2.5471440184653527,2.517791752674231,2.6010422220134646
0.5804444,2.7760093901505254,2.5462971451724172,2.51833968349476,2.6014156663778096
0.590269,2.7751894921405653,2.545443592311475,2.5188996216764803,2.601808771469835
0.6003947,2.7743879250184125,2.54460728325145,2.5194870645276275,2.602172066582172
0.6105783,2.773576670627665,2.543771935543779,2.520066183956838,2.60252354047768
0.6205511,2.7727683595746186,2.542945852935306,2.5206586577807633,2.602868004508333
0.6303466,2.7719300387599253,2.5421134166542134,2.521258461023734,2.6031896725199877
0.6402825,2.7710912242485235,2.541304824405554,2.5218598357563846,2.603492953913327
0.6504643,2.770260794060473,2.5405018723780115,2.5224355751233607,2.6037777818688292
0.660549,2.7694307074337545,2.5396797260399517,2.5230471126952505,2.6040625791091276
0.670406,2.7685837579290546,2.538904769790935,2.523663716702754,2.6043448106155087
0.6804114,2.7677333156692914,2.5381355487707262,2.5242942205229233,2.604605924879582
0.6905156,2.7668869665137215,2.5373620052616808,2.524906326905833,2.6048572313027805
0.700202,2.7660453467365778,2.5365983666358645,2.5255264926579053,2.605069620316543
0.7102479,2.7651799113367055,2.5358319693805305,2.5261617171002912,2.605280740454596
0.7203356,2.7643488168986194,2.535072461282362,2.5268236658548977,2.605483986706912
