elapsed_time_sec,ss1_lp_ma,ss2_lp_ma,ss3_lp_ma,ss4_lp_ma
0.790062,2.75785,2.52971,2.53122,2.6061
0.800062,2.75696,2.52903,2.53188,2.60619
0.810065,2.75613,2.52836,2.53258,2.60625
0.820062,2.7553,2.52767,2.53325,2.60631
0.830063,2.75444,2.52703,2.53393,2.60636
0.840061,2.7536,2.52638,2.53463,2.60639
0.850076,2.75278,2.52575,2.53531,2.60643
0.860079,2.75191,2.52512,2.53598,2.60642
0.870084,2.75103,2.5245,2.53667,2.60638
0.880079,2.75013,2.52388,2.53735,2.60638
0.890068,2.74924,2.52327,2.53804,2.60636
0.900063,2.74837,2.52267,2.53875,2.60634
0.910062,2.74748,2.52209,2.53946,2.60629
0.92006,2.7466,2.52152,2.54014,2.60624
0.930063,2.74574,2.52095,2.54085,2.60616
0.940062,2.74489,2.52038,2.54155,2.60607
0.950063,2.74402,2.51981,2.54224,2.60597
0.960061,2.74315,2.51927,2.54295,2.60584
0.970062,2.74227,2.51873,2.54368,2.6057
0.980083,2.74139,2.51819,2.5444,2.60554
0.99023,2.74051,2.51766,2.54513,2.60539
1.00008,2.73963,2.51713,2.54586,2.60523
1.01009,2.73872,2.51663,2.54657,2.60505
1.02017,2.73782,2.51614,2.54728,2.60484
1.03009,2.73691,2.51564,2.54799,2.6046
1.04009,2.73602,2.51514,2.54872,2.60437
1.05008,2.73512,2.51466,2.54944,2.60414
1.06007,2.73424,2.5142,2.55015,2.60389
1.07006,2.73335,2.51373,2.55085,2.60364
1.08006,2.73245,2.51326,2.55157,2.60337
1.09006,2.73156,2.51283,2.55232,2.60308
1.10069,2.73067,2.51239,2.55307,2.60277
1.11016,2.72979,2.51196,2.55381,2.60246
1.12009,2.72887,2.51153,2.55452,2.60215
1.13009,2.72799,2.51112,2.55523,2.60182
1.14008,2.7271,2.51072,2.55595,2.60148
1.15007,2.72621,2.51032,2.55668,2.60114
1.1601,2.7253,2.50993,2.55738,2.60077
1.17009,2.7244,2.50955,2.5581,2.6004
1.18117,2.72349,2.5092,2.55882,2.60002
1.19009,2.72258,2.50887,2.55954,2.59963
1.20008,2.72167,2.50852,2.56025,2.59921
1.21008,2.72078,2.50817,2.56095,2.59878
1.22007,2.71987,2.50783,2.56163,2.59836
1.23007,2.71897,2.50748,2.56234,2.59793
1.24007,2.71806,2.50715,2.56304,2.59748
1.25007,2.71713,2.50681,2.56372,2.59701
1.26007,2.71618,2.50649,2.5644,2.59653
1.27008,2.71525,2.50618,2.5651,2.59604
1.28008,2.71433,2.50588,2.56579,2.59555
1.29006,2.71343,2.50559,2.56648,2.59503
1.30006,2.71253,2.50532,2.56716,2.59451
1.31006,2.71163,2.50503,2.56785,2.59399
1.32006,2.71072,2.50475,2.56855,2.59346
1.33006,2.7098,2.5045,2.56924,2.59291
1.34006,2.70888,2.50424,2.56991,2.59236
1.35006,2.70797,2.504,2.57057,2.59181
1.36006,2.70706,2.50377,2.57122,2.59124
1.37006,2.70615,2.50356,2.5719,2.59066
1.38006,2.70525,2.50335,2.57258,2.59008
1.39006,2.70434,2.50315,2.57322,2.5895
1.40006,2.70344,2.50295,2.57386,2.58892
1.41006,2.70251,2.50276,2.57452,2.58834
1.42006,2.7016,2.50255,2.57518,2.58775
1.43006,2.70068,2.50235,2.57582,2.58713
1.44006,2.69975,2.50218,2.57645,2.58652
1.45006,2.69884,2.50204,2.57709,2.58589
1.46006,2.69793,2.50189,2.57774,2.58522
1.47006,2.697,2.50176,2.57837,2.58455
1.48006,2.69607,2.50163,2.57898,2.58388
1.49006,2.69515,2.50148,2.57961,2.58321
1.50006,2.69422,2.50136,2.58021,2.58255
1.51006,2.69327,2.50125,2.58081,2.58189
1.52006,2.69234,2.50113,2.58141,2.58122
1.53006,2.69142,2.50103,2.582,2.58055
1.54007,2.69052,2.50094,2.58257,2.57985
1.55006,2.6896,2.50085,2.58314,2.57914
1.56006,2.68867,2.50077,2.58373,2.57845
1.57006,2.68777,2.5007,2.58432,2.57774
1.58006,2.68684,2.50066,2.58488,2.57703
1.59006,2.68591,2.50061,2.58545,2.57632
1.60006,2.68499,2.50056,2.58599,2.57558
1.61006,2.68407,2.5005,2.58654,2.57485
1.62006,2.68317,2.50046,2.5871,2.57412
1.63007,2.68226,2.50043,2.58765,2.5734
1.64007,2.68135,2.50042,2.58818,2.57267
1.65006,2.68043,2.5004,2.58872,2.57192
1.66006,2.67951,2.50038,2.58923,2.57118
1.67006,2.67862,2.50038,2.58974,2.57043
1.68006,2.6777,2.50039,2.59023,2.56966
1.69008,2.67679,2.50043,2.59075,2.56889
1.70009,2.67587,2.50046,2.59126,2.56813
1.71008,2.67494,2.5005,2.59175,2.56735
1.72006,2.67401,2.50053,2.59223,2.56658
1.73316,2.67307,2.50055,2.5927,2.56581
1.74009,2.67216,2.50061,2.59315,2.56503
1.75008,2.67124,2.50067,2.5936,2.56425
1.76008,2.67034,2.50074,2.59405,2.56347
1.77016,2.66943,2.5008,2.59449,2.56269
1.78008,2.66852,2.50085,2.59494,2.5619
1.79008,2.66759,2.50093,2.59537,2.56112
1.80015,2.66666,2.50103,2.59582,2.56032
1.81008,2.66576,2.50114,2.59624,2.55955
1.82009,2.66486,2.50124,2.59665,2.55876
1.83009,2.66395,2.50134,2.59707,2.55796
1.84008,2.66304,2.50147,2.59745,2.55717
1.85008,2.66215,2.50159,2.59785,2.55638
1.86008,2.66127,2.50173,2.59826,2.55558
1.87011,2.6604,2.50187,2.59864,2.55478
1.88008,2.6595,2.50199,2.599,2.55399
1.89009,2.6586,2.50214,2.59935,2.5532
1.90007,2.65768,2.50229,2.59968,2.5524
1.91008,2.65678,2.50246,2.60002,2.55162
1.9201,2.65586,2.50261,2.60034,2.55083
1.93009,2.65498,2.50279,2.60066,2.55003
1.94008,2.65408,2.50297,2.60096,2.54924
1.95007,2.65317,2.50315,2.60127,2.54844
1.96008,2.65226,2.50335,2.60157,2.54764
1.97008,2.65136,2.50354,2.60187,2.54685
1.98008,2.65045,2.50376,2.60214,2.54606
1.99008,2.64957,2.50396,2.60241,2.54527
2.00008,2.64868,2.50415,2.60268,2.54449
2.01008,2.6478,2.50437,2.60292,2.54372
2.0201,2.64692,2.50461,2.60317,2.54295
2.03008,2.64603,2.50483,2.60343,2.54218
2.04008,2.64514,2.50506,2.60369,2.54141
2.05006,2.64426,2.50531,2.60393,2.54064
2.06008,2.64341,2.50555,2.60416,2.53986
2.07012,2.64253,2.50579,2.60438,2.5391
2.08008,2.64165,2.50605,2.6046,2.53831
2.09009,2.64077,2.50631,2.6048,2.53755
2.10008,2.63988,2.50656,2.60498,2.53681
2.11014,2.63902,2.50683,2.60518,2.53606
2.12015,2.63813,2.5071,2.60537,2.53532
2.13008,2.63726,2.5074,2.60554,2.53458
2.14008,2.63638,2.50769,2.60568,2.53386
2.15008,2.63551,2.50799,2.60583,2.53313
2.16009,2.63464,2.50829,2.60596,2.53241
2.17014,2.63376,2.50857,2.60609,2.53169
2.18008,2.6329,2.50887,2.60619,2.53099
2.19008,2.63204,2.50917,2.60631,2.53029
2.20008,2.63118,2.50948,2.60644,2.52958
2.21009,2.63031,2.5098,2.60654,2.52888
2.22013,2.62946,2.51013,2.60663,2.52818
2.23008,2.6286,2.51048,2.60672,2.52748
2.24079,2.62774,2.51081,2.60678,2.52678
2.25008,2.62688,2.51116,2.60683,2.5261
2.26009,2.62602,2.51151,2.6069,2.52542
2.2706,2.62516,2.51185,2.60693,2.52477
2.28008,2.6243,2.5122,2.60698,2.52413
2.29122,2.62346,2.51256,2.60702,2.52349
2.30009,2.62261,2.51291,2.60703,2.52285
2.31008,2.62177,2.51327,2.60706,2.5222
2.32009,2.62091,2.51365,2.60708,2.52156
2.33008,2.62008,2.51405,2.60708,2.52095
2.34009,2.61924,2.51444,2.6071,2.52032
2.35008,2.61839,2.51482,2.60709,2.51972
2.36008,2.61756,2.51521,2.60708,2.51913
2.37008,2.61673,2.5156,2.60706,2.51856
2.38007,2.61591,2.51601,2.60702,2.518
2.39016,2.61508,2.51642,2.60697,2.51741
2.40008,2.61425,2.51682,2.6069,2.51685
2.41008,2.61341,2.51721,2.60684,2.5163
2.42007,2.61257,2.5176,2.60678,2.51574
2.43009,2.61174,2.518,2.60668,2.5152
2.44008,2.61092,2.51842,2.6066,2.51466
2.45008,2.61011,2.51885,2.60651,2.51413
2.46007,2.60931,2.51928,2.60641,2.5136
2.47006,2.6085,2.5197,2.60631,2.51307
2.48006,2.6077,2.52013,2.6062,2.51256
2.49006,2.6069,2.52058,2.60607,2.51205
2.50006,2.60611,2.52105,2.60594,2.51157
2.51006,2.6053,2.52151,2.60579,2.51109
2.52006,2.60449,2.52196,2.60565,2.51063
2.53006,2.60369,2.52244,2.6055,2.51019
2.54006,2.6029,2.5229,2.60534,2.50974
2.55006,2.60209,2.52336,2.60516,2.5093
2.56006,2.60129,2.52382,2.60498,2.50887
2.57006,2.6005,2.52427,2.60479,2.50846
2.58006,2.5997,2.52474,2.60459,2.50804
2.59006,2.59892,2.5252,2.60438,2.50762
2.60006,2.59815,2.52567,2.60416,2.50721
2.61006,2.59737,2.52615,2.60393,2.50682
2.62006,2.5966,2.52662,2.6037,2.50643
2.63006,2.59581,2.52709,2.60346,2.50607
2.64006,2.59503,2.52757,2.60321,2.50571
2.65006,2.59425,2.52805,2.60296,2.50537
2.66006,2.59349,2.52853,2.60269,2.50501
2.67006,2.59271,2.52903,2.60243,2.50465
2.68006,2.59194,2.52953,2.60217,2.50433
2.69037,2.59117,2.53003,2.60189,2.50402
2.70008,2.5904,2.53052,2.60161,2.50373
2.71008,2.58963,2.53101,2.60132,2.50342
2.72007,2.58887,2.53151,2.601,2.50313
2.73008,2.5881,2.53203,2.60069,2.50285
2.74008,2.58734,2.53254,2.60038,2.50259
2.75009,2.58659,2.53307,2.60006,2.50235
2.76008,2.58584,2.53359,2.59973,2.50211
2.77007,2.58511,2.53412,2.59938,2.50189
2.78006,2.58436,2.53463,2.59904,2.50166
2.79006,2.58361,2.53514,2.59871,2.50145
2.80006,2.58286,2.53565,2.59836,2.50125
2.81006,2.58212,2.53616,2.59799,2.50107
2.82006,2.58138,2.5367,2.59761,2.5009
2.83006,2.58067,2.53723,2.59724,2.50075
2.84006,2.57995,2.53776,2.59686,2.5006
2.85006,2.57923,2.53828,2.59645,2.50046
2.86006,2.57851,2.53881,2.59605,2.50032
2.87006,2.57779,2.53934,2.59563,2.5002
2.88007,2.57708,2.53987,2.59524,2.50009
2.89006,2.57639,2.54041,2.59482,2.49999
2.90006,2.57569,2.54093,2.59439,2.49988
2.91006,2.57498,2.54144,2.59396,2.4998
2.92006,2.5743,2.54197,2.59353,2.49972
2.93006,2.57361,2.5425,2.59309,2.49965
2.94006,2.5729,2.54303,2.59265,2.49959
2.95006,2.57222,2.54356,2.59218,2.49952
2.96006,2.57153,2.54409,2.59172,2.49946
2.97006,2.57084,2.54462,2.59123,2.49942
2.98006,2.57014,2.54515,2.59075,2.49941
2.99006,2.56945,2.54567,2.59026,2.4994
3.00006,2.56875,2.5462,2.58978,2.49941
3.01006,2.56806,2.54673,2.58929,2.49943
3.02006,2.56738,2.54726,2.58879,2.49945
3.03006,2.56672,2.54779,2.58831,2.49948
3.04006,2.56606,2.54833,2.5878,2.49953
3.05006,2.56539,2.54886,2.58729,2.49959
3.06006,2.56473,2.5494,2.5868,2.49964
3.07006,2.56408,2.54995,2.5863,2.49971
3.08006,2.56342,2.55048,2.58579,2.49977
3.09006,2.56279,2.55101,2.58527,2.49985
3.10006,2.56214,2.55156,2.58474,2.49993
3.1101,2.56151,2.55211,2.58423,2.50003
3.12008,2.56087,2.55265,2.58372,2.50014
3.13008,2.56021,2.5532,2.58316,2.50027
3.14008,2.55958,2.55373,2.58261,2.50039
3.15008,2.55893,2.55426,2.58207,2.50054
3.16008,2.55828,2.55481,2.58153,2.50068
3.17008,2.55764,2.55535,2.58098,2.50083
3.18008,2.55701,2.55588,2.58042,2.501
3.19008,2.5564,2.55641,2.57986,2.50117
3.20008,2.55578,2.55693,2.57929,2.50134
3.21014,2.55517,2.55746,2.57872,2.50155
3.22011,2.55456,2.55799,2.57815,2.50175
3.23011,2.55395,2.55854,2.57758,2.50196
3.24011,2.55333,2.55907,2.57701,2.50219
3.2501,2.55273,2.55961,2.57642,2.50243
3.26011,2.55213,2.56015,2.57583,2.50266
3.27011,2.55153,2.56068,2.57524,2.5029
3.28009,2.55093,2.56121,2.57465,2.50315
3.29009,2.55034,2.56175,2.57404,2.50341
3.30009,2.54975,2.56229,2.57344,2.50368
3.31018,2.54917,2.56282,2.57283,2.50397
3.32007,2.54859,2.56334,2.57224,2.50425
3.33007,2.54802,2.56385,2.57163,2.50454
3.34007,2.54746,2.56437,2.57103,2.50485
3.35007,2.5469,2.56489,2.57042,2.50516
3.36007,2.54634,2.56539,2.56981,2.50546
3.37007,2.54578,2.5659,2.56919,2.50575
3.38007,2.54523,2.56642,2.56858,2.50607
3.39007,2.54468,2.56693,2.56799,2.50641
3.40007,2.54411,2.56744,2.56735,2.50675
3.41007,2.54355,2.56796,2.56672,2.50709
3.42007,2.543,2.56847,2.5661,2.50743
3.43009,2.54246,2.56898,2.56548,2.50776
3.44009,2.54191,2.56948,2.56487,2.50813
3.45008,2.54137,2.56998,2.56424,2.50851
3.46008,2.54083,2.57049,2.56362,2.50888
3.4701,2.54029,2.57099,2.563,2.50927
3.48009,2.53975,2.57148,2.56237,2.50966
3.49009,2.53922,2.57196,2.56175,2.51005
3.50011,2.53871,2.57245,2.56111,2.51045
3.51009,2.53819,2.57294,2.56047,2.51087
3.52008,2.53768,2.57344,2.55983,2.51128
3.53009,2.53717,2.57393,2.5592,2.5117
3.54009,2.53668,2.57443,2.55857,2.51212
3.55009,2.53617,2.57492,2.55795,2.51254
3.56009,2.53567,2.57539,2.55732,2.51297
3.57008,2.53518,2.57587,2.55668,2.51341
3.58009,2.53469,2.57634,2.55604,2.51387
3.59009,2.53422,2.57681,2.55539,2.51434
3.60008,2.53373,2.57729,2.55474,2.5148
3.61009,2.53325,2.57776,2.55409,2.51528
3.62011,2.53276,2.57823,2.55346,2.51573
3.63011,2.53228,2.57868,2.5528,2.5162
3.6401,2.53183,2.57915,2.55215,2.51668
3.65009,2.53136,2.5796,2.5515,2.51716
3.66009,2.53088,2.58006,2.55086,2.51763
3.67009,2.53043,2.58052,2.55023,2.51812
3.68008,2.52996,2.58096,2.5496,2.5186
3.69012,2.5295,2.58141,2.54898,2.51908
3.70086,2.52903,2.58187,2.54837,2.51958
3.71014,2.52858,2.58232,2.54773,2.52007
3.72011,2.52815,2.58276,2.54709,2.52057
3.73009,2.52771,2.58319,2.54645,2.52106
3.7401,2.52727,2.58362,2.54583,2.52154
3.7501,2.52684,2.58407,2.54521,2.52202
3.76009,2.52641,2.58449,2.54458,2.52253
3.7701,2.52599,2.58491,2.54396,2.52304
3.78011,2.52558,2.58532,2.54333,2.52355
3.79008,2.52516,2.58574,2.54271,2.52406
3.80008,2.52473,2.58616,2.54209,2.52458
3.81007,2.5243,2.58658,2.5415,2.52509
3.82007,2.52389,2.58698,2.5409,2.52561
3.83007,2.52347,2.58739,2.54029,2.52612
3.84007,2.52306,2.58779,2.53969,2.52663
3.85007,2.52264,2.58818,2.53908,2.52715
3.86007,2.52224,2.58857,2.53848,2.52767
3.87007,2.52184,2.58897,2.5379,2.52817
3.88007,2.52145,2.58936,2.5373,2.52871
3.89007,2.52106,2.58975,2.53669,2.52924
3.90006,2.52069,2.59013,2.5361,2.52977
3.91007,2.5203,2.59051,2.53551,2.5303
3.92007,2.51993,2.59089,2.53493,2.53082
3.93007,2.51957,2.59126,2.53435,2.53136
3.94009,2.5192,2.59164,2.53377,2.53187
3.95009,2.51882,2.59201,2.53319,2.5324
3.96008,2.51847,2.59238,2.53262,2.5329
3.97009,2.51813,2.59275,2.53204,2.53341
3.98008,2.51778,2.59312,2.53148,2.53393
3.99008,2.51744,2.59347,2.5309,2.53444
4.00009,2.5171,2.59383,2.53034,2.53496
4.01009,2.51676,2.59416,2.52977,2.53548
4.02009,2.51643,2.59449,2.52922,2.536
4.03011,2.51609,2.59482,2.52866,2.5365
4.04009,2.51576,2.59515,2.52812,2.53703
4.05008,2.51542,2.59549,2.52757,2.53754
4.06009,2.51508,2.5958,2.52703,2.53804
4.07009,2.51476,2.59612,2.52649,2.53853
4.08008,2.51444,2.59644,2.52595,2.53905
4.09009,2.51412,2.59674,2.52543,2.53956
4.10009,2.51382,2.59705,2.52491,2.54005
4.11009,2.51352,2.59735,2.52438,2.54055
4.12008,2.5132,2.59764,2.52386,2.54104
4.13009,2.5129,2.59794,2.52336,2.54152
4.14011,2.5126,2.59824,2.52285,2.542
4.15008,2.51231,2.59852,2.52235,2.54249
4.16009,2.51201,2.5988,2.52187,2.54298
4.17008,2.51173,2.59906,2.52136,2.54347
4.18009,2.51146,2.59934,2.52087,2.54396
4.19009,2.51118,2.59961,2.52039,2.54443
4.20011,2.51089,2.59987,2.51993,2.5449
4.2101,2.51062,2.60012,2.51945,2.54537
4.22009,2.51035,2.60038,2.51898,2.54582
4.23011,2.51009,2.60065,2.51852,2.54629
4.24019,2.50983,2.60091,2.51806,2.54674
4.2501,2.50957,2.60114,2.51759,2.54719
4.2601,2.50932,2.60138,2.51712,2.54764
4.2701,2.50906,2.60161,2.51666,2.54809
4.28008,2.5088,2.60184,2.5162,2.54854
4.29008,2.50855,2.60206,2.51577,2.54897
4.30005,2.50831,2.60227,2.51534,2.54941
4.31008,2.50808,2.60248,2.51492,2.54983
4.32007,2.50784,2.60268,2.5145,2.55024
4.33008,2.50759,2.60288,2.5141,2.55065
4.34007,2.50735,2.60307,2.51369,2.55106
4.3501,2.50713,2.60326,2.51328,2.55146
4.36008,2.50691,2.60346,2.51289,2.55186
4.37008,2.50669,2.60364,2.51248,2.55225
4.38008,2.50649,2.60382,2.51209,2.55266
4.39008,2.5063,2.60401,2.51171,2.55304
4.40005,2.5061,2.60419,2.51133,2.5534
4.41008,2.5059,2.60435,2.51096,2.55376
4.42008,2.5057,2.60451,2.51059,2.55412
4.43008,2.50551,2.60466,2.51023,2.55449
4.44008,2.50531,2.60482,2.50988,2.55483
4.45008,2.50513,2.60496,2.50955,2.55517
4.46008,2.50495,2.60512,2.50921,2.5555
4.47009,2.50477,2.60526,2.50888,2.55584
4.48009,2.5046,2.6054,2.50854,2.55618
4.49009,2.50443,2.60554,2.50823,2.5565
4.50009,2.50426,2.60568,2.50792,2.55681
4.51009,2.50409,2.60581,2.50761,2.55712
4.52008,2.50392,2.60594,2.5073,2.55742
4.53008,2.50377,2.60604,2.507,2.55773
4.54009,2.50361,2.60616,2.50672,2.55802
4.55008,2.50347,2.60627,2.50642,2.55831
4.56008,2.50334,2.60638,2.50614,2.55858
4.57008,2.50319,2.60648,2.50587,2.55885
4.58008,2.50306,2.60658,2.5056,2.55911
4.59008,2.50293,2.60666,2.50533,2.55937
4.60009,2.50279,2.60674,2.50507,2.55963
4.61009,2.50267,2.60682,2.50484,2.55987
4.62008,2.50255,2.6069,2.5046,2.56009
4.63008,2.50242,2.60696,2.50436,2.56032
4.64009,2.50231,2.60702,2.50412,2.56054
4.65008,2.50219,2.60708,2.50388,2.56077
4.66009,2.50208,2.60713,2.50367,2.56096
4.67009,2.50198,2.60719,2.50347,2.56115
4.68008,2.50187,2.60723,2.50327,2.56133
4.6901,2.50178,2.60727,2.50306,2.56151
4.70012,2.50168,2.60729,2.50287,2.56168
4.71326,2.50159,2.60731,2.50268,2.56184
4.7201,2.5015,2.60735,2.50251,2.562
4.7301,2.50142,2.60736,2.50232,2.56215
4.74013,2.50133,2.60737,2.50215,2.56229
4.75011,2.50124,2.60739,2.502,2.56241
4.7601,2.50116,2.60739,2.50185,2.56253
4.7701,2.50108,2.60738,2.5017,2.56266
4.7801,2.50101,2.60739,2.50154,2.56277
4.7901,2.50094,2.60738,2.5014,2.56288
4.80008,2.50086,2.60737,2.50127,2.56298
4.81007,2.5008,2.60736,2.50116,2.56307
4.82007,2.50073,2.60734,2.50105,2.56315
4.83007,2.50068,2.60731,2.50093,2.56322
4.84007,2.50064,2.60728,2.50082,2.56329
4.85007,2.50059,2.60725,2.50073,2.56333
4.86007,2.50055,2.6072,2.50063,2.56338
4.87008,2.5005,2.60716,2.50054,2.56342
4.88008,2.50046,2.60712,2.50047,2.56346
4.89008,2.50042,2.60706,2.50039,2.56348
4.90008,2.50039,2.607,2.50032,2.5635
4.91008,2.50037,2.60695,2.50026,2.5635
4.92008,2.50033,2.60688,2.50021,2.5635
4.93008,2.50031,2.60681,2.50017,2.5635
4.94008,2.5003,2.60673,2.50011,2.56349
4.95008,2.50028,2.60665,2.50007,2.56347
4.96008,2.50026,2.60657,2.50005,2.56342
4.97008,2.50026,2.60646,2.50003,2.56338
4.98009,2.50026,2.60636,2.50003,2.56335
4.99009,2.50026,2.60626,2.50002,2.56329
5.00008,2.50027,2.60627,2.50001,2.56331
5.01008,2.50029,2.60625,2.5,2.5633
5.02008,2.5003,2.60623,2.5,2.56327
5.03008,2.5003,2.6062,2.50002,2.56323
5.04009,2.50029,2.60617,2.50003,2.56317
5.05009,2.5003,2.60613,2.50003,2.5631
5.06008,2.5003,2.60609,2.50003,2.56301
5.07011,2.50031,2.60601,2.50004,2.56289
5.08009,2.50032,2.60592,2.50003,2.56275
5.09008,2.50032,2.60585,2.50003,2.56263
5.10008,2.50032,2.60577,2.50001,2.56247
5.11009,2.5003,2.6057,2.5,2.56231
5.12008,2.50029,2.60559,2.49999,2.56213
5.13008,2.50027,2.60547,2.49997,2.56191
5.14009,2.50027,2.60535,2.49995,2.5617
5.15009,2.50027,2.60519,2.49993,2.56147
5.16008,2.50026,2.60503,2.49993,2.56121
5.17008,2.50028,2.60488,2.49992,2.56095
5.18008,2.50026,2.60472,2.49992,2.56068
5.19009,2.50026,2.60456,2.49993,2.56039
5.20008,2.50025,2.60437,2.49995,2.5601
5.21009,2.50024,2.60416,2.49996,2.55978
5.2201,2.50025,2.60396,2.49997,2.55945
5.23011,2.50024,2.60375,2.5,2.55912
5.24011,2.50025,2.60353,2.49998,2.55876
5.2501,2.50026,2.6033,2.49997,2.55839
5.26012,2.50026,2.60305,2.49996,2.558
5.2701,2.50025,2.60278,2.49996,2.55759
5.28009,2.50025,2.60253,2.49994,2.55719
5.29007,2.50025,2.60227,2.49993,2.55674
5.30007,2.50025,2.60199,2.49992,2.55629
5.31007,2.50025,2.60171,2.49993,2.55584
5.32007,2.50025,2.60141,2.49994,2.55536
5.33007,2.50024,2.60111,2.49994,2.55485
5.34007,2.50026,2.60081,2.49994,2.55434
5.35007,2.50026,2.60052,2.49993,2.55382
5.36007,2.50024,2.60019,2.49993,2.55329
5.37007,2.50022,2.59985,2.49993,2.55276
5.38008,2.5002,2.59951,2.49993,2.55219
5.39009,2.50021,2.59915,2.49992,2.55162
5.40008,2.50023,2.59881,2.49991,2.55103
5.41009,2.50023,2.59844,2.49991,2.55044
5.42008,2.50021,2.59804,2.49991,2.54984
5.43009,2.50019,2.59763,2.49992,2.54923
5.44009,2.50019,2.59725,2.49992,2.54859
5.45009,2.50018,2.59683,2.49993,2.54797
5.46009,2.50017,2.5964,2.49994,2.54732
5.47008,2.50018,2.59597,2.49995,2.54664
5.48011,2.50017,2.59553,2.49995,2.54596
5.49008,2.50019,2.59508,2.49995,2.54527
5.50008,2.5002,2.59464,2.49996,2.54458
5.51008,2.5002,2.59418,2.49995,2.54389
5.52008,2.5002,2.59373,2.49995,2.54317
5.53009,2.50021,2.59325,2.49996,2.54245
5.54008,2.50021,2.59275,2.49997,2.54171
5.55009,2.50022,2.59227,2.49998,2.54094
