elapsed_time_sec,ch0_voltage_lp_ma,ch1_voltage_lp_ma,ch2_voltage_lp_ma,ch3_voltage_lp_ma
3.2959997e-06,0.39321924881937154,0.3001995467669385,0.4797491647525611,0.4456980900393676
0.010091796,0.39320604364879075,0.3001871538529448,0.47960323781285946,0.44558182785294814
0.020090332,0.39319300415908454,0.3001734875780969,0.479457171072091,0.44546456820452274
0.030083315,0.39317893740384774,0.3001606190584244,0.47931002672195466,0.4453495137206384
0.040086333,0.3931654429471731,0.3001467109268373,0.479164166259899,0.4452311392735269
0.050078537,0.3931526995999782,0.300133741525772,0.47902078958699046,0.4451130966775098
0.060085017,0.39313828812582435,0.3001211578314715,0.4788766354384073,0.4449959797999118
0.070092015,0.39312671563906376,0.30010511533598416,0.4787300123714094,0.44487861991068284
0.08007976,0.3931154288899988,0.30009182282305785,0.47858412541604944,0.4447651006473006
0.09007961,0.3931032013443805,0.3000800896195937,0.47843925525931547,0.44465061602562606
0.10007663,0.3930885862242358,0.300068127220797,0.4782958916551258,0.4445345143964804
0.11008493,0.3930752545512354,0.30005384786021394,0.4781526142800179,0.44441939222116456
0.12009206,0.39306051543818493,0.3000403239854602,0.4780084742185389,0.4443037139541442
0.13007903,0.39304542397557285,0.30002857515262854,0.47786534801260966,0.4441891548077763
0.14008284,0.3930312489341908,0.3000156988064751,0.47772260246836035,0.4440746691149485
0.15007767,0.393017101497229,0.30000223621682853,0.4775808664143507,0.44396050167707596
0.1600845,0.39300340230272596,0.2999890950563005,0.47743906098229855,0.4438460190311896
0.17010419,0.39298982727451126,0.299976093482022,0.4772967626143184,0.44373209272222597
0.18008237,0.39297524679854856,0.2999624289937938,0.4771564996636539,0.4436180381554077
0.19008282,0.39296068055819455,0.29994968486081014,0.47701396543478897,0.443504306578392
0.20007831,0.39294638071195226,0.29993645207175074,0.4768734388605871,0.44339105896930214
0.21008365,0.3929333080191942,0.299922904633928,0.4767326783379128,0.4432784146132025
0.22008952,0.3929195304876449,0.2999081057033272,0.47659204922689896,0.4431643568032395
0.23008065,0.392906277824618,0.2998950357559925,0.47645176363392105,0.4430516790365092
0.2400815,0.3928915064446125,0.2998817699578636,0.47631100184509684,0.44293936908476655
0.25007746,0.3928767284263337,0.2998679703301036,0.4761709855461822,0.44282673384539056
0.26008642,0.3928627185346047,0.2998543382130959,0.4760305693176313,0.4427145634540868
0.27009717,0.39284792694803455,0.2998393787667156,0.4758910661076878,0.44260267420575317
0.28008303,0.3928340761138474,0.29982603684582143,0.4757514940321332,0.4424902167703
0.2900827,0.3928198289002838,0.2998122611771845,0.47561214586686285,0.44237826176649564
0.30008176,0.39280594571664074,0.29979897037539976,0.4754736172413014,0.4422656098554211
0.31008673,0.3927926370251998,0.2997854123750505,0.475334945027222,0.4421531576574508
0.320089,0.39277874392121065,0.2997701130674061,0.47519590374274867,0.4420406748363318
0.33008456,0.3927650290040927,0.2997560864086267,0.4750585324033544,0.4419285203142889
0.340083,0.39275169553061495,0.29974216827434497,0.47492073931826645,0.4418177069311084
0.35008523,0.39273758328788555,0.2997279017183014,0.4747829486615785,0.44170595477552393
0.36008373,0.39272451014825205,0.29971443991744334,0.47464557583518185,0.4415942386994778
0.3700928,0.3927110860980227,0.29969852791313323,0.4745051088220001,0.44148468248851175
0.3800794,0.39269916979834885,0.29968486131238503,0.4743654957083065,0.4413738326939185
0.39008105,0.39268663589510633,0.29967073841729985,0.4742253718170646,0.44126524120488364
0.40009108,0.392673714950639,0.2996566309885225,0.47408869091144756,0.4411522152423897
0.41008288,0.392661187204941,0.2996431699592313,0.47395312155994646,0.4410402684283435
0.4200909,0.3926465892304516,0.2996258570339793,0.4738155987383676,0.440928535904539
0.43007934,0.3926315135900208,0.29960939911940526,0.4736789117667749,0.4408172366552089
0.44007966,0.39261677518582455,0.29959333498320934,0.4735413052884536,0.440707107683468
0.4500903,0.39260239343223874,0.29957698955150247,0.4734048011769451,0.4405963381557262
0.46008623,0.3925876272568036,0.2995633253773251,0.47326886955392716,0.44048648588222417
0.4700932,0.3925729325295095,0.2995487833108274,0.47313331881274834,0.4403766256406277
0.4800803,0.39255807027384726,0.299535090688911,0.4729987276205117,0.4402664107773623
0.4900829,0.39254383302495527,0.29952074804105244,0.47286379791129957,0.44015724055936367
0.50008786,0.39252957250801335,0.2995073083981006,0.47272911672222223,0.44004756266604483
0.510083,0.39251531002387186,0.29949355836239994,0.4725939022476478,0.43993855136050947
0.5200859,0.39250078986221504,0.299479708005889,0.4724597714613079,0.43983047376173245
0.53007907,0.3924866306665602,0.29946601892283986,0.47232516447767536,0.43972219176710525
0.5400813,0.3924729216885711,0.2994518940635119,0.4721905851126067,0.4396137270140714
0.5500851,0.3924585877383652,0.2994376413038301,0.47205683732947074,0.43950439386378626
0.56008834,0.39244372204217565,0.29942297803898876,0.4719236188700178,0.439396441104745
0.5700951,0.39243000718909676,0.299408091653866,0.4717902968962529,0.43928887380252357
0.5800833,0.39241467387413687,0.29939389905572067,0.4716574128421005,0.43918099261177984
0.59008723,0.3924003116139808,0.2993801320719488,0.4715245436171615,0.43907369764555454
0.60009235,0.3923860957154599,0.29936634026108144,0.4713928990366004,0.43896676538091356
0.61008453,0.39237126577952397,0.2993522661163226,0.47126155523040486,0.43886059252395754
0.62009573,0.3923561225478431,0.2993365918350753,0.47112960812700866,0.43875339737561714
0.6300828,0.39233984198125443,0.29932209562185724,0.47099778783576407,0.4386481751959957
0.64008343,0.39232570556716756,0.2993078282838065,0.47086585011693943,0.43854420464727556
0.6500956,0.39230933642742394,0.29929386814184583,0.4707364591329291,0.4384372712517647
0.6600847,0.3922952858183264,0.299279778752849,0.4706078293802449,0.4383290871046546
0.67010045,0.3922813950276158,0.2992672433756685,0.47047778017062936,0.4382235745450614
0.68007797,0.39226621122993083,0.2992515194725699,0.47034727440735075,0.43811693062036644
0.69008154,0.3922510816779216,0.29923426792709856,0.4702165437826512,0.43801159992072247
0.7000921,0.3922363171972157,0.2992226674047,0.47008625265955645,0.43790571361616903
0.71009713,0.3922215638120752,0.2992067385303277,0.469955714767603,0.4378002982700131
0.7201032,0.39220718827944345,0.29919103155523646,0.4698252722468685,0.4376955655783337
0.730078,0.39219131013381653,0.29917523433091775,0.4696958590054524,0.4375899374628633
0.7400785,0.39217592580254607,0.29916068585276834,0.46956673975818214,0.4374850860597161
0.75009155,0.3921607119715131,0.29914585122480936,0.46943767924916824,0.43738038003778834
0.7600827,0.3921451312502947,0.2991317114284158,0.46930853556981883,0.4372765162415547
0.77009207,0.39212967143962685,0.2991172475028268,0.46917967386637405,0.43717213299308344
0.7800786,0.3921142339163777,0.2991029881366025,0.4690505407623513,0.4370680928199244
0.790081,0.39209920234595963,0.2990878540790473,0.46892077053816317,0.43696403443595916
0.80008304,0.3920844593911593,0.2990735970802019,0.4687923947341019,0.43685925483500615
0.8100827,0.3920691729177828,0.2990592135826089,0.46866422728270646,0.43675523113983034
0.82009035,0.3920539807949412,0.29904409000914367,0.4685356964050858,0.4366513526807026
0.8300788,0.39203920783265395,0.2990296438486981,0.4684075534756836,0.4365483388686701
0.84008026,0.39202431816545963,0.29901566730825846,0.46827980156285076,0.43644460546173963
0.85008097,0.3920091045785094,0.29900140142336884,0.4681529370961499,0.43634072795914164
0.8600859,0.39199420836398763,0.29898656105701493,0.4680257640173585,0.43623632526903905
0.87009394,0.3919796308835658,0.29897214791558324,0.4678989641320852,0.4361332044208867
0.88008225,0.3919636193301175,0.2989576478286141,0.4677717293027704,0.436030095319407
0.8900836,0.39194815694758156,0.29894277054958274,0.4676441354768548,0.43592593112268946
0.900086,0.39193323756564524,0.2989275163213587,0.46751741359053367,0.43582230769741986
0.9100874,0.3919170665496259,0.2989131100616529,0.4673910349408693,0.4357189851262655
0.9200937,0.3919015658053343,0.29889790612845013,0.46726486693367997,0.4356155777960015
0.93008286,0.3918861134089855,0.29888337088911227,0.46713935369795917,0.4355123180610555
0.94008315,0.3918717485518679,0.2988692178491425,0.4670130487660506,0.43540919861639876
0.9500848,0.39185605748565544,0.2988554415504769,0.4668869162562227,0.4353068675152839
0.96008617,0.3918399798966723,0.2988408994068009,0.466761413354706,0.4352052242521996
0.97009456,0.3918234922786586,0.2988251562673314,0.4666364801283864,0.4351025888952759
0.9800803,0.3918071530107932,0.2988097660914862,0.46651179966962936,0.4350002157891424
0.9900809,0.3917918309568953,0.2987947946800705,0.46638626357185253,0.4348978693335666
1.0000882,0.39177714925648566,0.2987805826118059,0.46626178768677834,0.4347954232325643
1.0100863,0.3917619911560789,0.2987657250282472,0.4661368355141989,0.43469435231639625
1.0200946,0.39174704685329825,0.29875071299488837,0.46601205340795576,0.4345932801029456
1.0300772,0.39173152518774684,0.2987361908413511,0.4658879025262384,0.4344922136620397
1.0400871,0.3917160429383914,0.298720853420263,0.46576339932002536,0.43439050192771755
1.0500845,0.3916996486085068,0.2987061226096723,0.46563936489565216,0.4342888464667187
1.0600865,0.39168463136633597,0.29869176818412335,0.46551603088416715,0.43418784565906493
1.0700986,0.39166874422199766,0.2986769836651502,0.46539170042516825,0.4340857253256546
1.0800809,0.3916530309813697,0.2986628827596556,0.46526826652996744,0.433984816397392
1.0900881,0.39163773456715456,0.29864811556663745,0.4651452277622534,0.43388430783960585
1.1000891,0.3916229815586154,0.2986330984276962,0.4650223794595142,0.43378315478727114
1.1100874,0.39160837257530295,0.2986178361264045,0.4648998940443503,0.433682924899662
1.1200968,0.39159289972858724,0.29860286808886344,0.4647768658391901,0.43358171719039634
1.1300806,0.39157795410301216,0.2985894499779785,0.46465461921579493,0.4334820303962207
1.140087,0.39156306622144665,0.29857487819279543,0.46453198603525386,0.4333823347889864
1.1500884,0.39154790988559396,0.29856066645852364,0.4644103729178747,0.43328344759177717
1.1600857,0.39153270426373393,0.29854504816657357,0.4642884833452546,0.4331840253448957
1.1700969,0.3915173490927369,0.29853000662965745,0.46416698321147226,0.4330843017177343
1.1800791,0.3915020750106853,0.29851588512819677,0.46404553980901486,0.4329850094425856
1.1900833,0.391486954572983,0.2985009610101257,0.46392336031491105,0.43288664832164553
1.2000874,0.39147134594199895,0.29848607426887924,0.4638030641345281,0.43278789562555686
1.2100846,0.3914555556279148,0.29847062128138885,0.463682651639315,0.4326896196438402
1.220093,0.39143954479888243,0.2984549017211515,0.4635621647965811,0.43259073475065335
1.2300776,0.39142362535535613,0.2984391401209303,0.46344188097095085,0.4324920066242838
1.2400881,0.3914077326653518,0.29842362447751053,0.463320003127084,0.4323934471154179
1.2500926,0.3913917012558291,0.29840829939181424,0.4631998922239833,0.4322958439470367
1.2600864,0.39137594182368485,0.29839328875176857,0.4630798099229137,0.4321987166434722
1.2700902,0.3913593847743788,0.2983773149696294,0.46295932490621566,0.4321007705621461
1.2800778,0.39134381058463863,0.2983619454982682,0.4628405885982786,0.4320029526580692
1.2900913,0.3913278741528462,0.29834691547453457,0.4627208447582561,0.4319048325861176
1.3000861,0.3913114355337533,0.29833205205744256,0.46260168568168136,0.43180759768382426
1.3100864,0.3912947853092813,0.2983168836417091,0.4624827921368259,0.43171108070373404
1.3200916,0.39127866073898104,0.2983017459178973,0.4623628510999512,0.4316143168067722
1.3300762,0.3912623336654487,0.29828644007910515,0.4622437346916357,0.4315176921044742
1.3400835,0.39124655144261594,0.29827179361443074,0.46212530868904794,0.4314205492131193
1.350092,0.3912300833544642,0.2982560267845932,0.4620067622391316,0.4313243979540064
1.3600817,0.39121268248572033,0.2982408812523964,0.4618881990570719,0.43122855226893625
1.3700919,0.39119618179300314,0.29822455966605194,0.46176980802390066,0.4311315526044261
1.3800793,0.39118004419657143,0.2982096324342151,0.4616518085021108,0.4310353744640145
1.3900896,0.3911639857201652,0.2981932157692159,0.46153347771073094,0.4309390294065209
