elapsed_time_sec,ch0_voltage_lp_ma,ch1_voltage_lp_ma,ch2_voltage_lp_ma,ch3_voltage_lp_ma
2.9449984e-06,0.41676478394823957,0.31902827995062,0.4986912905630098,0.46075280379836736
0.01010287,0.416748557283521,0.31901242758114284,0.49853091510119685,0.46062523465462674
0.020090481,0.416733114652155,0.3189968638805073,0.4983711571909604,0.4604979710150433
0.030096555,0.41671718861637314,0.3189802410506594,0.4982124119173107,0.4603710100766457
0.040075257,0.4167009197104655,0.31896353098230207,0.4980533915793009,0.4602433443276839
0.050131854,0.41668530767611983,0.3189473734856472,0.4978941703706048,0.4601171314159603
0.06010424,0.4166700704458405,0.3189306051797559,0.4977348784609402,0.45998949774157305
0.07008741,0.4166541915602918,0.3189135839342637,0.497577416490074,0.4598639808431159
0.08009676,0.41663956660382817,0.31889624161501434,0.49742043151373977,0.4597347298592772
0.09007672,0.41662187932666617,0.31887870482339503,0.4972610146213249,0.4596062479154304
0.10008541,0.4166059846018725,0.31886388325097526,0.4971007622565146,0.45947962775936635
0.1101102,0.416589285492861,0.31884759711240396,0.4969432883960112,0.4593538782412376
0.12008554,0.41657288952537147,0.31883511600479447,0.4967858676971382,0.45922805961121976
0.13009161,0.4165556561997187,0.3188183108280042,0.4966291185204833,0.4591024327071876
0.14007646,0.416540519970668,0.3188022043648317,0.4964726963851241,0.4589770123214943
0.1501416,0.4165243376826915,0.31878505451707667,0.49631682905410784,0.45885174096004805
0.16010363,0.4165087614964737,0.3187684498882303,0.4961604624393512,0.45872624448402005
0.1700839,0.41649324018341516,0.31875127960533467,0.4960041475718833,0.4586017918948106
0.18008515,0.41647779758017367,0.3187344259520657,0.49584737025959785,0.4584766427389577
0.19007276,0.41646212742033106,0.3187182454707458,0.4956918212460889,0.45835219073479955
0.20008393,0.4164464554574664,0.31870106921051117,0.49553763667227335,0.45822807362708157
0.21010144,0.41642953220994716,0.3186843580515116,0.4953827577788277,0.4581050617040819
0.22008272,0.4164130494330584,0.31866722168778533,0.49522857630766276,0.4579837650177206
0.230082,0.4163958976560478,0.31865015834636434,0.4950754603034244,0.45786101023045817
0.24007368,0.41637823265539614,0.3186339961181939,0.49492073854501645,0.457739245355045
0.2500838,0.41636024634265106,0.31861724968981886,0.4947668262842246,0.4576166120089396
0.26010075,0.4163428729672063,0.31859969460872906,0.49461278858076757,0.4574962877620674
0.27008602,0.41632690655152754,0.318582801010783,0.49445955507493355,0.4573743686710128
0.28009173,0.41630985473378096,0.318565767125236,0.49430664916912836,0.45725275616691874
0.2900769,0.41629359245360276,0.3185482931777102,0.4941538153633036,0.45713131539235763
0.30008462,0.41627488390268974,0.31853243454985053,0.4940008606546224,0.45700937614283826
0.31009987,0.41625898472878936,0.31851489075709,0.4938485623266989,0.4568885879582862
0.32008582,0.41624216554561255,0.31849838456616253,0.4936964021391665,0.45676684414185
0.3300908,0.41622582340635395,0.3184806628361375,0.4935435051643463,0.45664585695481996
0.34007853,0.4162094454470785,0.31846295479619,0.49339254905449514,0.45652571036905804
0.35008582,0.41619253752638785,0.31844678115462005,0.49324072867217217,0.45640568913250124
0.36009774,0.4161757812964851,0.31842935305035713,0.49308972853704275,0.45628431906284467
0.37008208,0.41615983362802583,0.3184117942715398,0.4929381541322442,0.45616366101997585
0.3800867,0.4161430040494279,0.31839359299388814,0.49278672684307384,0.45604229655049466
0.39007336,0.4161274356206741,0.318376469959891,0.49263624041715465,0.4559221941941902
0.40008572,0.4161112079187109,0.3183596027700732,0.49248657896021253,0.4558016786277969
0.41016403,0.4160945892856957,0.3183428157213002,0.49233643914610337,0.4556811179327039
0.4200829,0.41607826129824743,0.3183256816027563,0.4921861905135367,0.45556072764409694
0.4300807,0.4160616077766304,0.31830823830801536,0.4920363806481012,0.4554414117220923
0.4400745,0.416044783763145,0.31828978265521,0.49188694217538964,0.45532251335269963
0.45008442,0.4160268018757788,0.31827166174739474,0.49173773146098115,0.45520295900955715
0.46010002,0.4160065435250277,0.31825497471273184,0.49158697367742527,0.4550838594588
0.4700867,0.415987785750938,0.3182382537129249,0.49143679645745164,0.45496761097346095
